season,date,time,ID,home,home_sets,home_points,away,away_sets,away_points,division,category,venue,r1,r2
2021-2022,2021-10-30,00:00,,Leeds Gorse 2,3,25 29 21 26 0,Urmston Grammar 2,1,21 27 25 24 0,division_3,men,Loughborough University Netball Centre,unknown,unknown
2021-2022,2021-10-30,00:00,,Leicester Athena Phoenix,3,25 25 25 - -,Newcastle Staffs,0,8 17 7 - -,division_2,women,New College Leicester,unknown,unknown
2021-2022,2021-10-30,00:00,,Lionhearts Vinarius,3,25 25 25 - -,Bristol,0,15 22 14 - -,division_1,women,TBC,unknown,unknown
2021-2022,2021-10-30,00:00,,London Inter Orcas,0,23 19 16 - -,Malory Eagles UEL,3,25 25 25 - -,superleague,women,Haverstock School,unknown,unknown
2021-2022,2021-10-30,00:00,,Loughborough Students,0,26 21 22 - -,Leeds Gorse 2,3,28 25 25 - -,division_3,men,Loughborough University Netball Centre,unknown,unknown
2021-2022,2021-10-30,00:00,,Loughborough Students,1,21 19 25 12 0,Urmston Grammar 2,3,25 25 19 25 0,division_3,men,Loughborough University Netball Centre,unknown,unknown
2021-2022,2021-10-30,00:00,,Richmond Bucks,2,25 18 25 28 9,London Aces,3,13 25 12 30 15,division_1,men,Kingston Arena,unknown,unknown
2021-2022,2021-10-30,00:00,,Richmond Docklands,3,25 25 26 - -,Leeds Gorse,0,19 18 24 - -,superleague,men,Kingston Arena,unknown,unknown
2021-2022,2021-10-30,00:00,,Sheffield 2,3,25 25 19 25 0,Liverpool,1,23 22 25 22 0,division_2,men,Sheffield - U18 Boys,unknown,unknown
2021-2022,2021-10-30,00:00,,Sheffield,0,16 22 19 - -,Durham Palatinates,3,25 25 25 - -,superleague,men,Sheffield - U18 Boys,unknown,unknown
2021-2022,2021-10-30,00:00,,Stockport,3,20 27 25 25 0,Cambridge ARU,1,25 25 19 19 0,division_1,men,Life Leisure Brinnington Park,unknown,unknown
2021-2022,2021-10-30,00:00,,Team Sunderland,0,19 25 21 - -,IBB Polonia London,3,25 27 25 - -,superleague,men,Sunderland University (Cityspace),unknown,unknown
2021-2022,2021-10-30,00:00,,UK Armed Forces,3,21 25 21 25 15,Coventry and Warwick Riga,2,25 20 25 22 12,division_2,men,RAF Halton,unknown,unknown
2021-2022,2021-10-30,00:00,,UK Armed Forces,3,25 25 28 - -,Bristol,0,16 22 26 - -,division_2,men,RAF Halton,unknown,unknown
2021-2022,2021-10-30,00:00,,University of Bristol,3,25 26 25 - -,Southampton 2,0,20 24 16 - -,division_3,women,Mountbatten Leisure Centre,unknown,unknown
2021-2022,2021-10-30,00:00,,Urbond VC Portsmouth,3,25 25 25 - -,Southampton 2,0,13 20 16 - -,division_3,women,Mountbatten Leisure Centre,unknown,unknown
2021-2022,2021-10-30,00:00,,Urbond VC Portsmouth,3,25 25 25 25 0,University of Bristol,1,14 20 27 15 0,division_3,women,Mountbatten Leisure Centre,unknown,unknown
2021-2022,2021-10-31,00:00,,Herts,3,26 25 25 - -,Urmston Grammar Volleyball,0,24 17 18 - -,division_2,women,Queens School,unknown,unknown
2021-2022,2021-10-31,00:00,,Leeds Gorse 2,1,25 17 20 24 0,Sheffield,3,22 25 25 26 0,division_3,women,The Ruth Gorse Academy,unknown,unknown
2021-2022,2021-10-31,00:00,,Leeds Gorse 2,3,19 25 25 25 0,The Miners Doncaster,1,25 13 11 13 0,division_3,women,The Ruth Gorse Academy,unknown,unknown
2021-2022,2021-10-31,00:00,,Lincoln Cannons,3,25 25 25 - -,Manchester Marvels Marauders,0,16 15 18 - -,division_3,men,Dudley Evolve,unknown,unknown
2021-2022,2021-10-31,00:00,,London Giants,3,25 21 25 25 0,Sussex Dolphins 1,1,22 25 19 21 0,division_2,women,Caius House Youth Centre,unknown,unknown
2021-2022,2021-10-31,00:00,,London Giants,3,25 26 25 - -,UK Armed Forces,0,20 24 13 - -,division_2,men,Caius House Youth Centre,unknown,unknown
2021-2022,2021-10-31,00:00,,Manchester Marvels Mystics,3,24 25 25 25 0,MK City,1,26 15 15 19 0,division_2,women,Dean Trust Ardwick,unknown,unknown
2021-2022,2021-10-31,00:00,,Manchester Marvels,3,26 25 25 - -,Cambridge ARU,0,24 22 18 - -,division_1,men,Dean Trust Ardwick,unknown,unknown
2021-2022,2021-10-31,00:00,,Rhinos Volleyball Cambridge,2,23 25 25 20 4,Portsmouth,3,25 12 13 25 15,division_3,women,RAF Halton,unknown,unknown
2021-2022,2021-10-31,00:00,,Sheffield,3,25 25 25 25 0,The Miners Doncaster,1,27 18 17 19 0,division_3,women,The Ruth Gorse Academy,unknown,unknown
2021-2022,2021-10-31,00:00,,Tamworth Spartans,3,25 25 28 - -,Sheffield 2,0,21 21 26 - -,division_2,men,Wilnecote Leisure Centre,unknown,unknown
2021-2022,2021-10-31,00:00,,UK Armed Forces,1,16 13 25 17 0,Portsmouth,3,25 25 16 25 0,division_3,women,RAF Halton,unknown,unknown
2021-2022,2021-10-31,00:00,,UK Armed Forces,1,16 35 12 23 0,Rhinos Volleyball Cambridge,3,25 33 25 25 0,division_3,women,RAF Halton,unknown,unknown
2021-2022,2021-10-31,00:00,,University of Bristol,0,0 15 21 - -,Wiltshire Mavericks,3,25 25 25 - -,division_3,men,Wellsway Sports Centre,unknown,unknown
2021-2022,2021-10-31,00:00,,University of Bristol,0,21 16 18 - -,Hounslow,3,25 25 25 - -,division_3,men,Wellsway Sports Centre,unknown,unknown
2021-2022,2021-10-31,00:00,,Wiltshire Mavericks,1,20 26 17 15 0,Hounslow,3,25 24 25 25 0,division_3,men,Wellsway Sports Centre,unknown,unknown
2021-2022,2021-10-31,00:00,,Wombourne 1,3,25 22 25 25 0,Manchester Marvels Marauders,1,17 25 9 21 0,division_3,men,Dudley Evolve,unknown,unknown
2021-2022,2021-10-31,00:00,,Wombourne 1,3,26 26 25 - -,Lincoln Cannons,0,24 24 18 - -,division_3,men,Dudley Evolve,unknown,unknown
2021-2022,2021-11-06,00:00,,Black Country,3,25 25 25 - -,Hull Thunder,0,20 14 16 - -,division_2,men,Cleobury Mortimer Sports Centre,unknown,unknown
2021-2022,2021-11-06,00:00,,Bristol 2,1,20 25 22 23 0,Sussex Dolphins 1,3,25 23 25 25 0,division_2,women,Avanti Gardens School,unknown,unknown
2021-2022,2021-11-06,00:00,,City of Bristol,1,25 26 16 21 0,Essex Blaze,3,21 28 25 25 0,division_1,men,Oasis Academy Brislington,unknown,unknown
2021-2022,2021-11-06,00:00,,Coventry & Warwick Riga,1,20 25 17 15 0,Lionhearts Vinarius,3,25 17 25 25 0,division_1,women,Bablake School,unknown,unknown
2021-2022,2021-11-06,00:00,,Durham Palatinates,3,25 25 22 25 0,Leeds Gorse,1,16 15 25 19 0,superleague,men,Sport and wellbeing centre Durham,unknown,unknown
2021-2022,2021-11-06,00:00,,Guildford International,1,19 25 20 18 0,MK City,3,25 20 25 25 0,division_2,men,The Ashcombe Volleyball Centre,unknown,unknown
2021-2022,2021-11-06,00:00,,London Aces,3,25 25 14 25 0,Weymouth Volleyball Club,1,18 16 25 22 0,division_1,men,Lambeth Academy,unknown,unknown
2021-2022,2021-11-06,00:00,,London Inter Crocs,3,25 25 22 25 0,Cambridge ARU,1,21 17 25 22 0,superleague,women,Haverstock School,unknown,unknown
2021-2022,2021-11-06,00:00,,Loughborough Students,2,25 23 18 25 13,Wombourne 1,3,22 25 25 20 15,division_3,men,Loughborough University Netball Centre,unknown,unknown
2021-2022,2021-11-06,00:00,,Loughborough Students,3,25 11 25 26 0,Nottingham Rockets,1,14 25 19 24 0,division_3,men,Loughborough University Netball Centre,unknown,unknown
2021-2022,2021-11-06,00:00,,Malory Eagles UEL,0,22 17 25 - -,Team SideOut Polonia (London),3,25 25 27 - -,superleague,women,Ernest Bevin College,unknown,unknown
2021-2022,2021-11-06,00:00,,Malory Eagles UEL,2,23 25 32 16 13,IBB Polonia London,3,25 21 30 25 15,superleague,men,Ernest Bevin College,unknown,unknown
2021-2022,2021-11-06,00:00,,Newcastle Staffs,3,25 25 22 25 0,Team Sunderland,1,16 16 25 21 0,superleague,men,Sir Stanley Matthews Sports Centre,unknown,unknown
2021-2022,2021-11-06,00:00,,Newcastle Staffs,3,25 26 25 25 0,Chester Amazons,1,16 28 22 17 0,division_2,women,Sir Stanley Matthews Sports Centre,unknown,unknown
2021-2022,2021-11-06,00:00,,Nottingham Rockets,0,23 19 10 - -,Wombourne 1,3,25 25 25 - -,division_3,men,Loughborough University Netball Centre,unknown,unknown
2021-2022,2021-11-06,00:00,,Team South Wales,3,21 25 25 16 15,Leeds Gorse,2,25 21 17 25 10,division_1,women,Fitzalan Highschool,unknown,unknown
2021-2022,2021-11-06,00:00,,The Miners Doncaster,3,25 25 25 - -,Cambridge ARU,0,17 20 18 - -,division_1,men,Campsmount Academy,unknown,unknown
2021-2022,2021-11-06,00:00,,University of Nottingham Volleyball,3,20 25 20 25 15,DARKSTAR Derbyshire,2,25 20 25 23 11,superleague,women,David Ross Sports Village,unknown,unknown
2021-2022,2021-11-06,00:00,,University of Nottingham,3,25 18 19 29 15,Manchester Marvels,2,21 25 25 27 11,division_1,men,David Ross Sports Village,unknown,unknown
2021-2022,2021-11-06,00:00,,Urmston Grammar Volleyball,3,26 25 25 - -,Black Country,0,24 23 23 - -,division_2,women,Urmston Grammar School,unknown,unknown
2021-2022,2021-11-06,00:00,,York Vikings,0,14 21 17 - -,Liverpool,3,25 25 25 - -,division_2,men,Joseph Rowntree School,unknown,unknown
2021-2022,2021-11-07,00:00,,Ashfield Vipers,0,15 11 10 - -,Tamworth Spartans,3,25 25 25 - -,division_3,women,Vision West Nottinghamshire College,unknown,unknown
2021-2022,2021-11-07,00:00,,Bristol,3,25 25 30 - -,Leeds Gorse,0,10 14 28 - -,division_1,women,Abbeywood School,unknown,unknown
2021-2022,2021-11-07,00:00,,City of Bristol,1,20 25 22 11 0,Plymouth Mayflower VC,3,25 19 25 25 0,division_3,women,Oasis Academy Brislington,unknown,unknown
2021-2022,2021-11-07,00:00,,Coventry & Warwick Riga 2,3,25 25 25 - -,Nottingham Rockets,0,21 11 15 - -,division_3,women,The Queen Elizabeth II Diamond Jubilee Leisure Centre,unknown,unknown
2021-2022,2021-11-07,00:00,,De Montfort University,3,25 22 25 25 0,Nottingham Rockets,1,21 25 16 19 0,division_3,women,The Queen Elizabeth II Diamond Jubilee Leisure Centre,unknown,unknown
2021-2022,2021-11-07,00:00,,De Montfort University,3,26 25 23 25 0,Coventry & Warwick Riga 2,1,24 20 25 17 0,division_3,women,The Queen Elizabeth II Diamond Jubilee Leisure Centre,unknown,unknown
2021-2022,2021-11-07,00:00,,Essex Blaze,1,20 20 25 19 0,Stockport,3,25 25 17 25 0,division_1,men,Boswells School,unknown,unknown
2021-2022,2021-11-07,00:00,,Hounslow,2,25 22 25 23 8,South Hants,3,19 25 16 25 15,division_3,men,Lampton School,unknown,unknown
2021-2022,2021-11-07,00:00,,Hounslow,3,23 25 25 25 0,Southampton,1,25 15 14 10 0,division_3,men,Lampton School,unknown,unknown
2021-2022,2021-11-07,00:00,,Hull Thunder,1,23 23 26 13 0,Sheffield 2,3,25 25 24 25 0,division_2,men,Steve Prescott Sports Centre,unknown,unknown
2021-2022,2021-11-07,00:00,,IBB Polonia London,3,25 25 25 - -,Essex Rebels,0,21 23 20 - -,superleague,men,Northolt High school,unknown,unknown
2021-2022,2021-11-07,00:00,,Intervolley Manchester,1,25 11 14 20 0,Lincoln Cannons,3,20 25 25 25 0,division_3,men,The Y Club,unknown,unknown
2021-2022,2021-11-07,00:00,,Intervolley Manchester,3,25 25 25 25 0,Urmston Grammar 2,1,23 23 27 23 0,division_3,men,The Y Club,unknown,unknown
2021-2022,2021-11-07,00:00,,Leeds Gorse 2,0,12 7 7 - -,Stockport,3,25 25 25 - -,division_3,women,Holly Lodge Girl's College,unknown,unknown
2021-2022,2021-11-07,00:00,,Leeds Gorse 2,3,25 25 25 25 0,Newcastle Staffs 2,1,27 16 18 20 0,division_3,men,Dean Trust Ardwick,unknown,unknown
2021-2022,2021-11-07,00:00,,Lincoln Cannons,2,13 25 14 25 14,Darkstar Derbyshire 2,3,25 18 25 23 16,division_3,women,Riseholme College (Showground Campus),unknown,unknown
2021-2022,2021-11-07,00:00,,Lincoln Cannons,3,25 25 25 - -,Urmston Grammar 2,0,22 21 21 - -,division_3,men,The Y Club,unknown,unknown
2021-2022,2021-11-07,00:00,,London Baks,2,9 25 25 19 14,Norwich Spikers,3,25 19 19 25 16,division_3,men,Castle Green Sport Centre,unknown,unknown
2021-2022,2021-11-07,00:00,,London Baks,3,25 21 25 25 0,Cambridge,1,16 25 19 16 0,division_3,men,Castle Green Sport Centre,unknown,unknown
2021-2022,2021-11-07,00:00,,Manchester Marvels Marauders,0,23 27 22 - -,Newcastle Staffs 2,3,25 29 25 - -,division_3,men,Dean Trust Ardwick,unknown,unknown
2021-2022,2021-11-07,00:00,,Manchester Marvels Marauders,1,19 25 15 14 0,Leeds Gorse 2,3,25 18 25 25 0,division_3,men,Dean Trust Ardwick,unknown,unknown
2021-2022,2021-11-07,00:00,,Newcastle Staffs,3,22 18 25 25 16,York Falcons,2,25 25 19 15 14,division_2,women,Madeley High School,unknown,unknown
2021-2022,2021-11-07,00:00,,Norwich Spikers,1,25 21 22 23 0,Cambridge,3,21 25 25 25 0,division_3,men,Castle Green Sport Centre,unknown,unknown
2021-2022,2021-11-07,00:00,,Reading Aces,3,25 30 21 11 15,Cardiff Falcons,2,14 28 25 25 12,division_2,women,Kendrick School,unknown,unknown
2021-2022,2021-11-07,00:00,,Rhinos Volleyball Cambridge,3,25 25 18 25 0,Dartford Crossers,1,14 21 25 22 0,division_3,men,Chesterton Sports Centre,unknown,unknown
2021-2022,2021-11-07,00:00,,Richmond 3,0,23 22 17 - -,Norwich Spikers,3,25 25 25 - -,division_3,women,Kingston Arena,unknown,unknown
2021-2022,2021-11-07,00:00,,South Hants,0,20 20 18 - -,Southampton,3,25 25 25 - -,division_3,men,Lampton School,unknown,unknown
2021-2022,2021-11-07,00:00,,Southampton,3,18 25 25 19 15,London Giants,2,25 14 18 25 10,division_2,women,Itchen College Sports Centre,unknown,unknown
2021-2022,2021-11-13,00:00,,Ashcombe Dorking,3,25 18 22 34 15,Southampton,2,23 25 25 32 12,division_2,women,The Ashcombe Volleyball Centre,unknown,unknown
2021-2022,2021-11-13,00:00,,Black Country,3,32 12 17 25 15,Coventry & Warwick Riga,2,30 25 25 22 11,shield,women,Redhill School Sports Hall,unknown,unknown
2021-2022,2021-11-13,00:00,,Cambridge ARU,0,16 20 17 - -,IBB Polonia London,3,25 25 25 - -,cup,men,North Cambridge Academy,unknown,unknown
2021-2022,2021-11-13,00:00,,Cambridge ARU,0,17 19 17 - -,London Inter Orcas,3,25 25 25 - -,cup,women,North Cambridge Academy,unknown,unknown
2021-2022,2021-11-13,00:00,,Chelmsford,3,19 25 25 25 0,Spelthorne Lions 1,1,25 12 9 14 0,shield,men,St John Payne School,unknown,unknown
2021-2022,2021-11-13,00:00,,Coventry and Warwick Riga,0,20 23 9 - -,Northumbria University,3,25 25 25 - -,cup,men,Alan Higgs Centre,unknown,unknown
2021-2022,2021-11-13,00:00,,DARKSTAR Derbyshire 2,0,26 10 6 - -,Wombourne 1,3,28 25 25 - -,shield,men,University of Derby,unknown,unknown
2021-2022,2021-11-13,00:00,,Durham Palatinates,3,25 25 25 - -,Leeds Gorse,0,18 18 14 - -,cup,men,Sport and wellbeing centre Durham,unknown,unknown
2021-2022,2021-11-13,00:00,,Essex Trinity,3,20 25 25 25 0,London Giants,1,25 13 18 20 0,division_2,women,Boswells School,unknown,unknown
2021-2022,2021-11-13,00:00,,Kings of Court Boston 1,3,25 25 25 - -,Lincoln Cannons,0,21 23 20 - -,shield,men,Peter Paine Performance Centre,unknown,unknown
2021-2022,2021-11-13,00:00,,Liverpool,3,25 25 25 - -,Volleyball Isle of Man 1,0,11 12 20 - -,shield,men,Holly Lodge Girl's College,unknown,unknown
2021-2022,2021-11-13,00:00,,Malory Eagles UEL,3,25 25 25 - -,Newmarket,0,11 8 12 - -,cup,men,Ernest Bevin College,unknown,unknown
2021-2022,2021-11-13,00:00,,Richmond Docklands,3,25 25 25 - -,Weymouth Volleyball Club,0,0 0 0 - -,cup,men,Kingston Arena,unknown,unknown
2021-2022,2021-11-13,00:00,,Sheffield,3,22 21 25 25 15,Black Country,2,25 25 16 18 9,cup,men,Sheffield - U18 Boys,unknown,unknown
2021-2022,2021-11-13,00:00,,South Hants,3,25 25 19 25 0,Invicta Volleyball Men,1,19 14 25 21 0,shield,men,Cams Hill School,unknown,unknown
2021-2022,2021-11-13,00:00,,Stockport,3,19 25 25 25 -,Bristol,1,25 19 0 0 -,cup,women,Life Leisure Brinnington Park,unknown,unknown
2021-2022,2021-11-13,00:00,,Team Sunderland,3,25 25 25 - -,The Miners Doncaster,0,22 14 11 - -,shield,women,Sunderland University (Cityspace),unknown,unknown
2021-2022,2021-11-13,00:00,,University of Nottingham Volleyball,3,25 25 25 - -,Oxford Eagles,0,14 14 9 - -,cup,women,Jubilee Sports Centre,unknown,unknown
2021-2022,2021-11-13,00:00,,University of Nottingham,0,25 22 23 - -,Newcastle Staffs,3,27 25 25 - -,cup,men,Jubilee Sports Centre,unknown,unknown
2021-2022,2021-11-13,00:00,,Worthing,3,25 25 18 26 0,Wimbledon Wolves (London),1,21 20 25 24 0,shield,men,Worthing High School,unknown,unknown
2021-2022,2021-11-14,00:00,,Chester Amazons,3,20 25 18 26 15,Black Country,2,25 18 25 24 13,division_2,women,Ellesmere Port Church of England Academy,unknown,unknown
2021-2022,2021-11-14,00:00,,Durham Palatinates,3,25 25 25 - -,DARKSTAR Derbyshire,0,13 10 10 - -,cup,women,Sport and wellbeing centre Durham,unknown,unknown
2021-2022,2021-11-14,00:00,,Everton Belugas,3,25 25 25 - -,Manchester Moss Side Jaguars,0,12 12 11 - -,shield,women,Litherland High School,unknown,unknown
2021-2022,2021-11-14,00:00,,Hull Thunder,0,8 7 4 - -,Malory Eagles UEL,3,25 25 25 - -,cup,women,Steve Prescott Sports Centre,unknown,unknown
2021-2022,2021-11-14,00:00,,Invicta,3,18 25 25 25 0,Ashcombe Dorking,1,25 23 13 21 0,shield,women,University of Kent Sports Centre,unknown,unknown
2021-2022,2021-11-14,00:00,,Leicester Athena Phoenix,3,25 25 22 25 0,Darkstar Derbyshire 2,1,14 15 25 20 0,shield,women,New College Leicester,unknown,unknown
2021-2022,2021-11-14,00:00,,Lincoln Cannons,3,25 25 25 - -,Leeds Gorse 2,0,17 12 23 - -,shield,women,,unknown,unknown
2021-2022,2021-11-14,00:00,,London Bears,3,25 26 16 25 0,Onyx London,1,13 24 25 23 0,shield,women,Chestnut Grove Academy,unknown,unknown
2021-2022,2021-11-14,00:00,,Loughborough Students,0,13 17 17 - -,Waterloo Thunder,3,25 25 25 - -,cup,women,Loughborough University Netball Centre,unknown,unknown
2021-2022,2021-11-14,00:00,,MK City,3,25 23 25 18 15,De Montfort University,2,16 25 22 25 10,shield,women,Moulton College,unknown,unknown
2021-2022,2021-11-14,00:00,,Manchester Marvels Marauders,3,25 20 25 25 0,Manchester Moss Side,1,16 25 18 17 0,shield,men,Dean Trust Ardwick,unknown,unknown
2021-2022,2021-11-14,00:00,,Manchester Marvels Mystics,3,25 25 25 - -,Volleyball Isle of Man,0,10 20 17 - -,shield,women,Dean Trust Ardwick,unknown,unknown
2021-2022,2021-11-14,00:00,,Northumbria University,3,25 25 25 - -,Manchester Marvels Mayhem,0,17 13 6 - -,cup,women,Dean Trust Ardwick,unknown,unknown
2021-2022,2021-11-14,00:00,,Nottingham Rockets,3,25 25 25 - -,Leeds Beckett University,0,0 0 0 - -,shield,women,Vision West Nottinghamshire College,unknown,unknown
2021-2022,2021-11-14,00:00,,Reading Aces,1,17 25 15 23 0,Northampton,3,25 23 25 25 0,shield,women,Kendrick School,unknown,unknown
2021-2022,2021-11-14,00:00,,Spelthorne Sharks,0,22 10 20 - -,Urbond VC Portsmouth,3,25 25 25 - -,shield,women,Egham S.C.,unknown,unknown
2021-2022,2021-11-14,00:00,,Wessex,0,16 15 19 - -,Team SideOut Polonia (London),3,25 25 25 - -,cup,women,Parkstone Grammar School,unknown,unknown
2021-2022,2021-11-14,00:00,,Worthing,3,25 25 25 - -,WHVC Wildcats,0,12 15 14 - -,shield,women,Worthing High School,unknown,unknown
2021-2022,2021-11-20,00:00,,Black Country,0,18 22 16 - -,Herts,3,25 25 25 - -,division_2,women,Redhill School Sports Hall,unknown,unknown
2021-2022,2021-11-20,00:00,,Black Country,3,25 25 25 - -,Sheffield 2,0,11 19 14 - -,division_2,men,Redhill School Sports Hall,unknown,unknown
2021-2022,2021-11-20,00:00,,Cambridge ARU,1,11 19 25 17 0,Team SideOut Polonia (London),3,25 25 20 25 0,superleague,women,North Cambridge Academy,unknown,unknown
2021-2022,2021-11-20,00:00,,Cambridge ARU,2,20 22 25 25 10,City of Bristol,3,25 25 12 21 15,division_1,men,North Cambridge Academy,unknown,unknown
2021-2022,2021-11-20,00:00,,Essex Rebels,3,27 29 21 25 0,Durham Palatinates,1,25 27 25 18 0,superleague,men,University of Essex Sports Centre,unknown,unknown
2021-2022,2021-11-20,00:00,,IBB Polonia London,3,25 25 25 - -,Newcastle Staffs,0,13 19 23 - -,superleague,men,Northolt High school,unknown,unknown
2021-2022,2021-11-20,00:00,,Leeds Gorse 2,1,21 17 25 20 0,Urmston Grammar 2,3,25 25 21 25 0,division_3,men,Madeley High School,unknown,unknown
2021-2022,2021-11-20,00:00,,Leicester Athena Phoenix,3,25 25 25 - -,Manchester Marvels Mystics,0,17 11 16 - -,division_2,women,New College Leicester,unknown,unknown
2021-2022,2021-11-20,00:00,,Lincoln Cannons,3,25 25 25 - -,Wombourne 1,0,10 22 20 - -,division_3,men,Harvey Hadden Sports Complex,unknown,unknown
2021-2022,2021-11-20,00:00,,London Inter Orcas,3,20 25 25 25 0,University of Nottingham Volleyball,1,25 16 19 20 0,superleague,women,Haverstock School,unknown,unknown
2021-2022,2021-11-20,00:00,,MK City,1,24 25 24 15 0,Bristol,3,26 14 26 25 0,division_2,men,Moulton college,unknown,unknown
2021-2022,2021-11-20,00:00,,MK City,2,27 25 21 22 10,Chester Amazons,3,25 13 25 25 15,division_2,women,Moulton college,unknown,unknown
2021-2022,2021-11-20,00:00,,Malory Eagles UEL,3,25 25 23 25 0,Leeds Gorse,1,14 16 25 22 0,superleague,men,Ernest Bevin College,unknown,unknown
2021-2022,2021-11-20,00:00,,Newcastle Staffs 2,3,21 25 25 16 15,Urmston Grammar 2,2,25 21 20 25 13,division_3,men,Madeley High School,unknown,unknown
2021-2022,2021-11-20,00:00,,Newcastle Staffs 2,3,26 25 25 - -,Leeds Gorse 2,0,24 18 20 - -,division_3,men,Madeley High School,unknown,unknown
2021-2022,2021-11-20,00:00,,Newmarket,3,18 19 25 25 19,Coventry and Warwick Riga,2,25 25 20 15 17,division_2,men,Newmarket Leisure Centre,unknown,unknown
2021-2022,2021-11-20,00:00,,Nottingham Rockets,0,19 16 18 - -,Wombourne 1,3,25 25 25 - -,division_3,men,Harvey Hadden Sports Complex,unknown,unknown
2021-2022,2021-11-20,00:00,,Nottingham Rockets,1,17 12 25 15 0,Lincoln Cannons,3,25 25 20 25 0,division_3,men,Harvey Hadden Sports Complex,unknown,unknown
2021-2022,2021-11-20,00:00,,Richmond 2,1,12 25 21 18 0,Bristol,3,25 23 25 25 0,division_1,women,Kingston Arena,unknown,unknown
2021-2022,2021-11-20,00:00,,Stockport,3,23 25 25 23 15,The Miners Doncaster,2,25 18 19 25 8,division_1,men,Life Leisure Brinnington Park,unknown,unknown
2021-2022,2021-11-20,00:00,,Team South Wales,0,10 15 14 - -,Coventry & Warwick Riga,3,25 25 25 - -,division_1,women,Fitzalan Highschool,unknown,unknown
2021-2022,2021-11-20,00:00,,Team Sunderland,3,25 25 25 - -,Dartford Chargers,0,16 19 18 - -,division_1,women,Sunderland University (Cityspace),unknown,unknown
2021-2022,2021-11-20,00:00,,Urbond VC Portsmouth,2,24 16 25 25 13,London Giants,3,26 25 19 16 15,division_2,men,Priory Community Sports Centre,unknown,unknown
2021-2022,2021-11-20,00:00,,Weymouth Volleyball Club,0,20 16 18 - -,Richmond Bucks,3,25 25 25 - -,division_1,men,Redlands Community Sports Hub,unknown,unknown
2021-2022,2021-11-20,00:00,,York Falcons,0,19 18 17 - -,Urmston Grammar Volleyball,3,25 25 25 - -,division_2,women,Joseph Rowntree School,unknown,unknown
2021-2022,2021-11-21,00:00,,DARKSTAR Derbyshire,3,19 25 25 25 15,Liverpool,2,25 18 18 27 9,division_2,men,Derbyshire Volleyball Centre (Derby Moor),unknown,unknown
2021-2022,2021-11-21,00:00,,Dartford Warriors,0,20 18 15 - -,Rhinos Volleyball Cambridge,3,25 25 25 - -,division_3,women,Moulton College,unknown,unknown
2021-2022,2021-11-21,00:00,,Everton Belugas,3,25 25 25 - -,The Miners Doncaster,0,6 12 11 - -,division_3,women,Litherland High School,unknown,unknown
2021-2022,2021-11-21,00:00,,Hull Thunder,3,25 25 25 - -,York Vikings,0,19 19 21 - -,division_2,men,Steve Prescott Sports Centre,unknown,unknown
2021-2022,2021-11-21,00:00,,London Giants,2,19 25 25 25 13,Cardiff Falcons,3,25 27 14 21 15,division_2,women,Caius House Youth Centre,unknown,unknown
2021-2022,2021-11-21,00:00,,London Inter Crocs,0,25 15 18 - -,Essex Rebels,3,27 25 25 - -,superleague,women,Haverstock School,unknown,unknown
2021-2022,2021-11-21,00:00,,Loughborough Students,3,24 23 25 25 16,Intervolley Manchester,2,26 25 18 19 14,division_3,men,Dean Trust Ardwick,unknown,unknown
2021-2022,2021-11-21,00:00,,Manchester Marvels Marauders,1,25 15 25 17 0,Intervolley Manchester,3,27 25 19 25 0,division_3,men,Dean Trust Ardwick,unknown,unknown
2021-2022,2021-11-21,00:00,,Manchester Marvels Marauders,1,25 19 14 22 0,Loughborough Students,3,23 25 25 25 0,division_3,men,Dean Trust Ardwick,unknown,unknown
2021-2022,2021-11-21,00:00,,Northampton,3,25 25 25 23 15,Rhinos Volleyball Cambridge,2,16 19 27 25 10,division_3,women,Moulton College,unknown,unknown
2021-2022,2021-11-21,00:00,,Northampton,3,25 27 25 25 0,Dartford Warriors,1,20 29 19 12 0,division_3,women,Moulton College,unknown,unknown
2021-2022,2021-11-21,00:00,,Richmond Docklands,3,25 24 25 25 0,Durham Palatinates,1,14 26 23 22 0,superleague,men,Kingston Arena,unknown,unknown
2021-2022,2021-11-21,00:00,,Southampton,1,16 25 22 20 0,Wiltshire Mavericks,3,25 13 25 25 0,division_3,men,Itchen College Sports Centre,unknown,unknown
2021-2022,2021-11-21,00:00,,Southampton,3,25 25 25 - -,University of Bristol,0,22 18 20 - -,division_3,men,Itchen College Sports Centre,unknown,unknown
2021-2022,2021-11-21,00:00,,Sussex Dolphins 1,3,25 25 25 - -,Essex Trinity,0,20 21 14 - -,division_2,women,The Triangle,unknown,unknown
2021-2022,2021-11-21,00:00,,Tamworth Spartans,3,25 17 15 25 15,Black Country,2,23 25 25 22 13,division_2,men,Wilnecote Leisure Centre,unknown,unknown
2021-2022,2021-11-21,00:00,,University of Bristol,3,27 25 20 25 0,City of Bristol,1,25 19 25 22 0,division_3,women,Bridge Learning Campus,unknown,unknown
2021-2022,2021-11-21,00:00,,Wiltshire Mavericks,3,25 27 23 25 0,University of Bristol,1,20 25 25 22 0,division_3,men,Itchen College Sports Centre,unknown,unknown
2021-2022,2021-11-27,00:00,,Black Country,0,25 15 15 - -,Manchester Marvels Mystics,3,27 25 25 - -,division_2,women,Cleobury Mortimer Sports Centre,unknown,unknown
