season,date,time,ID,home,home_sets,home_points,away,away_sets,away_points,division,category,venue,r1,r2
2018-2019,2018-12-09,00:00,,Plymouth,3,25 25 25 - -,Plymouth Mayflower VC,0,22 14 17 - -,division_3,women,Coombe Dean School,unknown,unknown
2018-2019,2018-12-09,00:00,,Plymouth,3,25 25 25 - -,University of Bristol,0,17 18 16 - -,division_3,women,Coombe Dean School,unknown,unknown
2018-2019,2018-12-09,00:00,,Reading Aces,0,13 18 15 - -,Richmond 2,3,25 25 25 - -,division_2,women,Kendrick School,unknown,unknown
2018-2019,2018-12-09,00:00,,Southampton,0,14 9 11 - -,IBB Polonia London,3,25 25 25 - -,superleague,men,Itchen College Sports Centre,unknown,unknown
2018-2019,2018-12-09,00:00,,University of Bristol,1,25 13 23 17 0,Plymouth Mayflower VC,3,21 25 25 25 0,division_3,women,Coombe Dean School,unknown,unknown
2018-2019,2018-12-09,00:00,,Urbond VC Portsmouth,3,25 26 20 25 0,Wiltshire Mavericks,1,13 24 25 16 0,division_3,men,Spelthorne Leisure Centre,unknown,unknown
2018-2019,2018-12-09,00:00,,Weymouth Volleyball Club,3,25 25 24 25 0,London Baks,1,10 12 26 18 0,division_3,men,Redlands Community Sports Hub,unknown,unknown
2018-2019,2018-12-15,00:00,,Coventry & Warwick Riga,3,25 14 27 25 0,Leeds Gorse,1,22 25 25 17 0,division_2,women,Alan Higgs Centre,unknown,unknown
2018-2019,2018-12-15,00:00,,Durham Palatinates,3,25 25 25 - -,Richmond Docklands,0,21 18 18 - -,superleague,men,Durham University Sport (Queens Campus),unknown,unknown
2018-2019,2018-12-15,00:00,,London Aces,0,23 21 26 - -,Team Sunderland,3,25 25 28 - -,division_1,men,Lambeth Academy,unknown,unknown
2018-2019,2018-12-15,00:00,,Newcastle Staffs,0,19 25 21 - -,IBB Polonia London,3,25 27 25 - -,superleague,men,Keele University Sports Centre,unknown,unknown
2018-2019,2018-12-15,00:00,,Newcastle Staffs,1,25 17 17 20 0,Manchester Marvels Mystics,3,18 25 25 25 0,division_2,women,Keele University Sports Centre,unknown,unknown
2018-2019,2018-12-15,00:00,,Norwich Spikers,1,19 25 22 16 0,DARKSTAR Derbyshire,3,25 21 25 25 0,division_2,men,Easton & Otley College,unknown,unknown
2018-2019,2018-12-15,00:00,,Stockport,3,25 25 23 25 0,Nottingham Rockets,1,16 22 25 16 0,division_2,men,Life Leisure Brinnington Park,unknown,unknown
2018-2019,2018-12-15,00:00,,University of Nottingham,3,17 25 19 25 15,The Miners Doncaster,2,25 17 25 14 10,division_2,men,David Ross Sports Village,unknown,unknown
2018-2019,2018-12-16,00:00,,Essex Estonians,3,25 23 25 25 0,MK City,1,15 25 14 23 0,division_2,men,St John Payne School,unknown,unknown
2018-2019,2018-12-16,00:00,,Essex Trinity,3,25 21 25 25 0,Dartford Chargers,1,17 25 16 23 0,division_2,women,St John Payne School,unknown,unknown
2018-2019,2018-12-16,00:00,,Herts,1,19 25 15 20 0,Cambridge ARU,3,25 23 25 25 0,division_1,women,Queens School,unknown,unknown
2018-2019,2018-12-16,00:00,,Hull Thunder,2,25 26 20 23 14,Newcastle Staffs,3,21 24 25 25 16,division_2,women,Hull Holy Trinity House Academy,unknown,unknown
2018-2019,2018-12-16,00:00,,Leicester Athena Phoenix,3,25 17 22 25 15,Northampton,2,17 25 25 16 5,division_3,women,The Queen Elizabeth II Diamond Jubilee Leisure Centre,unknown,unknown
2018-2019,2018-12-16,00:00,,Leicester Athena Phoenix,3,28 25 25 25 0,Tamworth Spartans,1,26 13 27 15 0,division_3,women,The Queen Elizabeth II Diamond Jubilee Leisure Centre,unknown,unknown
2018-2019,2018-12-16,00:00,,Lincoln Cannons,1,14 11 25 15 0,Team Sunderland,3,25 25 21 25 0,division_2,women,Riseholme College (Showground Campus),unknown,unknown
2018-2019,2018-12-16,00:00,,Lionhearts Vinarius,3,25 25 25 - -,Ashcombe Dorking 2,0,8 12 7 - -,division_3,women,Caius House Youth Centre,unknown,unknown
2018-2019,2018-12-16,00:00,,Tamworth Spartans,3,25 25 25 - -,Northampton,0,16 19 21 - -,division_3,women,The Queen Elizabeth II Diamond Jubilee Leisure Centre,unknown,unknown
2018-2019,2018-12-16,00:00,,University of Nottingham,3,25 25 27 - -,Manchester Marvels,0,19 23 25 - -,division_2,men,David Ross Sports Village,unknown,unknown
2018-2019,2019-01-06,00:00,,Dartford Chargers,1,21 25 22 11 0,London Inter Orcas,3,25 22 25 25 0,shield,women,Dartford Technology College,unknown,unknown
2018-2019,2019-01-06,00:00,,Leeds Gorse,3,25 18 25 25 0,Manchester Marvels Mystics,1,13 25 17 19 0,shield,women,The Ruth Gorse Academy,unknown,unknown
2018-2019,2019-01-06,00:00,,MK City,1,21 19 25 22 0,Ashcombe Dorking,3,25 25 23 25 0,shield,women,Woughton Leisure Centre,unknown,unknown
2018-2019,2019-01-06,00:00,,Tamworth Spartans,0,23 16 12 - -,York Falcons,3,25 25 25 - -,shield,women,TBC,unknown,unknown
2018-2019,2019-01-06,00:00,,UK Armed Forces,0,19 23 24 - -,Coventry & Warwick Riga,3,25 25 26 - -,shield,women,RAF Cranwell,unknown,unknown
2018-2019,2019-01-09,00:00,,Leicester Athena Phoenix,0,17 17 16 - -,DARKSTAR Derbyshire,3,25 25 25 - -,shield,women,Leicester Community Sports Arena,unknown,unknown
2018-2019,2019-01-11,00:00,,Norwich Spikers,3,25 25 25 - -,Tamworth Spartans,0,0 0 0 - -,division_2,men,Easton & Otley College,unknown,unknown
2018-2019,2019-01-12,00:00,,City of Bristol,3,25 25 25 - -,MK City,0,16 20 19 - -,division_2,men,Oasis Academy Brislington,unknown,unknown
2018-2019,2019-01-12,00:00,,Coventry & Warwick Riga,0,25 25 19 - -,Team Sunderland,3,27 27 25 - -,division_2,women,Alan Higgs Centre,unknown,unknown
2018-2019,2019-01-12,00:00,,Essex Rebels,3,28 25 25 25 0,Team Sunderland,1,30 18 17 20 0,division_1,men,Tendring Technology College,unknown,unknown
2018-2019,2019-01-12,00:00,,Newcastle Staffs,3,20 25 25 15 15,Black Country,2,25 14 18 25 4,division_2,women,Keele University Sports Centre,unknown,unknown
2018-2019,2019-01-12,00:00,,Richmond 2,3,21 25 25 25 0,Bristol 2,1,25 22 17 10 0,division_2,women,Kingston Arena,unknown,unknown
2018-2019,2019-01-12,00:00,,Richmond Bucks,3,25 25 25 - -,Bristol,0,14 16 19 - -,division_2,men,Kingston Arena,unknown,unknown
2018-2019,2019-01-12,00:00,,South Hants,0,25 16 21 - -,Urbond VC Portsmouth,3,27 25 25 - -,division_3,men,Cams Hill School,unknown,unknown
2018-2019,2019-01-12,00:00,,Wombourne 1,1,20 25 19 12 0,Coventry and Warwick Riga,3,25 18 25 25 0,division_3,men,Redhill School Sports Hall,unknown,unknown
2018-2019,2019-01-13,00:00,,Ashcombe Dorking,3,25 25 21 25 0,Sussex Dolphins 1,1,21 18 25 14 0,division_2,women,The Ashcombe Volleyball Centre,unknown,unknown
2018-2019,2019-01-13,00:00,,Dartford Crossers,2,24 25 21 25 11,Hounslow,3,26 23 25 22 15,division_3,men,Dartford Technology College,unknown,unknown
2018-2019,2019-01-13,00:00,,Dartford Crossers,3,25 16 10 28 15,London Baks,2,16 25 25 26 6,division_3,men,Dartford Technology College,unknown,unknown
2018-2019,2019-01-13,00:00,,Lincoln Cannons,3,25 25 25 - -,Hull Thunder,0,23 21 19 - -,division_3,men,Blyth Valley,unknown,unknown
2018-2019,2019-01-13,00:00,,London Baks,3,20 25 25 25 0,Hounslow,1,25 23 22 17 0,division_3,men,Dartford Technology College,unknown,unknown
2018-2019,2019-01-13,00:00,,London Inter Orcas,1,21 22 25 19 0,Herts,3,25 25 18 25 0,division_1,women,Island Sports Trust,unknown,unknown
2018-2019,2019-01-13,00:00,,Onyx London,3,25 25 23 25 0,Richmond 2,1,21 21 25 18 0,shield,women,Harrow Club,unknown,unknown
2018-2019,2019-01-13,00:00,,Reading Aces,2,23 25 25 16 9,Dartford Chargers,3,25 23 21 25 15,division_2,women,Kendrick School,unknown,unknown
2018-2019,2019-01-13,00:00,,The Miners Doncaster,3,25 25 25 - -,Nottingham Rockets,0,17 20 21 - -,division_2,men,Campsmount Academy,unknown,unknown
2018-2019,2019-01-13,00:00,,Wiltshire Mavericks,0,16 9 10 - -,Weymouth Volleyball Club,3,25 25 25 - -,division_3,men,Crestwood College,unknown,unknown
2018-2019,2019-01-13,00:00,,York Falcons,2,24 25 25 21 13,Leeds Gorse,3,26 20 18 25 15,division_2,women,Joseph Rowntree School,unknown,unknown
2018-2019,2019-01-13,00:00,,York Vikings,1,20 17 25 16 0,DARKSTAR Derbyshire,3,25 25 19 25 0,division_2,men,Joseph Rowntree School,unknown,unknown
2018-2019,2019-01-19,00:00,,Cambridge ARU,2,25 18 25 17 15,Team Sunderland,3,19 25 23 25 17,division_1,men,North Cambridge Academy,unknown,unknown
2018-2019,2019-01-19,00:00,,City of Bristol,1,21 26 17 13 0,Richmond Bucks,3,25 24 25 25 0,division_2,men,Oasis Academy Brislington,unknown,unknown
2018-2019,2019-01-19,00:00,,Essex Blaze,0,25 12 16 - -,Durham Palatinates,3,27 25 25 - -,superleague,men,University of Essex Sports Centre,unknown,unknown
2018-2019,2019-01-19,00:00,,London Aces,0,22 23 12 - -,Essex Rebels,3,25 25 25 - -,division_1,men,Lambeth Academy,unknown,unknown
2018-2019,2019-01-19,00:00,,MK City,1,29 25 14 22 0,Bristol,3,31 14 25 25 0,division_2,men,Cranfield Fitness Centre,unknown,unknown
2018-2019,2019-01-19,00:00,,Malory Eagles UEL,1,19 25 22 20 0,Durham Palatinates,3,25 16 25 25 0,superleague,women,Ernest Bevin College,unknown,unknown
2018-2019,2019-01-19,00:00,,Malory Eagles UEL,3,25 25 25 - -,Southampton,0,17 13 22 - -,superleague,men,Ernest Bevin College,unknown,unknown
2018-2019,2019-01-19,00:00,,Nottingham Rockets,1,23 18 26 17 0,DARKSTAR Derbyshire,3,25 25 24 25 0,division_2,men,Southglade Leisure Centre,unknown,unknown
2018-2019,2019-01-19,00:00,,Stockport,3,25 23 25 25 0,Manchester Marvels,1,18 25 19 10 0,division_2,men,Life Leisure Brinnington Park,unknown,unknown
2018-2019,2019-01-19,00:00,,Tamworth Spartans,2,23 25 14 28 12,York Vikings,3,25 21 25 26 15,division_2,men,Wilnecote Leisure Centre,unknown,unknown
2018-2019,2019-01-19,00:00,,Team Sunderland,1,24 19 25 22 0,York Falcons,3,26 25 10 25 0,division_2,women,Sunderland University (Cityspace),unknown,unknown
2018-2019,2019-01-20,00:00,,Ashcombe Dorking,3,25 25 25 - -,Southampton,0,19 22 19 - -,division_2,women,The Ashcombe Volleyball Centre,unknown,unknown
2018-2019,2019-01-20,00:00,,Ashfield Vipers,2,25 18 25 18 5,Northampton,3,18 25 13 25 15,division_3,women,Easton & Otley College,unknown,unknown
2018-2019,2019-01-20,00:00,,Coventry & Warwick Riga 2,0,22 21 19 - -,Nottingham Rockets,3,25 25 25 - -,division_3,women,Alan Higgs Centre,unknown,unknown
2018-2019,2019-01-20,00:00,,Coventry & Warwick Riga 2,0,6 19 8 - -,Tamworth Spartans,3,25 25 25 - -,division_3,women,Alan Higgs Centre,unknown,unknown
2018-2019,2019-01-20,00:00,,Dartford Chargers,3,27 25 25 - -,Bristol 2,0,25 12 22 - -,division_2,women,Dartford Technology College,unknown,unknown
2018-2019,2019-01-20,00:00,,Leeds Gorse,3,25 25 25 - -,Hull Thunder,0,8 17 10 - -,division_2,women,The Ruth Gorse Academy,unknown,unknown
2018-2019,2019-01-20,00:00,,Leicester Athena Phoenix,3,27 25 28 - -,Loughborough Students,0,25 19 26 - -,division_3,women,New College Leicester,unknown,unknown
2018-2019,2019-01-20,00:00,,Lincoln Cannons,0,19 18 22 - -,Coventry & Warwick Riga,3,25 25 25 - -,division_2,women,Riseholme College (Showground Campus),unknown,unknown
2018-2019,2019-01-20,00:00,,London Inter Orcas,2,22 25 15 25 19,DARKSTAR Derbyshire,3,25 20 25 19 21,division_1,women,Island Sports Trust,unknown,unknown
2018-2019,2019-01-20,00:00,,Norwich Spikers,3,25 17 28 25 0,Ashfield Vipers,1,16 25 26 13 0,division_3,women,Easton & Otley College,unknown,unknown
2018-2019,2019-01-20,00:00,,Norwich Spikers,3,25 25 25 - -,Northampton,0,15 22 16 - -,division_3,women,Easton & Otley College,unknown,unknown
2018-2019,2019-01-20,00:00,,Nottingham Rockets,2,12 25 18 25 13,Tamworth Spartans,3,25 17 25 23 15,division_3,women,Alan Higgs Centre,unknown,unknown
2018-2019,2019-01-20,00:00,,Plymouth Mayflower VC,2,25 25 25 22 10,Cardiff Falcons,3,23 12 27 25 15,division_3,women,Plymstock School Sports Centre,unknown,unknown
2018-2019,2019-01-20,00:00,,Portsmouth,3,25 25 25 - -,Sussex Dolphins,0,20 12 23 - -,division_3,women,Maidstone Leisure Centre,unknown,unknown
2018-2019,2019-01-20,00:00,,Richmond 3,0,17 18 13 - -,Lionhearts Vinarius,3,25 25 25 - -,division_3,women,Kingston Arena,unknown,unknown
2018-2019,2019-01-20,00:00,,Sheffield 2,0,17 22 13 - -,Intervolley Manchester,3,25 25 25 - -,division_1,men,Sheffield - U18 Boys,unknown,unknown
2018-2019,2019-01-20,00:00,,Sussex Dolphins 1,0,16 16 23 - -,Richmond 2,3,25 25 25 - -,division_2,women,The Ashcombe Volleyball Centre,unknown,unknown
2018-2019,2019-01-20,00:00,,Wessex,3,25 25 25 - -,Southampton 2,0,15 18 20 - -,division_3,women,LeAF Academy,unknown,unknown
2018-2019,2019-01-23,00:00,,Essex Rebels,3,25 25 25 - -,Sheffield 2,0,0 0 0 - -,division_1,men,Tendring Technology College,unknown,unknown
2018-2019,2019-01-26,00:00,,DARKSTAR Derbyshire,3,25 31 20 27 0,Team Sunderland,1,17 29 25 25 0,shield,men,Derbyshire Volleyball Centre (Derby Moor),unknown,unknown
2018-2019,2019-01-26,00:00,,Durham Palatinates,3,25 25 25 - -,Northumbria University,0,22 20 21 - -,cup,men,Durham University Sport (Queens Campus),unknown,unknown
2018-2019,2019-01-26,00:00,,Essex Blaze,2,25 13 13 25 10,IBB Polonia London,3,23 25 25 16 15,cup,men,St John Payne School,unknown,unknown
2018-2019,2019-01-26,00:00,,London Aces,3,25 25 25 - -,Wombourne 1,0,17 17 19 - -,shield,men,Lambeth Academy,unknown,unknown
2018-2019,2019-01-26,00:00,,Nottingham Rockets,2,21 19 25 27 13,Manchester Marvels,3,25 25 22 25 15,division_2,men,Southglade Leisure Centre,unknown,unknown
2018-2019,2019-01-26,00:00,,University of Nottingham Volleyball,3,25 22 21 25 15,DARKSTAR Derbyshire,2,20 25 25 20 11,division_1,women,TBC,unknown,unknown
2018-2019,2019-01-27,00:00,,Ashcombe Dorking,3,25 25 21 25 0,Coventry & Warwick Riga,1,20 17 25 17 0,shield,women,TBC,unknown,unknown
2018-2019,2019-01-27,00:00,,Bristol,0,21 28 15 - -,City of Bristol,3,25 30 25 - -,division_2,men,Steiner Academy Sportshall,unknown,unknown
2018-2019,2019-01-27,00:00,,DARKSTAR Derbyshire,3,25 25 11 25 0,York Falcons,1,22 11 25 23 0,shield,women,Derbyshire Volleyball Centre (Derby Moor),unknown,unknown
2018-2019,2019-01-27,00:00,,Essex Rebels,3,25 25 25 - -,Leeds Gorse,0,15 18 17 - -,division_1,men,Tendring Technology College,unknown,unknown
2018-2019,2019-01-27,00:00,,Essex Trinity,3,25 25 25 - -,Sussex Dolphins 1,0,17 14 21 - -,division_2,women,St John Payne School,unknown,unknown
2018-2019,2019-01-27,00:00,,Intervolley Manchester,0,20 15 24 - -,Team Sunderland,3,25 25 26 - -,division_1,men,The Y Club,unknown,unknown
2018-2019,2019-01-27,00:00,,London Inter Orcas,3,25 18 25 25 0,Essex Rebels,1,18 25 21 17 0,cup,women,TBC,unknown,unknown
2018-2019,2019-01-27,00:00,,London Inter Orcas,3,25 25 15 25 0,Onyx London,1,15 17 25 18 0,shield,women,TBC,unknown,unknown
2018-2019,2019-01-27,00:00,,Malory Eagles UEL,0,19 19 19 - -,Northumbria University,3,25 25 25 - -,cup,women,University of East London (Sports Dock),unknown,unknown
2018-2019,2019-01-27,00:00,,Manchester Marvels Mayhem,0,17 21 17 - -,Sheffield,3,25 25 25 - -,division_3,women,Woodchurch High School Sports Centre,unknown,unknown
2018-2019,2019-01-27,00:00,,Manchester Marvels Mystics,3,25 18 25 25 0,Hull Thunder,1,21 25 15 17 0,division_2,women,Dean Trust Ardwick,unknown,unknown
2018-2019,2019-01-27,00:00,,Manchester Marvels,3,25 25 25 - -,University of Nottingham,0,21 20 14 - -,division_2,men,Dean Trust Ardwick,unknown,unknown
2018-2019,2019-01-27,00:00,,Reading Aces,3,22 25 25 36 15,Bristol 2,2,25 16 18 38 11,division_2,women,Kendrick School,unknown,unknown
2018-2019,2019-01-27,00:00,,Southampton,1,22 23 25 19 0,Dartford Chargers,3,25 25 20 25 0,division_2,women,Woodlands Community School,unknown,unknown
2018-2019,2019-01-27,00:00,,University of Bristol,0,12 15 28 - -,Wessex,3,25 25 30 - -,division_3,women,Bristol Brunel Academy,unknown,unknown
2018-2019,2019-01-27,00:00,,York Vikings,0,22 12 18 - -,The Miners Doncaster,3,25 25 25 - -,division_2,men,Joseph Rowntree School,unknown,unknown
2018-2019,2019-02-02,00:00,,Black Country,0,18 12 19 - -,York Falcons,3,25 25 25 - -,division_2,women,Redhill School Sports Hall,unknown,unknown
2018-2019,2019-02-02,00:00,,Coventry and Warwick Riga,0,22 22 20 - -,Intervolley Manchester,3,25 25 25 - -,shield,men,Alan Higgs Centre,unknown,unknown
2018-2019,2019-02-02,00:00,,DARKSTAR Derbyshire,3,25 25 21 25 0,York Vikings,1,14 21 25 23 0,division_2,men,Derbyshire Volleyball Centre (Derby Moor),unknown,unknown
2018-2019,2019-02-02,00:00,,Sheffield,2,22 21 25 25 11,Malory Eagles UEL,3,25 25 21 19 15,cup,men,Sheffield - U18 Boys,unknown,unknown
2018-2019,2019-02-03,00:00,,Bristol,0,15 22 19 - -,Team SideOut Polonia (London),3,25 25 25 - -,superleague,women,Steiner Academy Sportshall,unknown,unknown
2018-2019,2019-02-03,00:00,,Dartford Chargers,3,25 25 21 25 0,Southampton,1,17 22 25 17 0,division_2,women,Dartford Technology College,unknown,unknown
2018-2019,2019-02-03,00:00,,Manchester Marvels Marauders,0,20 23 9 - -,Hull Thunder,3,25 25 25 - -,division_3,men,Dean Trust Ardwick,unknown,unknown
2018-2019,2019-02-03,00:00,,The Miners Doncaster,3,25 25 25 - -,Tamworth Spartans,0,19 19 18 - -,division_2,men,Campsmount Academy,unknown,unknown
2018-2019,2019-02-06,00:00,,Essex Estonians,3,25 25 25 - -,University of Bristol,0,0 0 0 - -,division_2,men,St John Payne School,unknown,unknown
2018-2019,2019-02-09,00:00,,Durham Palatinates,3,25 25 25 - -,Malory Eagles UEL,0,16 18 22 - -,superleague,women,Durham University Sport (Queens Campus),unknown,unknown
2018-2019,2019-02-09,00:00,,London Inter Orcas,0,17 14 15 - -,Essex Rebels,3,25 25 25 - -,superleague,women,TBC,unknown,unknown
2018-2019,2019-02-09,00:00,,Newcastle Staffs 2,0,24 19 19 - -,Newmarket,3,26 25 25 - -,division_3,men,Madeley High School,unknown,unknown
2018-2019,2019-02-09,00:00,,Newcastle Staffs 2,3,25 25 25 - -,Wombourne 1,0,18 18 20 - -,division_3,men,Madeley High School,unknown,unknown
2018-2019,2019-02-09,00:00,,Newcastle Staffs,1,22 13 25 15 0,Malory Eagles UEL,3,25 25 23 25 0,superleague,men,Keele University Sports Centre,unknown,unknown
2018-2019,2019-02-09,00:00,,Norwich Spikers,1,23 25 23 22 0,Stockport,3,25 20 25 25 0,division_2,men,Easton & Otley College,unknown,unknown
2018-2019,2019-02-09,00:00,,Richmond 2,3,25 25 25 - -,Dartford Chargers,0,18 12 20 - -,division_2,women,Kingston Arena,unknown,unknown
2018-2019,2019-02-09,00:00,,Richmond Bucks,3,23 25 25 25 0,MK City,1,25 20 14 19 0,division_2,men,Kingston Arena,unknown,unknown
2018-2019,2019-02-09,00:00,,Sheffield 2,2,25 17 23 25 12,Black Country,3,19 25 25 23 15,division_1,men,Sheffield - U18 Boys,unknown,unknown
2018-2019,2019-02-09,00:00,,Southampton,1,18 25 23 14 0,Richmond Docklands,3,25 19 25 25 0,superleague,men,Itchen College Sports Centre,unknown,unknown
2018-2019,2019-02-09,00:00,,Team South Wales,0,10 15 18 - -,DARKSTAR Derbyshire,3,25 25 25 - -,division_1,women,Cardiff Metropolitan University Cyncoed Campus Sports Hall,unknown,unknown
2018-2019,2019-02-09,00:00,,Team Sunderland,3,25 25 25 - -,Newcastle Staffs,0,17 17 20 - -,division_2,women,Sunderland University (Cityspace),unknown,unknown
2018-2019,2019-02-09,00:00,,University of Nottingham Volleyball,3,25 25 25 - -,Herts,0,16 12 17 - -,division_1,women,David Ross Sports Village,unknown,unknown
2018-2019,2019-02-09,00:00,,University of Nottingham,3,25 25 17 25 0,Tamworth Spartans,1,11 23 25 13 0,division_2,men,David Ross Sports Village,unknown,unknown
2018-2019,2019-02-09,00:00,,Wombourne 1,1,17 17 25 19 0,Newmarket,3,25 25 22 25 0,division_3,men,Madeley High School,unknown,unknown
2018-2019,2019-02-10,00:00,,Cardiff Falcons,3,25 24 25 25 0,Plymouth,1,22 26 15 20 0,division_3,women,Cathedral School,unknown,unknown
2018-2019,2019-02-10,00:00,,Cardiff Falcons,3,27 25 25 25 0,Southampton 2,1,25 14 27 19 0,division_3,women,Cathedral School,unknown,unknown
2018-2019,2019-02-10,00:00,,Chester Amazons,1,14 25 22 21 0,Manchester Marvels Mayhem,3,25 18 25 25 0,division_3,women,Sheffield - U18 Boys,unknown,unknown
2018-2019,2019-02-10,00:00,,City of Bristol,0,18 21 19 - -,Plymouth Mayflower VC,3,25 25 25 - -,division_3,women,USW Sport Park,unknown,unknown
2018-2019,2019-02-10,00:00,,Coventry & Warwick Riga 2,1,25 16 22 11 0,Leicester Athena Phoenix,3,22 25 25 25 0,division_3,women,Alan Higgs Centre,unknown,unknown
2018-2019,2019-02-10,00:00,,Coventry & Warwick Riga 2,1,9 25 23 14 0,Tamworth Spartans,3,25 20 25 25 0,division_3,women,Alan Higgs Centre,unknown,unknown
2018-2019,2019-02-10,00:00,,Essex Trinity,0,18 13 21 - -,Ashcombe Dorking,3,25 25 25 - -,division_2,women,St John Payne School,unknown,unknown
2018-2019,2019-02-10,00:00,,Hull Thunder,0,17 21 19 - -,Leeds Gorse,3,25 25 25 - -,division_2,women,Hull Holy Trinity House Academy,unknown,unknown
2018-2019,2019-02-10,00:00,,Intervolley Manchester,3,25 25 12 16 15,Black Country,2,22 19 25 25 10,division_1,men,The Y Club,unknown,unknown
2018-2019,2019-02-10,00:00,,Leicester Athena Phoenix,3,27 25 25 - -,Tamworth Spartans,0,25 17 17 - -,division_3,women,Alan Higgs Centre,unknown,unknown
2018-2019,2019-02-10,00:00,,Loughborough Students,0,0 0 0 - -,Stowmarket,3,25 25 25 - -,division_3,men,Loughborough University Netball Centre,unknown,unknown
2018-2019,2019-02-10,00:00,,Loughborough Students,0,11 21 18 - -,Norwich Spikers,3,25 25 25 - -,division_3,women,Sir David Wallace Sports Hall,unknown,unknown
2018-2019,2019-02-10,00:00,,Loughborough Students,3,25 21 20 25 15,Coventry and Warwick Riga,2,21 25 25 18 12,division_3,men,Loughborough University Netball Centre,unknown,unknown
2018-2019,2019-02-10,00:00,,Loughborough Students,3,25 25 25 - -,Nottingham Rockets,0,20 22 23 - -,division_3,women,Sir David Wallace Sports Hall,unknown,unknown
2018-2019,2019-02-10,00:00,,Manchester Marvels Mystics,3,25 25 17 25 0,Black Country,1,22 16 25 12 0,division_2,women,Dean Trust Ardwick,unknown,unknown
2018-2019,2019-02-10,00:00,,Manchester Marvels,0,23 18 16 - -,The Miners Doncaster,3,25 25 25 - -,division_2,men,Dean Trust Ardwick,unknown,unknown
2018-2019,2019-02-10,00:00,,Norwich Spikers,3,25 27 20 25 0,Nottingham Rockets,1,18 25 25 17 0,division_3,women,Sir David Wallace Sports Hall,unknown,unknown
2018-2019,2019-02-10,00:00,,Plymouth,3,15 25 25 20 15,Southampton 2,2,25 21 22 25 11,division_3,women,Cathedral School,unknown,unknown
2018-2019,2019-02-10,00:00,,Sheffield,3,25 21 25 25 0,Manchester Marvels Mayhem,1,12 25 15 21 0,division_3,women,Sheffield - U18 Boys,unknown,unknown
2018-2019,2019-02-10,00:00,,Sheffield,3,25 25 23 25 0,Chester Amazons,1,17 22 25 17 0,division_3,women,Sheffield - U18 Boys,unknown,unknown
2018-2019,2019-02-10,00:00,,Southampton,0,28 26 18 - -,Sussex Dolphins 1,3,30 28 25 - -,division_2,women,Woodlands Community School,unknown,unknown
2018-2019,2019-02-10,00:00,,Stowmarket,3,29 25 25 30 15,Coventry and Warwick Riga,2,31 16 15 32 10,division_3,men,Loughborough University Netball Centre,unknown,unknown
2018-2019,2019-02-10,00:00,,Urbond VC Portsmouth,3,21 25 25 31 0,London Baks,1,25 22 20 29 0,division_3,men,Priory Community Sports Centre,unknown,unknown
2018-2019,2019-02-10,00:00,,Wessex,3,25 25 25 - -,University of Bristol,0,0 0 0 - -,division_3,women,Oxley Sports Centre,unknown,unknown
2018-2019,2019-02-10,00:00,,York Falcons,3,25 25 25 - -,Lincoln Cannons,0,20 15 16 - -,division_2,women,Joseph Rowntree School,unknown,unknown
2018-2019,2019-02-16,00:00,,Ashcombe Dorking 2,3,25 23 25 25 0,Portsmouth,1,18 25 19 17 0,division_3,women,The Ashcombe Volleyball Centre,unknown,unknown
2018-2019,2019-02-16,00:00,,Ashcombe Dorking 2,3,25 25 25 - -,Richmond 3,0,14 22 16 - -,division_3,women,The Ashcombe Volleyball Centre,unknown,unknown
2018-2019,2019-02-16,00:00,,Coventry and Warwick Riga,3,25 25 25 - -,Newmarket,0,20 18 21 - -,division_3,men,Cleobury Mortimer Sports Centre,unknown,unknown
2018-2019,2019-02-16,00:00,,Durham Palatinates,3,25 25 25 - -,Sheffield,0,11 14 18 - -,superleague,men,Durham University Sport (Queens Campus),unknown,unknown
2018-2019,2019-02-16,00:00,,Essex Blaze,0,13 19 22 - -,IBB Polonia London,3,25 25 25 - -,superleague,men,University of Essex Sports Centre,unknown,unknown
2018-2019,2019-02-16,00:00,,Essex Rebels,3,25 25 25 - -,Cambridge ARU,0,17 12 21 - -,division_1,men,Tendring Technology College,unknown,unknown
2018-2019,2019-02-16,00:00,,Malory Eagles UEL,0,19 20 19 - -,Essex Rebels,3,25 25 25 - -,superleague,women,Ernest Bevin College,unknown,unknown
2018-2019,2019-02-16,00:00,,Norwich Spikers,0,21 19 15 - -,York Vikings,3,25 25 25 - -,division_2,men,Easton & Otley College,unknown,unknown
2018-2019,2019-02-16,00:00,,Richmond 3,1,25 18 15 14 0,Portsmouth,3,18 25 25 25 0,division_3,women,The Ashcombe Volleyball Centre,unknown,unknown
2018-2019,2019-02-16,00:00,,Richmond Docklands,3,25 25 25 - -,Southampton,0,19 17 16 - -,superleague,men,Kingston Arena,unknown,unknown
2018-2019,2019-02-16,00:00,,Sheffield 2,0,18 18 22 - -,London Aces,3,25 25 25 - -,division_1,men,Sheffield - U18 Boys,unknown,unknown
2018-2019,2019-02-16,00:00,,Stockport,1,16 25 18 22 0,The Miners Doncaster,3,25 17 25 25 0,division_2,men,Life Leisure Brinnington Park,unknown,unknown
2018-2019,2019-02-16,00:00,,Tamworth Spartans,3,25 25 25 - -,Nottingham Rockets,0,18 17 23 - -,division_2,men,Wilnecote Leisure Centre,unknown,unknown
