season,date,time,ID,home,home_sets,home_points,away,away_sets,away_points,division,category,venue,r1,r2
2019-2020,2019-10-19,00:00,,Sheffield,3,25 25 25 - -,Durham Palatinates,0,16 23 20 - -,superleague,men,Sheffield - U18 Boys,110308,110308
2019-2020,2019-10-13,00:00,,Essex Rebels,0,20 21 20 - -,Essex Blaze,3,25 25 25 - -,superleague,men,University of Essex Sports Centre,110308,110308
2019-2020,2019-10-12,00:00,,Newcastle Staffs,0,15 18 18 - -,Malory Eagles UEL,3,25 25 25 - -,superleague,men,Keele University Sports Centre,110308,110308
2019-2020,2019-10-12,00:00,,IBB Polonia London,3,25 25 25 - -,Sheffield,0,23 16 20 - -,superleague,men,Brentford Fountain Leisure Centre,110308,110308
2019-2020,2019-09-29,00:00,,Team Sunderland,0,21 14 17 - -,Richmond Docklands,3,25 25 25 - -,superleague,men,Sunderland University (Cityspace),110308,110308
2019-2020,2019-09-28,00:00,,Durham Palatinates,3,25 25 25 25 0,Richmond Docklands,1,20 27 16 17 0,superleague,men,Sport and wellbeing centre Durham,110308,110308
2019-2020,2020-04-18,00:00,,Team Sunderland,2,23 25 23 25 15,Newcastle Staffs,2,25 23 25 23 15,superleague,men,Sunderland University (Cityspace),110308,110308
2019-2020,2020-04-05,00:00,,Newcastle Staffs,2,23 25 23 25 15,Team Sunderland,2,25 23 25 23 15,superleague,men,Keele University Sports Centre,110308,110308
2019-2020,2020-04-04,00:00,,Essex Blaze,2,23 25 23 25 15,Team Sunderland,2,25 23 25 23 15,superleague,men,St John Payne School,110308,110308
2019-2020,2020-03-21,00:00,,Newcastle Staffs,2,23 25 23 25 15,Essex Rebels,2,25 23 25 23 15,superleague,men,Keele University Sports Centre,110308,110308
2019-2020,2020-03-14,00:00,,Essex Blaze,2,23 25 23 25 15,Essex Rebels,2,25 23 25 23 15,superleague,men,Boswells School,110308,110308
2019-2020,2020-03-08,00:00,,Essex Blaze,3,25 25 25 - -,Newcastle Staffs,0,18 17 18 - -,superleague,men,Boswells School,110308,110308
2019-2020,2020-03-07,00:00,,Essex Rebels,3,25 25 20 26 0,Essex Blaze,1,20 23 25 24 0,superleague,men,University of Essex Sports Centre,110308,110308
2019-2020,2020-03-01,00:00,,Team Sunderland,0,24 26 23 - -,Essex Blaze,3,26 28 25 - -,superleague,men,Sunderland College,110308,110308
2019-2020,2020-02-29,00:00,,Newcastle Staffs,3,25 25 17 25 0,Essex Blaze,1,20 18 25 19 0,superleague,men,Keele University Sports Centre,110308,110308
2019-2020,2020-02-16,00:00,,Essex Rebels,1,25 24 24 18 0,Team Sunderland,3,17 26 26 25 0,superleague,men,University of Essex Sports Centre,110308,110308
2019-2020,2020-02-15,00:00,,Essex Rebels,3,27 25 25 - -,Newcastle Staffs,0,25 22 21 - -,superleague,men,University of Essex Sports Centre,110308,110308
2019-2020,2020-02-09,00:00,,Team Sunderland,3,25 25 23 22 17,Essex Rebels,2,23 18 25 25 15,superleague,men,Sunderland University (Cityspace),110308,110308
2019-2020,2020-04-18,00:00,,IBB Polonia London,2,23 25 23 25 15,Richmond Docklands,2,25 23 25 23 15,superleague,men,Brentford Fountain Leisure Centre,110308,110308
2019-2020,2020-04-18,00:00,,Malory Eagles UEL,2,23 25 23 25 15,Durham Palatinates,2,25 23 25 23 15,superleague,men,Ernest Bevin College,110308,110308
2019-2020,2020-04-04,00:00,,Durham Palatinates,2,23 25 23 25 15,IBB Polonia London,2,25 23 25 23 15,superleague,men,TBC,110308,110308
2019-2020,2020-04-04,00:00,,Sheffield,2,23 25 23 25 15,Malory Eagles UEL,2,25 23 25 23 15,superleague,men,Sheffield - U18 Boys,110308,110308
2019-2020,2020-03-28,00:00,,Sheffield,2,23 25 23 25 15,Richmond Docklands,2,25 23 25 23 15,superleague,men,Sheffield - U18 Boys,110308,110308
2019-2020,2020-03-28,00:00,,Malory Eagles UEL,2,23 25 23 25 15,IBB Polonia London,2,25 23 25 23 15,superleague,men,Ernest Bevin College,110308,110308
2019-2020,2020-03-21,00:00,,Richmond Docklands,2,23 25 23 25 15,Durham Palatinates,2,25 23 25 23 15,superleague,men,Kingston Arena,110308,110308
2019-2020,2020-03-21,00:00,,IBB Polonia London,2,23 25 23 25 15,Sheffield,2,25 23 25 23 15,superleague,men,Brentford Fountain Leisure Centre,110308,110308
2019-2020,2020-03-14,00:00,,Durham Palatinates,3,25 25 25 - -,Sheffield,0,17 18 23 - -,superleague,men,TBC,110308,110308
2019-2020,2020-03-14,00:00,,Richmond Docklands,3,25 25 27 - -,Malory Eagles UEL,0,17 20 25 - -,superleague,men,Kingston Arena,110308,110308
2019-2020,2020-03-07,00:00,,Durham Palatinates,3,27 25 25 - -,Malory Eagles UEL,0,25 18 14 - -,superleague,men,TBC,110308,110308
2019-2020,2020-03-07,00:00,,Richmond Docklands,0,22 18 22 - -,IBB Polonia London,3,25 25 25 - -,superleague,men,Kingston Arena,110308,110308
2019-2020,2020-03-03,00:00,,IBB Polonia London,3,25 25 25 - -,Malory Eagles UEL,0,16 18 18 - -,superleague,men,Brentford Fountain Leisure Centre,110308,110308
2019-2020,2020-02-29,00:00,,IBB Polonia London,3,25 23 25 23 15,Durham Palatinates,2,21 25 16 25 12,superleague,men,Brentford Fountain Leisure Centre,110308,110308
2019-2020,2020-02-29,00:00,,Malory Eagles UEL,3,25 25 20 25 0,Sheffield,1,17 18 25 11 0,superleague,men,TBC,110308,110308
2019-2020,2020-02-15,00:00,,Durham Palatinates,3,25 25 25 - -,Richmond Docklands,0,19 19 23 - -,superleague,men,Sport and wellbeing centre Durham,110308,110308
2019-2020,2020-02-15,00:00,,Sheffield,1,26 21 23 20 0,IBB Polonia London,3,24 25 25 25 0,superleague,men,Sheffield - U18 Boys,110308,110308
2019-2020,2020-02-08,00:00,,Sheffield,1,22 25 23 22 0,Durham Palatinates,3,25 20 25 25 0,superleague,men,Sheffield - U18 Boys,110308,110308
2019-2020,2020-02-08,00:00,,Malory Eagles UEL,3,25 25 25 - -,Richmond Docklands,0,21 22 23 - -,superleague,men,University of East London (Sports Dock),110308,110308
2019-2020,2020-01-18,00:00,,Richmond Docklands,2,25 18 25 20 12,Sheffield,3,22 25 20 25 15,superleague,men,Kingston Arena,110308,110308
2019-2020,2020-02-22,00:00,,Durham Palatinates,3,27 25 25 - -,Team SideOut Polonia (London),0,25 16 23 - -,cup,women,Graham Sports Centre,110308,110308
2019-2020,2020-01-26,00:00,,Team SideOut Polonia (London),3,22 25 25 25 0,Essex Rebels,1,25 21 16 20 0,cup,women,Brentford Fountain Leisure Centre,110308,110308
2019-2020,2020-01-26,00:00,,Malory Eagles UEL,1,25 23 21 21 0,Northumbria University,3,23 25 25 25 0,cup,women,Ernest Bevin College,110308,110308
2019-2020,2019-11-10,00:00,,Durham Palatinates,3,25 25 25 25 0,University of Nottingham Volleyball,1,14 22 27 22 0,cup,women,TBC,110308,110308
2019-2020,2019-11-10,00:00,,Richmond 2,0,10 12 20 - -,Malory Eagles UEL,3,25 25 25 - -,cup,women,Kingston Arena,110308,110308
2019-2020,2019-11-10,00:00,,Onyx London,2,25 18 20 25 9,London Inter Orcas,3,19 25 25 18 15,cup,women,Harrow Club,110308,110308
2019-2020,2019-11-10,00:00,,Coventry & Warwick Riga,0,20 13 17 - -,Team SideOut Polonia (London),3,25 25 25 - -,cup,women,Alan Higgs Centre,110308,110308
2019-2020,2019-11-10,00:00,,Team Sunderland,0,12 12 19 - -,Essex Rebels,3,25 25 25 - -,cup,women,Sunderland College,110308,110308
2019-2020,2019-10-27,00:00,,Northumbria University,3,25 25 25 - -,Cambridge ARU,0,15 20 12 - -,cup,women,Sports Central,110308,110308
2019-2020,2019-10-13,00:00,,Team SideOut Polonia (London),3,25 25 25 - -,MK City,0,9 10 8 - -,cup,women,St Benedicts School,110308,110308
2019-2020,2019-10-12,00:00,,Richmond 2,3,25 25 25 - -,Plymouth Mayflower VC,0,13 15 12 - -,cup,women,Kingston Arena,110308,110308
2019-2020,2019-10-06,00:00,,Cambridge ARU,3,25 25 25 - -,Tamworth Spartans,0,16 13 23 - -,cup,women,Stephen Perse Foundation,110308,110308
2019-2020,2019-10-06,00:00,,Onyx London,3,25 25 19 25 0,DARKSTAR Derbyshire,1,9 23 25 11 0,cup,women,Harrow Club,110308,110308
2019-2020,2019-10-06,00:00,,Coventry & Warwick Riga,3,26 25 22 25 0,Leicester Athena Phoenix,1,24 13 25 22 0,cup,women,Alan Higgs Centre,110308,110308
2019-2020,2019-10-06,00:00,,University of Nottingham Volleyball,3,25 25 25 - -,Northampton,0,10 15 16 - -,cup,women,David Ross Sports Village,110308,110308
2019-2020,2019-10-06,00:00,,Malory Eagles UEL,3,25 25 25 - -,Lionhearts Vinarius,0,14 3 18 - -,cup,women,Ernest Bevin College,110308,110308
2019-2020,2019-10-06,00:00,,York Falcons,0,15 14 14 - -,Durham Palatinates,3,25 25 25 - -,cup,women,York College,110308,110308
2019-2020,2019-10-06,00:00,,Team Sunderland,3,25 25 25 - -,Ashfield Vipers,0,10 12 16 - -,cup,women,CitySport,110308,110308
2019-2020,2019-10-06,00:00,,Sussex Dolphins 1,1,23 23 25 23 0,Ashcombe Dorking,3,25 25 22 25 0,cup,women,The Ashcombe Volleyball Centre,110308,110308
2019-2020,2019-09-15,00:00,,Hull Thunder,3,25 25 25 - -,Stockport,0,14 10 14 - -,cup,women,Hull Holy Trinity House Academy,110308,110308
2019-2020,2019-09-15,00:00,,Leicester Athena Phoenix,3,25 25 25 - -,Newcastle Staffs,0,21 21 20 - -,cup,women,New College Leicester,110308,110308
2019-2020,2019-09-15,00:00,,Plymouth Mayflower VC,3,25 17 18 26 15,Wessex,2,17 25 25 24 11,cup,women,Plymstock School Sports Centre,110308,110308
2019-2020,2019-09-15,00:00,,Northampton,3,25 25 25 - -,Loughborough Students,0,0 0 0 - -,cup,women,Moulton College,110308,110308
2019-2020,2019-09-15,00:00,,MK City,3,25 25 25 - -,Black Country,0,0 0 0 - -,cup,women,Cranfield Fitness Centre,110308,110308
2019-2020,2019-09-15,00:00,,Manchester Marvels Mayhem,3,18 25 15 25 15,Liverpool,2,25 19 25 15 13,cup,women,Dean Trust Ardwick,110308,110308
2019-2020,2019-09-15,00:00,,Ashfield Vipers,3,18 25 25 25 0,The Miners Doncaster,1,25 23 13 21 0,cup,women,Vision West Nottinghamshire College,110308,110308
2019-2020,2019-09-14,00:00,,Lincoln Cannons,0,21 16 18 - -,Coventry & Warwick Riga,3,25 25 25 - -,cup,women,Riseholme College (Showground Campus),110308,110308
2019-2020,2019-08-27,00:00,,Urbond VC Portsmouth,0,0 0 0 - -,Sussex Dolphins 1,3,25 25 25 - -,cup,women,Priory Community Sports Centre,110308,110308
2019-2020,2020-04-19,00:00,,Herts,2,23 25 23 25 15,Team Sunderland,2,25 23 25 23 15,division_1,women,Queens School,110308,110308
2019-2020,2020-04-19,00:00,,Dartford Chargers,2,23 25 23 25 15,Richmond 2,2,25 23 25 23 15,division_1,women,Dartford Technology College,110308,110308
2019-2020,2020-04-04,00:00,,Richmond 2,2,23 25 23 25 15,London Inter Crocs,2,25 23 25 23 15,division_1,women,Kingston Arena,110308,110308
2019-2020,2020-03-29,00:00,,London Inter Crocs,2,23 25 23 25 15,Richmond 2,2,25 23 25 23 15,division_1,women,Island Sports Trust,110308,110308
2019-2020,2020-03-22,00:00,,Richmond 2,2,23 25 23 25 15,DARKSTAR Derbyshire,2,25 23 25 23 15,division_1,women,Kingston Arena,110308,110308
2019-2020,2020-03-22,00:00,,London Inter Crocs,2,23 25 23 25 15,Herts,2,25 23 25 23 15,division_1,women,Island Sports Trust,110308,110308
2019-2020,2020-03-21,00:00,,Team South Wales,2,23 25 23 25 15,Team Sunderland,2,25 23 25 23 15,division_1,women,Cardiff Metropolitan University Cyncoed Campus Sports Hall,110308,110308
2019-2020,2020-03-15,00:00,,Richmond 2,3,25 28 25 - -,Team Sunderland,0,20 26 11 - -,division_1,women,Kingston Arena,110308,110308
2019-2020,2020-03-15,00:00,,Herts,1,17 22 25 19 0,Dartford Chargers,3,25 25 18 25 0,division_1,women,Queens School,110308,110308
2019-2020,2020-03-15,00:00,,DARKSTAR Derbyshire,3,25 25 25 - -,Team South Wales,0,18 19 23 - -,division_1,women,Derbyshire Volleyball Centre (Derby Moor),110308,110308
2019-2020,2020-03-14,00:00,,Leeds Gorse,3,25 25 25 - -,Team South Wales,0,18 15 21 - -,division_1,women,The Ruth Gorse Academy,110308,110308
2019-2020,2020-03-06,00:00,,London Inter Crocs,3,25 25 25 - -,Leeds Gorse,0,0 0 0 - -,division_1,women,Caius House Youth Centre,110308,110308
2019-2020,2020-02-29,00:00,,Richmond 2,2,25 22 24 25 10,Leeds Gorse,3,20 25 26 16 15,division_1,women,Kingston Arena,110308,110308
2019-2020,2020-02-29,00:00,,Team South Wales,0,17 23 14 - -,London Inter Crocs,3,25 25 25 - -,division_1,women,Cardiff Metropolitan University Cyncoed Campus Sports Hall,110308,110308
2019-2020,2020-02-23,00:00,,Team Sunderland,3,25 25 25 - -,Team South Wales,0,0 0 0 - -,division_1,women,Blyth Valley,110308,110308
2019-2020,2020-02-23,00:00,,London Inter Crocs,3,25 25 23 20 15,Dartford Chargers,2,21 23 25 25 7,division_1,women,Island Sports Trust,110308,110308
2019-2020,2020-02-15,00:00,,Team South Wales,3,25 25 25 - -,Herts,0,16 17 16 - -,division_1,women,Cardiff Metropolitan University Cyncoed Campus Sports Hall,110308,110308
2019-2020,2020-02-15,00:00,,Team Sunderland,2,25 25 23 10 6,DARKSTAR Derbyshire,3,19 18 25 25 15,division_1,women,Sunderland University (Cityspace),110308,110308
2019-2020,2020-02-09,00:00,,Herts,3,25 14 25 25 0,Richmond 2,1,20 25 17 20 0,division_1,women,Queens School,110308,110308
2019-2020,2020-02-09,00:00,,DARKSTAR Derbyshire,3,25 25 25 - -,Dartford Chargers,0,19 19 20 - -,division_1,women,Derbyshire Volleyball Centre (Derby Moor),110308,110308
2019-2020,2020-02-08,00:00,,Team Sunderland,3,25 25 25 - -,Dartford Chargers,0,18 17 23 - -,division_1,women,Sunderland University (Cityspace),110308,110308
2019-2020,2020-02-08,00:00,,DARKSTAR Derbyshire,3,25 25 17 14 15,Leeds Gorse,2,19 13 25 25 12,division_1,women,Derbyshire Volleyball Centre (Derby Moor),110308,110308
2019-2020,2020-02-02,00:00,,London Inter Crocs,3,24 25 25 25 0,Team South Wales,1,26 17 18 13 0,division_1,women,Island Sports Trust,110308,110308
2019-2020,2020-02-01,00:00,,Richmond 2,3,26 25 25 - -,Herts,0,24 11 10 - -,division_1,women,Kingston Arena,110308,110308
2019-2020,2020-01-25,00:00,,Team South Wales,3,25 15 25 17 23,Dartford Chargers,2,15 25 16 25 21,division_1,women,Cardiff Metropolitan University Cyncoed Campus Sports Hall,110308,110308
2019-2020,2020-01-21,00:00,,London Inter Crocs,3,25 25 25 - -,Team Sunderland,0,0 0 0 - -,division_1,women,Island Sports Trust,110308,110308
2019-2020,2020-01-19,00:00,,Leeds Gorse,3,25 25 25 - -,Team Sunderland,0,17 14 14 - -,division_1,women,The Ruth Gorse Academy,110308,110308
2019-2020,2020-01-19,00:00,,London Inter Crocs,0,24 15 22 - -,DARKSTAR Derbyshire,3,26 25 25 - -,division_1,women,Island Sports Trust,110308,110308
2019-2020,2020-01-12,00:00,,Herts,0,14 20 23 - -,DARKSTAR Derbyshire,3,25 25 25 - -,division_1,women,Queens School,110308,110308
2019-2020,2020-01-11,00:00,,Leeds Gorse,3,22 25 25 16 15,Dartford Chargers,2,25 23 22 25 11,division_1,women,The Ruth Gorse Academy,110308,110308
2019-2020,2019-12-15,00:00,,Richmond 2,3,25 25 25 - -,Dartford Chargers,0,17 17 21 - -,division_1,women,Kingston Arena,110308,110308
2019-2020,2019-12-14,00:00,,Team Sunderland,1,22 25 21 16 0,Herts,3,25 19 25 25 0,division_1,women,Sunderland University (Cityspace),110308,110308
2019-2020,2019-12-08,00:00,,Dartford Chargers,0,22 17 22 - -,London Inter Crocs,3,25 25 25 - -,division_1,women,Dartford Technology College,110308,110308
2019-2020,2019-12-07,00:00,,Leeds Gorse,3,25 25 25 - -,Herts,0,16 15 23 - -,division_1,women,The Ruth Gorse Academy,110308,110308
2019-2020,2019-12-07,00:00,,Team South Wales,2,16 25 10 28 12,DARKSTAR Derbyshire,3,25 21 25 26 15,division_1,women,Cardiff Metropolitan University Cyncoed Campus Sports Hall,110308,110308
2019-2020,2019-12-01,00:00,,Herts,3,13 26 26 23 15,Team South Wales,2,25 24 24 25 7,division_1,women,Queens School,110308,110308
2019-2020,2019-11-30,00:00,,Team Sunderland,1,25 25 22 17 0,London Inter Crocs,3,21 27 25 25 0,division_1,women,Sunderland University (Cityspace),110308,110308
2019-2020,2019-11-17,00:00,,Dartford Chargers,3,25 25 21 25 0,Herts,1,20 19 25 13 0,division_1,women,Dartford Technology College,110308,110308
2019-2020,2019-11-16,00:00,,Team Sunderland,0,21 22 15 - -,Richmond 2,3,25 25 25 - -,division_1,women,Sunderland University (Cityspace),110308,110308
2019-2020,2019-11-10,00:00,,Herts,2,23 25 22 25 9,London Inter Crocs,3,25 19 25 15 15,division_1,women,Queens School,110308,110308
2019-2020,2019-11-03,00:00,,Dartford Chargers,1,10 22 25 20 0,DARKSTAR Derbyshire,3,25 25 13 25 0,division_1,women,Dartford Technology College,110308,110308
2019-2020,2019-11-02,00:00,,Leeds Gorse,3,19 25 25 16 15,Richmond 2,2,25 21 22 25 12,division_1,women,The Ruth Gorse Academy,110308,110308
2019-2020,2019-10-27,00:00,,Herts,0,20 21 23 - -,Leeds Gorse,3,25 25 25 - -,division_1,women,Queens School,110308,110308
2019-2020,2019-10-26,00:00,,DARKSTAR Derbyshire,3,25 25 25 - -,Team Sunderland,0,7 19 15 - -,division_1,women,Derbyshire Volleyball Centre (Derby Moor),110308,110308
2019-2020,2019-10-20,00:00,,Leeds Gorse,1,25 18 24 22 0,London Inter Crocs,3,16 25 26 25 0,division_1,women,The Ruth Gorse Academy,110308,110308
2019-2020,2019-10-20,00:00,,DARKSTAR Derbyshire,2,16 25 22 25 8,Richmond 2,3,25 22 25 22 15,division_1,women,Derbyshire Volleyball Centre (Derby Moor),110308,110308
2019-2020,2019-10-19,00:00,,Richmond 2,3,25 25 25 - -,Team South Wales,0,18 18 20 - -,division_1,women,Kingston Arena,110308,110308
2019-2020,2019-10-19,00:00,,Leeds Gorse,0,21 21 20 - -,DARKSTAR Derbyshire,3,25 25 25 - -,division_1,women,The Ruth Gorse Academy,110308,110308
2019-2020,2019-10-18,00:00,,Dartford Chargers,3,25 25 25 - -,Team Sunderland,0,0 0 0 - -,division_1,women,Beths Grammar School,110308,110308
2019-2020,2019-10-12,00:00,,Team Sunderland,3,15 25 24 25 15,Leeds Gorse,2,25 20 26 20 10,division_1,women,Sunderland University (Cityspace),110308,110308
2019-2020,2019-10-12,00:00,,Dartford Chargers,0,13 23 24 - -,Team South Wales,3,25 25 26 - -,division_1,women,Beths Grammar School,110308,110308
2019-2020,2019-10-12,00:00,,DARKSTAR Derbyshire,0,24 24 23 - -,London Inter Crocs,3,26 26 25 - -,division_1,women,Derbyshire Volleyball Centre (Derby Moor),110308,110308
2019-2020,2019-10-05,00:00,,Team South Wales,3,25 22 25 25 0,Leeds Gorse,1,22 25 21 12 0,division_1,women,Cardiff Metropolitan University Cyncoed Campus Sports Hall,110308,110308
2019-2020,2019-09-29,00:00,,Dartford Chargers,0,10 22 19 - -,Leeds Gorse,3,25 25 25 - -,division_1,women,Beths Grammar School,110308,110308
2019-2020,2019-09-28,00:00,,Team South Wales,0,17 20 24 - -,Richmond 2,3,25 25 26 - -,division_1,women,Cardiff Metropolitan University Cyncoed Campus Sports Hall,110308,110308
2019-2020,2019-09-28,00:00,,DARKSTAR Derbyshire,3,25 24 25 25 0,Herts,1,12 26 11 16 0,division_1,women,Derbyshire Volleyball Centre (Derby Moor),110308,110308
2019-2020,2020-04-18,00:00,,Black Country,2,23 25 23 25 15,Chester Amazons,2,25 23 25 23 15,division_2,women,Redhill School Sports Hall,110308,110308
2019-2020,2020-04-05,00:00,,Chester Amazons,2,23 25 23 25 15,Manchester Marvels Mystics,2,25 23 25 23 15,division_2,women,Ellesmere Port Church of England Academy,110308,110308
2019-2020,2020-04-05,00:00,,York Falcons,2,23 25 23 25 15,Leicester Athena Phoenix,2,25 23 25 23 15,division_2,women,York Stadium,110308,110308
2019-2020,2020-03-29,00:00,,Manchester Marvels Mystics,2,23 25 23 25 15,York Falcons,2,25 23 25 23 15,division_2,women,Dean Trust Ardwick,110308,110308
2019-2020,2020-03-28,00:00,,Leicester Athena Phoenix,2,23 25 23 25 15,Newcastle Staffs,2,25 23 25 23 15,division_2,women,Watershed Youth Centre,110308,110308
2019-2020,2020-03-28,00:00,,Black Country,2,23 25 23 25 15,Manchester Marvels Mystics,2,25 23 25 23 15,division_2,women,Redhill School Sports Hall,110308,110308
2019-2020,2020-03-22,00:00,,Chester Amazons,2,23 25 23 25 15,Coventry & Warwick Riga,2,25 23 25 23 15,division_2,women,Ellesmere Port Church of England Academy,110308,110308
2019-2020,2020-03-21,00:00,,Newcastle Staffs,2,23 25 23 25 15,York Falcons,2,25 23 25 23 15,division_2,women,Keele University Sports Centre,110308,110308
2019-2020,2020-03-14,00:00,,Coventry & Warwick Riga,3,25 25 25 - -,York Falcons,0,11 16 20 - -,division_2,women,Alan Higgs Centre,110308,110308
2019-2020,2020-03-14,00:00,,Leicester Athena Phoenix,2,23 25 23 25 15,Chester Amazons,2,25 23 25 23 15,division_2,women,Watershed Youth Centre,110308,110308
2019-2020,2020-03-01,00:00,,Manchester Marvels Mystics,0,4 20 13 - -,Coventry & Warwick Riga,3,25 25 25 - -,division_2,women,Dean Trust Ardwick,110308,110308
2019-2020,2020-03-01,00:00,,Chester Amazons,1,16 13 26 10 0,York Falcons,3,25 25 24 25 0,division_2,women,Ellesmere Port Church of England Academy,110308,110308
2019-2020,2020-02-29,00:00,,Leicester Athena Phoenix,3,25 18 25 17 15,Black Country,2,20 25 14 25 3,division_2,women,Watershed Youth Centre,110308,110308
2019-2020,2020-02-15,00:00,,Newcastle Staffs,3,25 19 25 25 0,Chester Amazons,1,17 25 20 12 0,division_2,women,Keele University Sports Centre,110308,110308
2019-2020,2020-02-15,00:00,,Black Country,1,21 17 25 22 0,York Falcons,3,25 25 20 25 0,division_2,women,Redhill School Sports Hall,110308,110308
2019-2020,2020-02-15,00:00,,Leicester Athena Phoenix,3,17 25 25 25 0,Manchester Marvels Mystics,1,25 16 20 21 0,division_2,women,Watershed Youth Centre,110308,110308
2019-2020,2020-02-08,00:00,,Black Country,3,25 21 28 27 0,Newcastle Staffs,1,15 25 26 25 0,division_2,women,Cleobury Mortimer Sports Centre,110308,110308
2019-2020,2020-02-01,00:00,,Coventry & Warwick Riga,3,25 25 25 - -,Black Country,0,11 18 22 - -,division_2,women,Alan Higgs Centre,110308,110308
2019-2020,2020-01-26,00:00,,Manchester Marvels Mystics,3,16 25 21 25 15,Chester Amazons,2,25 21 25 20 6,division_2,women,Dean Trust Ardwick,110308,110308
2019-2020,2020-01-18,00:00,,York Falcons,2,25 20 25 17 12,Coventry & Warwick Riga,3,20 25 20 25 15,division_2,women,Joseph Rowntree School,110308,110308
2019-2020,2020-01-18,00:00,,Newcastle Staffs,0,22 20 18 - -,Manchester Marvels Mystics,3,25 25 25 - -,division_2,women,Madeley High School,110308,110308
2019-2020,2019-12-15,00:00,,Chester Amazons,2,23 25 19 25 13,Black Country,3,25 23 25 20 15,division_2,women,Ellesmere Port Church of England Academy,110308,110308
2019-2020,2019-12-15,00:00,,Manchester Marvels Mystics,0,17 20 23 - -,Newcastle Staffs,3,25 25 25 - -,division_2,women,Dean Trust Ardwick,110308,110308
2019-2020,2019-12-14,00:00,,Black Country,2,16 20 25 25 10,Leicester Athena Phoenix,3,25 25 14 21 15,division_2,women,Redhill School Sports Hall,110308,110308
2019-2020,2019-12-07,00:00,,Coventry & Warwick Riga,3,25 25 25 - -,Newcastle Staffs,0,11 17 12 - -,division_2,women,Centre AT7,110308,110308
2019-2020,2019-12-07,00:00,,Leicester Athena Phoenix,1,17 22 25 23 0,York Falcons,3,25 25 20 25 0,division_2,women,The Queen Elizabeth II Diamond Jubilee Leisure Centre,110308,110308
2019-2020,2019-11-23,00:00,,Newcastle Staffs,2,25 19 25 13 10,Leicester Athena Phoenix,3,18 25 15 25 15,division_2,women,Keele University Sports Centre,110308,110308
2019-2020,2019-11-17,00:00,,Coventry & Warwick Riga,3,22 25 25 25 0,Leicester Athena Phoenix,1,25 18 7 13 0,division_2,women,Alan Higgs Centre,110308,110308
2019-2020,2019-11-17,00:00,,Manchester Marvels Mystics,3,18 25 25 25 0,Black Country,1,25 16 11 23 0,division_2,women,Dean Trust Ardwick,110308,110308
2019-2020,2019-11-16,00:00,,Coventry & Warwick Riga,3,25 25 25 - -,Chester Amazons,0,15 18 19 - -,division_2,women,Alan Higgs Centre,110308,110308
2019-2020,2019-11-16,00:00,,York Falcons,3,25 25 25 - -,Newcastle Staffs,0,8 17 15 - -,division_2,women,Joseph Rowntree School,110308,110308
2019-2020,2019-11-03,00:00,,Chester Amazons,0,22 20 7 - -,Leicester Athena Phoenix,3,25 25 25 - -,division_2,women,Ellesmere Port Church of England Academy,110308,110308
2019-2020,2019-11-02,00:00,,Black Country,0,15 17 18 - -,Coventry & Warwick Riga,3,25 25 25 - -,division_2,women,Redhill School Sports Hall,110308,110308
2019-2020,2019-10-26,00:00,,Leicester Athena Phoenix,0,13 16 22 - -,Coventry & Warwick Riga,3,25 25 25 - -,division_2,women,Watershed Youth Centre,110308,110308
2019-2020,2019-10-20,00:00,,York Falcons,3,25 27 25 - -,Chester Amazons,0,14 25 13 - -,division_2,women,York College,110308,110308
2019-2020,2019-10-19,00:00,,Coventry & Warwick Riga,3,14 25 25 25 0,Manchester Marvels Mystics,1,25 15 15 22 0,division_2,women,Centre AT7,110308,110308
2019-2020,2019-10-13,00:00,,Manchester Marvels Mystics,3,23 25 25 25 0,Leicester Athena Phoenix,1,25 18 21 20 0,division_2,women,Dean Trust Ardwick,110308,110308
2019-2020,2019-10-13,00:00,,Chester Amazons,3,21 25 25 22 18,Newcastle Staffs,2,25 21 18 25 16,division_2,women,Ellesmere Port Church of England Academy,110308,110308
2019-2020,2019-10-12,00:00,,Newcastle Staffs,1,25 16 10 17 0,Coventry & Warwick Riga,3,22 25 25 25 0,division_2,women,Keele University Sports Centre,110308,110308
2019-2020,2019-09-29,00:00,,Newcastle Staffs,2,20 20 25 25 12,Black Country,3,25 25 19 20 15,division_2,women,Madeley High School,110308,110308
2019-2020,2019-09-28,00:00,,York Falcons,3,25 25 25 - -,Manchester Marvels Mystics,0,22 11 16 - -,division_2,women,Joseph Rowntree School,110308,110308
2019-2020,2019-09-22,00:00,,York Falcons,3,25 25 28 - -,Black Country,0,11 16 26 - -,division_2,women,York Sports Centre,110308,110308
2019-2020,2020-04-19,00:00,,Essex Trinity,2,23 25 23 25 15,Wessex,2,25 23 25 23 15,division_2,women,St John Payne School,110308,110308
2019-2020,2020-04-19,00:00,,Essex Trinity,2,23 25 23 25 15,Norwich Spikers,2,25 23 25 23 15,division_2,women,St John Payne School,110308,110308
2019-2020,2020-04-19,00:00,,Norwich Spikers,2,23 25 23 25 15,Wessex,2,25 23 25 23 15,division_2,women,St John Payne School,110308,110308
2019-2020,2020-04-19,00:00,,Cardiff Falcons,2,23 25 23 25 15,Ashcombe Dorking,2,25 23 25 23 15,division_2,women,Cathedral School,110308,110308
2019-2020,2020-04-05,00:00,,Ashcombe Dorking,2,23 25 23 25 15,Wessex,2,25 23 25 23 15,division_2,women,The Ashcombe Volleyball Centre,110308,110308
