season,date,time,ID,home,home_sets,home_points,away,away_sets,away_points,division,category,venue,r1,r2
2022-2023,2022-11-06,00:00,,Team Sunderland,0,25 17 19 - -,University of Nottingham,3,27 25 25 - -,superleague,men,University of Sunderland,unknown,unknown
2022-2023,2022-11-06,00:00,,Team Sunderland,1,21 25 17 13 0,Wessex,3,25 23 25 25 0,division_1,women,Sunderland University (Cityspace),unknown,unknown
2022-2023,2022-11-06,00:00,,Urbond VC Portsmouth,0,15 17 20 - -,Bristol 2,3,25 25 25 - -,division_2,women,Priory Community Sports Centre,unknown,unknown
2022-2023,2022-11-06,00:00,,Urbond VC Portsmouth,0,17 19 23 - -,Bristol,3,25 25 25 - -,division_2,men,Priory Community Sports Centre,unknown,unknown
2022-2023,2022-11-06,00:00,,Wombourne 1,0,10 17 24 - -,The Miners Doncaster,3,25 25 26 - -,division_2,men,Dudley Evolve,unknown,unknown
2022-2023,2022-11-07,00:00,,Richmond Docklands,3,25 25 25 - -,Weymouth Volleyball Club,0,0 0 0 - -,cup,men,Kingston Arena,unknown,unknown
2022-2023,2022-11-10,00:00,,University of Nottingham,3,25 25 25 - -,Team Sunderland,0,0 0 0 - -,cup,men,Jubilee Sports Centre,unknown,unknown
2022-2023,2022-11-12,00:00,,Army Men - 2,0,16 17 22 - -,KS Osemka Ealing,3,25 25 25 - -,shield,men,Aldershot Garrison Sports Centre,unknown,unknown
2022-2023,2022-11-12,00:00,,Cardiff Panthers,3,24 18 26 25 15,Weymouth 2,2,26 25 24 19 9,shield,men,Eastern Community Campus,unknown,unknown
2022-2023,2022-11-12,00:00,,Durham Palatinates,3,25 25 25 - -,Tamworth Spartans,0,17 20 21 - -,cup,men,Sport and wellbeing centre Durham,unknown,unknown
2022-2023,2022-11-12,00:00,,Everton Dugongs,3,25 25 25 - -,Volleyball Isle of Man 1,0,18 6 12 - -,shield,men,Litherland High School,unknown,unknown
2022-2023,2022-11-12,00:00,,London Bears,0,17 16 11 - -,Malory Eagles UEL,3,25 25 25 - -,cup,men,Britannia Leisure Centre,unknown,unknown
2022-2023,2022-11-12,00:00,,Northampton Polish Crew,0,20 12 11 - -,IBB Polonia London,3,25 25 25 - -,cup,men,Daventry Leisure Centre,unknown,unknown
2022-2023,2022-11-12,00:00,,Rhinos Volleyball Cambridge,3,25 25 25 - -,Tonbridge,0,22 16 13 - -,shield,men,Angel Centre,unknown,unknown
2022-2023,2022-11-12,00:00,,Richmond Bucks,0,16 22 15 - -,Team SideOut (London),3,25 25 25 - -,cup,men,Kingston Arena,unknown,unknown
2022-2023,2022-11-12,00:00,,South Hants,0,14 18 25 - -,Onyx London,3,25 25 27 - -,shield,men,Cams Hill School,unknown,unknown
2022-2023,2022-11-12,00:00,,Urmston Grammar 2,3,25 25 25 - -,Newcastle Staffs 2,0,19 10 23 - -,shield,men,Urmston Grammar School,unknown,unknown
2022-2023,2022-11-12,00:00,,Waterloo Thunder,3,25 25 25 - -,Cambridge ARU,0,0 0 0 - -,cup,women,London Nautical School,unknown,unknown
2022-2023,2022-11-12,00:00,,Worthing 2,0,18 22 13 - -,Reading Aces,3,25 25 25 - -,shield,men,Worthing High School,unknown,unknown
2022-2023,2022-11-13,00:00,,Cambridge,3,22 25 25 25 0,Dartford Crossers,1,25 19 22 18 0,shield,men,North Cambridge Academy,unknown,unknown
2022-2023,2022-11-13,00:00,,Cambridge,3,27 18 14 25 15,De Montfort University,2,25 25 25 19 9,shield,women,North Cambridge Academy,unknown,unknown
2022-2023,2022-11-13,00:00,,Durham Palatinates,3,25 25 25 - -,Everton Belugas,0,10 23 11 - -,cup,women,Sport and wellbeing centre Durham,unknown,unknown
2022-2023,2022-11-13,00:00,,Garstang Natives,3,26 15 25 25 15,Manchester Moss Side,2,28 25 20 23 8,shield,men,Garstang Community Academy,unknown,unknown
2022-2023,2022-11-13,00:00,,London Bears 2,1,17 26 21 22 0,Ashcombe Dorking Knights,3,25 24 25 25 0,shield,men,Chestnut Grove Academy,unknown,unknown
2022-2023,2022-11-13,00:00,,Manchester Marvels Marauders,2,18 25 25 21 11,Wigan Seahawks,3,25 23 22 25 15,shield,men,Dean Trust Ardwick,unknown,unknown
2022-2023,2022-11-13,00:00,,Richmond 2,1,25 11 22 20 0,Malory Eagles UEL,3,22 25 25 25 0,cup,women,Kingston Arena,unknown,unknown
2022-2023,2022-11-13,00:00,,Team SideOut Polonia (London),3,25 25 25 - -,Wessex,0,19 10 20 - -,cup,women,University of East London (Sports Dock),unknown,unknown
2022-2023,2022-11-13,00:00,,University of Nottingham Volleyball,3,25 25 25 - -,Leeds Gorse,0,23 6 23 - -,cup,women,David Ross Sports Village,unknown,unknown
2022-2023,2022-11-13,00:00,,Urmston Grammar Volleyball,1,13 15 25 15 0,Essex Rebels,3,25 25 21 25 0,cup,women,Urmston Grammar School,unknown,unknown
2022-2023,2022-11-13,00:00,,Worthing,0,14 27 8 - -,London Inter Crocs,3,25 29 25 - -,cup,women,Worthing High School,unknown,unknown
2022-2023,2022-11-19,00:00,,Black Country,3,25 25 18 25 0,City of Bristol,1,18 13 25 20 0,division_1,men,Cleobury Mortimer Sports Centre,unknown,unknown
2022-2023,2022-11-19,00:00,,Bristol 2,2,25 27 22 13 10,London Giants,3,19 25 25 25 15,division_2,women,Avanti Gardens School,unknown,unknown
2022-2023,2022-11-19,00:00,,Bristol,0,22 19 14 - -,London Giants,3,25 25 25 - -,division_2,men,Avanti Gardens School,unknown,unknown
2022-2023,2022-11-19,00:00,,Coventry and Warwick Riga,3,26 27 17 25 0,Richmond Bucks,1,24 25 25 16 0,division_1,men,Centre AT7,unknown,unknown
2022-2023,2022-11-19,00:00,,Durham Palatinates,3,25 23 25 25 0,Team SideOut Polonia (London),1,15 25 18 23 0,superleague,women,TBC,unknown,unknown
2022-2023,2022-11-19,00:00,,Durham Palatinates,3,25 25 26 - -,IBB Polonia London,0,19 17 24 - -,superleague,men,Durham Palatinates,unknown,unknown
2022-2023,2022-11-19,00:00,,Essex Blaze,3,25 25 25 - -,DARKSTAR Derbyshire,0,20 17 20 - -,division_1,men,St John Payne School,unknown,unknown
2022-2023,2022-11-19,00:00,,Essex Estonians,0,18 20 21 - -,Dartford Crossers,3,25 25 25 - -,division_3,men,St John Payne School,unknown,unknown
2022-2023,2022-11-19,00:00,,Essex Estonians,1,17 25 11 12 0,Spelthorne Lions,3,25 21 25 25 0,division_3,men,St John Payne School,unknown,unknown
2022-2023,2022-11-19,00:00,,Essex Rebels,3,25 23 25 25 0,DARKSTAR Derbyshire,1,20 25 19 21 0,superleague,women,University of Essex Sports Centre,unknown,unknown
2022-2023,2022-11-19,00:00,,Everton Belugas,3,25 25 25 - -,Tamworth Spartans,0,15 23 16 - -,division_2,women,Litherland High School,unknown,unknown
2022-2023,2022-11-19,00:00,,Hull Thunder,1,25 25 26 19 0,Lincoln Cannons,3,27 27 24 25 0,division_2,men,Allam Arena Hull University Sports Centre,unknown,unknown
2022-2023,2022-11-19,00:00,,London Aces,0,20 20 21 - -,Stockport,3,25 25 25 - -,division_1,men,Lambeth Academy,unknown,unknown
2022-2023,2022-11-19,00:00,,MK City,0,20 23 18 - -,Hounslow,3,25 25 25 - -,division_2,men,Glebe Farm School,unknown,unknown
2022-2023,2022-11-19,00:00,,MK City,3,25 25 25 - -,Team Sunderland,0,0 0 0 - -,division_1,women,Glebe Farm School,unknown,unknown
2022-2023,2022-11-19,00:00,,Malory Eagles UEL,3,25 25 25 - -,Leeds Gorse,0,21 9 20 - -,superleague,men,Malory Eagles,unknown,unknown
2022-2023,2022-11-19,00:00,,Malory Eagles UEL,3,25 25 25 25 0,Leeds Gorse,1,10 19 27 16 0,superleague,women,University of East London (Sports Dock),unknown,unknown
2022-2023,2022-11-19,00:00,,Sheffield 2,3,13 10 25 25 15,Liverpool,2,25 25 21 20 9,division_2,men,All Saints Sports Centre,unknown,unknown
2022-2023,2022-11-19,00:00,,Spelthorne Lions,3,25 21 25 25 0,Dartford Crossers,1,15 25 10 10 0,division_3,men,St John Payne School,unknown,unknown
2022-2023,2022-11-19,00:00,,Stockport,3,25 25 25 - -,Manchester Marvels Mystics,0,16 16 20 - -,division_2,women,Life Leisure Brinnington Park,unknown,unknown
2022-2023,2022-11-19,00:00,,Sussex Dolphins 1,3,25 25 25 - -,Urbond VC Portsmouth,0,21 14 16 - -,division_2,women,The Triangle,unknown,unknown
2022-2023,2022-11-19,00:00,,Team South Wales,2,20 17 25 25 11,Dartford Chargers,3,25 25 22 16 15,division_1,women,TBC,unknown,unknown
2022-2023,2022-11-19,00:00,,The Miners Doncaster,0,16 19 19 - -,Sheffield,3,25 25 25 - -,division_3,women,Campsmount Academy,unknown,unknown
2022-2023,2022-11-19,00:00,,University of Nottingham Volleyball,1,24 25 17 19 0,Cambridge ARU,3,26 17 25 25 0,superleague,women,Jubilee Sports Centre,unknown,unknown
2022-2023,2022-11-19,00:00,,University of Nottingham,1,21 21 25 25 -,Richmond Docklands,3,25 25 23 27 -,superleague,men,University of Nottingham,unknown,unknown
2022-2023,2022-11-19,00:00,,Wessex,3,25 15 22 25 16,Lionhearts Vinarius,2,17 25 25 21 14,division_1,women,Parkstone Grammar School,unknown,unknown
2022-2023,2022-11-20,00:00,,Ashcombe Dorking Knights,0,16 29 16 - -,Stowmarket,3,25 31 25 - -,division_3,men,The Ashcombe Volleyball Centre,unknown,unknown
2022-2023,2022-11-20,00:00,,Ashcombe Dorking Knights,3,25 25 25 - -,London Wildcats,0,16 12 17 - -,division_3,men,The Ashcombe Volleyball Centre,unknown,unknown
2022-2023,2022-11-20,00:00,,Bradford Eagles Men,0,13 22 21 - -,Everton Dugongs,3,25 25 25 - -,division_3,men,Hanson Academy,unknown,unknown
2022-2023,2022-11-20,00:00,,Bradford Eagles Men,3,23 25 25 25 0,Manchester Marvels Marauders,1,25 22 21 16 0,division_3,men,Hanson Academy,unknown,unknown
2022-2023,2022-11-20,00:00,,Bristol,3,25 25 22 25 0,Dartford Chargers,1,15 21 25 20 0,division_1,women,Avanti Gardens School,unknown,unknown
2022-2023,2022-11-20,00:00,,Cambridge,0,22 18 23 - -,Northampton Polish Crew,3,25 25 25 - -,division_3,men,North Cambridge Academy,unknown,unknown
2022-2023,2022-11-20,00:00,,Cambridge,3,25 25 25 - -,Nottingham Rockets,0,16 12 12 - -,division_3,men,North Cambridge Academy,unknown,unknown
2022-2023,2022-11-20,00:00,,Coventry & Warwick Riga 2,3,26 25 25 - -,Chester Amazons,0,24 13 13 - -,division_2,women,Centre AT7,unknown,unknown
2022-2023,2022-11-20,00:00,,DARKSTAR Derbyshire 2,0,11 11 16 - -,Loughborough Students,3,25 25 25 - -,division_3,men,Derbyshire Volleyball Centre (Derby Moor),unknown,unknown
2022-2023,2022-11-20,00:00,,Durham Palatinates,3,25 25 25 - -,Sheffield,0,15 23 13 - -,superleague,men,Durham Palatinates,unknown,unknown
2022-2023,2022-11-20,00:00,,Essex Rebels,3,25 25 25 - -,Leeds Gorse,0,20 11 18 - -,superleague,women,University of Essex Sports Centre,unknown,unknown
2022-2023,2022-11-20,00:00,,Essex Rebels,3,25 25 25 - -,Leeds Gorse,0,22 23 21 - -,superleague,men,Essex Rebels,unknown,unknown
2022-2023,2022-11-20,00:00,,Essex Trinity,0,22 19 28 - -,Herts,3,25 25 30 - -,division_2,women,St John Payne School,unknown,unknown
2022-2023,2022-11-20,00:00,,Guildford International,3,25 25 26 - -,Urbond VC Portsmouth,0,12 21 24 - -,division_2,men,The Ashcombe Volleyball Centre,unknown,unknown
2022-2023,2022-11-20,00:00,,Harrogate,3,25 25 14 25 0,Manchester Moss Side,1,14 15 25 23 0,division_3,men,Rossett Sports Centre,unknown,unknown
2022-2023,2022-11-20,00:00,,Leeds Gorse 2,3,22 25 24 25 15,York Vikings,2,25 15 26 15 12,division_3,men,The Ruth Gorse Academy,unknown,unknown
2022-2023,2022-11-20,00:00,,Leeds Gorse 2,3,25 25 25 - -,Urmston Grammar V2,0,19 16 17 - -,division_3,men,The Ruth Gorse Academy,unknown,unknown
2022-2023,2022-11-20,00:00,,Lincoln Cannons,2,25 19 23 25 10,Hull Thunder,3,23 25 25 13 15,division_2,men,Riseholme College (Showground Campus),unknown,unknown
2022-2023,2022-11-20,00:00,,Lincoln Cannons,3,25 26 25 - -,Newmarket,0,16 24 18 - -,division_2,men,Riseholme College (Showground Campus),unknown,unknown
2022-2023,2022-11-20,00:00,,London Baks,0,15 19 7 - -,Cambridge ARU,3,25 25 25 - -,division_2,men,Castle Green Sport Centre,unknown,unknown
2022-2023,2022-11-20,00:00,,London Inter Crocs,0,14 15 14 - -,Durham Palatinates,3,25 25 25 - -,superleague,women,Haverstock School,unknown,unknown
2022-2023,2022-11-20,00:00,,London Inter Orcas,3,25 25 25 - -,DARKSTAR Derbyshire,0,13 13 22 - -,superleague,women,Haverstock School,unknown,unknown
2022-2023,2022-11-20,00:00,,Loughborough Students,3,25 25 25 - -,Coventry and Warwick Riga 2,0,20 21 18 - -,division_3,men,Derbyshire Volleyball Centre (Derby Moor),unknown,unknown
2022-2023,2022-11-20,00:00,,Manchester Marvels Marauders,0,14 15 21 - -,Everton Dugongs,3,25 25 25 - -,division_3,men,Hanson Academy,unknown,unknown
2022-2023,2022-11-20,00:00,,Manchester Marvels Mystics,3,25 25 25 - -,Northampton,0,18 14 16 - -,division_2,women,Dean Trust Ardwick,unknown,unknown
2022-2023,2022-11-20,00:00,,Manchester Marvels,3,25 13 25 25 0,Essex Blaze,1,20 25 21 20 0,division_1,men,Dean Trust Ardwick,unknown,unknown
2022-2023,2022-11-20,00:00,,Norwich Spikers,0,13 21 17 - -,Tamworth Spartans,3,25 25 25 - -,division_2,men,Easton & Otley College,unknown,unknown
2022-2023,2022-11-20,00:00,,Norwich Spikers,3,27 25 25 - -,Wombourne 1,0,25 17 18 - -,division_2,men,Easton & Otley College,unknown,unknown
2022-2023,2022-11-20,00:00,,Nottingham Rockets,1,25 20 14 20 0,Northampton Polish Crew,3,23 25 25 25 0,division_3,men,North Cambridge Academy,unknown,unknown
2022-2023,2022-11-20,00:00,,Reading Aces,3,25 25 28 - -,Sussex Dolphins,0,9 14 26 - -,division_3,women,Kingston Arena,unknown,unknown
2022-2023,2022-11-20,00:00,,Rhinos Volleyball Cambridge,2,25 23 23 25 14,Newcastle Staffs 2,3,18 25 25 15 16,division_3,men,Chesterton Sports Centre,unknown,unknown
2022-2023,2022-11-20,00:00,,Richmond 2,0,23 21 22 - -,Southampton,3,25 25 25 - -,division_2,women,Kingston Arena,unknown,unknown
2022-2023,2022-11-20,00:00,,Richmond 3,3,15 25 25 25 0,Reading Aces,1,25 23 6 20 0,division_3,women,Kingston Arena,unknown,unknown
2022-2023,2022-11-20,00:00,,Richmond 3,3,25 25 25 - -,Sussex Dolphins,0,10 22 15 - -,division_3,women,Kingston Arena,unknown,unknown
2022-2023,2022-11-20,00:00,,South Hants,0,18 20 23 - -,Exeter Storm,3,25 25 25 - -,division_3,men,Parkstone Grammar School,unknown,unknown
2022-2023,2022-11-20,00:00,,Stowmarket,3,25 25 25 - -,London Wildcats,0,14 10 12 - -,division_3,men,The Ashcombe Volleyball Centre,unknown,unknown
2022-2023,2022-11-20,00:00,,Wessex,0,21 20 15 - -,Exeter Storm,3,25 25 25 - -,division_3,men,Parkstone Grammar School,unknown,unknown
2022-2023,2022-11-20,00:00,,Wessex,1,21 25 23 21 0,South Hants,3,25 23 25 25 0,division_3,men,Parkstone Grammar School,unknown,unknown
2022-2023,2022-11-20,00:00,,York Vikings,3,25 21 25 27 0,Urmston Grammar V2,1,21 25 17 25 0,division_3,men,The Ruth Gorse Academy,unknown,unknown
2022-2023,2022-11-26,00:00,,Ashcombe Dorking,3,23 25 25 15 15,Herts,2,25 21 22 25 13,division_2,women,The Ashcombe Volleyball Centre,unknown,unknown
2022-2023,2022-11-26,00:00,,Chester Amazons,0,20 15 14 - -,Rhinos Volleyball Cambridge,3,25 25 25 - -,division_2,women,Ellesmere Port Sports Village,unknown,unknown
2022-2023,2022-11-26,00:00,,City of Bristol,3,27 25 25 - -,Weymouth Volleyball Club,0,25 23 22 - -,division_1,men,Oasis Academy Brislington,unknown,unknown
2022-2023,2022-11-26,00:00,,Coventry & Warwick Riga,3,25 25 25 - -,Leicester Athena Phoenix,0,12 17 22 - -,division_1,women,Alan Higgs Centre,unknown,unknown
2022-2023,2022-11-26,00:00,,Coventry and Warwick Riga,1,18 25 20 24 0,Black Country,3,25 21 25 26 0,division_1,men,Alan Higgs Centre,unknown,unknown
2022-2023,2022-11-26,00:00,,Durham Palatinates,3,25 19 25 25 -,Richmond Docklands,1,18 25 17 21 -,superleague,men,Durham Palatinates,unknown,unknown
2022-2023,2022-11-26,00:00,,Everton Belugas,3,25 25 25 - -,Urmston Grammar Volleyball,0,8 13 16 - -,division_2,women,Litherland High School,unknown,unknown
2022-2023,2022-11-26,00:00,,Everton Dugongs,1,25 24 25 23 0,Harrogate,3,27 26 15 25 0,division_3,men,Litherland High School,unknown,unknown
2022-2023,2022-11-26,00:00,,Guildford International,0,7 11 24 - -,Cambridge ARU,3,25 25 26 - -,division_2,men,The Ashcombe Volleyball Centre,unknown,unknown
2022-2023,2022-11-26,00:00,,IBB Polonia London,3,25 25 25 - -,Essex Rebels,0,17 21 14 - -,superleague,men,IBB London Polonia,unknown,unknown
2022-2023,2022-11-26,00:00,,Leeds Gorse,3,12 25 25 28 0,University of Nottingham Volleyball,1,25 22 22 26 0,superleague,women,Stephen Perse Foundation,unknown,unknown
2022-2023,2022-11-26,00:00,,Leeds Gorse,3,15 25 16 25 15,University of Nottingham,2,25 23 25 23 12,superleague,men,Leeds Gorse VC,unknown,unknown
2022-2023,2022-11-26,00:00,,MK City,0,15 18 18 - -,Bristol,3,25 25 25 - -,division_1,women,Glebe Farm School,unknown,unknown
2022-2023,2022-11-26,00:00,,MK City,0,19 17 18 - -,Bristol,3,25 25 25 - -,division_2,men,Glebe Farm School,unknown,unknown
2022-2023,2022-11-26,00:00,,Northampton,0,17 23 17 - -,Manchester Marvels Mystics,3,25 25 25 - -,division_2,women,Moulton College,unknown,unknown
2022-2023,2022-11-26,00:00,,Norwich Spikers,3,25 25 25 - -,Ashcombe Dorking 2,0,8 9 9 - -,division_3,women,UEA Norwich Sportspark,unknown,unknown
2022-2023,2022-11-26,00:00,,Stockport,3,25 25 25 - -,Richmond Bucks,0,15 17 11 - -,division_1,men,Life Leisure Brinnington Park,unknown,unknown
2022-2023,2022-11-26,00:00,,Team South Wales,1,25 19 15 19 0,Wessex,3,18 25 25 25 0,division_1,women,Eastern Community Campus,unknown,unknown
2022-2023,2022-11-27,00:00,,Bedminster,3,25 25 25 - -,City of Bristol,0,17 14 15 - -,division_3,women,Bristol Brunel Academy,unknown,unknown
2022-2023,2022-11-27,00:00,,Coventry & Warwick Riga,3,25 27 25 25 0,Lionhearts Vinarius,1,23 29 21 22 0,division_1,women,Alan Higgs Centre,unknown,unknown
2022-2023,2022-11-27,00:00,,Essex Rebels,2,25 13 27 10 13,IBB Polonia London,3,22 25 25 25 15,superleague,men,Essex Rebels,unknown,unknown
2022-2023,2022-11-27,00:00,,Essex Rebels,3,26 25 21 25 15,Team SideOut Polonia (London),2,28 20 25 21 13,superleague,women,University of Essex Sports Centre,unknown,unknown
2022-2023,2022-11-27,00:00,,Lincoln Cannons,0,9 9 18 - -,Leeds Gorse 2,3,25 25 25 - -,division_3,women,Riseholme College (Showground Campus),unknown,unknown
2022-2023,2022-11-27,00:00,,Lincoln Cannons,3,27 25 25 - -,Nottingham Rockets,0,25 23 21 - -,division_3,women,Riseholme College (Showground Campus),unknown,unknown
2022-2023,2022-11-27,00:00,,Liverpool,2,25 17 25 22 8,Wombourne 1,3,23 25 13 25 15,division_2,men,Holly Lodge Girl's College,unknown,unknown
2022-2023,2022-11-27,00:00,,London Giants,3,25 25 25 - -,Essex Trinity,0,19 13 19 - -,division_2,women,Caius House Youth Centre,unknown,unknown
2022-2023,2022-11-27,00:00,,London Giants,3,25 25 25 - -,Guildford International,0,20 17 20 - -,division_2,men,Caius House Youth Centre,unknown,unknown
2022-2023,2022-11-27,00:00,,London Inter Crocs,1,25 21 20 23 0,Cambridge ARU,3,12 25 25 25 0,superleague,women,Haverstock School,unknown,unknown
2022-2023,2022-11-27,00:00,,London Inter Orcas,1,17 22 25 18 0,Malory Eagles UEL,3,25 25 16 25 0,superleague,women,Haverstock School,unknown,unknown
2022-2023,2022-11-27,00:00,,Manchester Marvels Mystics,3,25 25 25 - -,Rhinos Volleyball Cambridge,0,20 23 23 - -,division_2,women,Dean Trust Ardwick,unknown,unknown
2022-2023,2022-11-27,00:00,,Manchester Marvels,1,24 22 25 23 0,DARKSTAR Derbyshire,3,26 25 21 25 0,division_1,men,Dean Trust Ardwick,unknown,unknown
2022-2023,2022-11-27,00:00,,Manchester Moss Side Jaguars,2,28 25 23 18 13,Everton Narwhals,3,26 19 25 25 15,division_3,women,Moss Side Leisure Centre,unknown,unknown
2022-2023,2022-11-27,00:00,,Norwich Spikers,3,25 25 25 - -,Cambridge,0,8 22 17 - -,division_3,women,Egham S.C.,unknown,unknown
2022-2023,2022-11-27,00:00,,Nottingham Rockets,0,18 21 22 - -,Leeds Gorse 2,3,25 25 25 - -,division_3,women,Riseholme College (Showground Campus),unknown,unknown
2022-2023,2022-11-27,00:00,,Richmond 2,3,25 25 25 - -,Bristol 2,0,23 22 13 - -,division_2,women,Kingston Arena,unknown,unknown
2022-2023,2022-11-27,00:00,,Sheffield,3,25 25 25 - -,Hull Thunder,0,23 20 10 - -,division_3,women,Joseph Rowntree School,unknown,unknown
2022-2023,2022-11-27,00:00,,Southampton,3,22 25 25 23 17,South Hants,2,25 11 18 25 15,division_3,men,Itchen College Sports Centre,unknown,unknown
2022-2023,2022-11-27,00:00,,Spelthorne Sharks,0,12 5 13 - -,Norwich Spikers,3,25 25 25 - -,division_3,women,Egham S.C.,unknown,unknown
2022-2023,2022-11-27,00:00,,Spelthorne Sharks,2,21 25 25 12 7,Cambridge,3,25 21 23 25 15,division_3,women,Egham S.C.,unknown,unknown
2022-2023,2022-11-27,00:00,,Sussex Dolphins,2,8 25 25 23 9,Dartford Warriors,3,25 20 21 25 15,division_3,women,The Ashcombe Volleyball Centre,unknown,unknown
2022-2023,2022-11-27,00:00,,Tamworth Spartans,0,13 18 16 - -,Stockport,3,25 25 25 - -,division_2,women,Wilnecote Leisure Centre,unknown,unknown
2022-2023,2022-11-27,00:00,,Tamworth Spartans,3,25 25 26 - -,Newmarket,0,19 6 24 - -,division_2,men,Wilnecote Leisure Centre,unknown,unknown
2022-2023,2022-11-27,00:00,,Team Sunderland,0,13 21 16 - -,Richmond Docklands,3,25 25 25 - -,superleague,men,University of Sunderland,unknown,unknown
2022-2023,2022-11-27,00:00,,University of Bristol,3,25 25 25 - -,Bedminster,0,15 21 22 - -,division_3,women,Bristol Brunel Academy,unknown,unknown
2022-2023,2022-11-27,00:00,,University of Bristol,3,25 25 25 - -,City of Bristol,0,23 20 18 - -,division_3,women,Bristol Brunel Academy,unknown,unknown
2022-2023,2022-11-27,00:00,,Urbond VC Portsmouth,0,9 15 17 - -,Southampton,3,25 25 25 - -,division_2,women,Mountbatten Leisure Centre,unknown,unknown
2022-2023,2022-11-27,00:00,,York Falcons,0,17 21 16 - -,Sheffield,3,25 25 25 - -,division_3,women,Joseph Rowntree School,unknown,unknown
2022-2023,2022-11-27,00:00,,York Falcons,2,18 25 25 16 14,Hull Thunder,3,25 23 15 25 16,division_3,women,Joseph Rowntree School,unknown,unknown
2022-2023,2022-11-30,00:00,,Urbond VC Portsmouth,0,0 0 0 - -,Bristol,3,25 25 25 - -,shield,women,TBC,unknown,unknown
2022-2023,2022-12-03,00:00,,Army,1,20 33 25 21 0,Cambridge ARU,3,25 35 22 25 0,shield,men,Aldershot Garrison Sports Centre,unknown,unknown
2022-2023,2022-12-03,00:00,,Ashcombe Dorking 2,0,8 12 6 - -,Norwich Spikers,3,25 25 25 - -,division_3,women,The Ashcombe Volleyball Centre,unknown,unknown
2022-2023,2022-12-03,00:00,,Bristol,1,14 25 19 22 0,Onyx London,3,25 20 25 25 0,shield,men,Avanti Gardens School,unknown,unknown
2022-2023,2022-12-03,00:00,,Bristol,3,20 25 25 25 0,Wessex,1,25 8 22 15 0,division_1,women,Avanti Gardens School,unknown,unknown
2022-2023,2022-12-03,00:00,,Cambridge,0,22 21 18 - -,Rhinos Volleyball Cambridge,3,25 25 25 - -,shield,men,North Cambridge Academy,unknown,unknown
2022-2023,2022-12-03,00:00,,Cardiff Panthers,3,25 25 25 - -,Urbond VC Portsmouth,0,0 0 0 - -,shield,men,Eastern Community Campus,unknown,unknown
2022-2023,2022-12-03,00:00,,Durham Palatinates,3,25 25 25 - -,Malory Eagles UEL,0,22 21 17 - -,superleague,women,Sport and wellbeing centre Durham,unknown,unknown
2022-2023,2022-12-03,00:00,,Durham Palatinates,3,25 25 25 - -,Malory Eagles UEL,0,23 17 17 - -,superleague,men,Durham Palatinates,unknown,unknown
2022-2023,2022-12-03,00:00,,Everton Dugongs,1,25 25 22 20 0,Urmston Grammar 2,3,27 15 25 25 0,shield,men,Litherland High School,unknown,unknown
2022-2023,2022-12-03,00:00,,Guildford International,3,25 26 25 - -,Reading Aces,0,23 24 18 - -,shield,men,TBC,unknown,unknown
2022-2023,2022-12-03,00:00,,KS Osemka Ealing,3,25 19 26 25 0,Newmarket,1,20 25 24 12 0,shield,men,Lampton School,unknown,unknown
2022-2023,2022-12-03,00:00,,Leeds Gorse,0,33 15 15 - -,Cambridge ARU,3,35 25 25 - -,superleague,women,The Ruth Gorse Academy,unknown,unknown
2022-2023,2022-12-03,00:00,,Leicester Athena Nova,0,14 6 11 - -,Loughborough Students,3,25 25 25 - -,division_3,women,New College Leicester,unknown,unknown
2022-2023,2022-12-03,00:00,,Leicester Athena Nova,1,15 16 25 14 0,Darkstar Derbyshire 2,3,25 25 16 25 0,division_3,women,New College Leicester,unknown,unknown
2022-2023,2022-12-03,00:00,,Lionhearts Vinarius,3,25 25 25 - -,Team South Wales,0,16 11 21 - -,division_1,women,Mulberry Shoreditch Academy,unknown,unknown
2022-2023,2022-12-03,00:00,,Loughborough Students,3,25 25 25 - -,Darkstar Derbyshire 2,0,14 21 23 - -,division_3,women,New College Leicester,unknown,unknown
2022-2023,2022-12-03,00:00,,MK City,3,25 25 25 - -,Cambridge,0,21 10 21 - -,shield,women,Glebe Farm School,unknown,unknown
2022-2023,2022-12-03,00:00,,Newcastle Staffs,3,25 22 19 25 15,Stockport,2,20 25 25 21 12,cup,men,Sir Stanley Matthews Sports Centre,unknown,unknown
2022-2023,2022-12-03,00:00,,Spelthorne Lions,2,25 20 25 16 13,Worthing,3,18 25 15 25 15,shield,men,Egham S.C.,unknown,unknown
2022-2023,2022-12-03,00:00,,The Miners Doncaster,1,25 22 20 6 0,Tamworth Spartans,3,22 25 25 25 0,division_2,men,Campsmount Academy,unknown,unknown
2022-2023,2022-12-03,00:00,,UK Armed Forces,0,18 21 21 - -,London Wildcats,3,25 25 25 - -,shield,men,RAF Odiham Sports Centre,unknown,unknown
2022-2023,2022-12-03,00:00,,University of Nottingham Volleyball,0,9 15 10 - -,Team SideOut Polonia (London),3,25 25 25 - -,superleague,women,Jubilee Sports Centre,unknown,unknown
2022-2023,2022-12-03,00:00,,University of Nottingham,3,26 25 15 24 15,IBB Polonia London,2,24 18 25 26 9,superleague,men,University of Nottingham,unknown,unknown
2022-2023,2022-12-03,00:00,,Urmston Grammar Volleyball,3,25 25 26 25 0,Tamworth Spartans,1,23 19 28 15 0,division_2,women,Urmston Grammar School,unknown,unknown
