season,date,time,ID,home,home_sets,home_points,away,away_sets,away_points,division,category,venue,r1,r2
2009-2010,2010-03-07,00:00,,Sussex Dolphins 1,3,21 25 20 25 15,Essex Rebels,2,25 23 25 18 8,division_3,women,St Wilfrid's Catholic School,unknown,unknown
2009-2010,2010-03-14,00:00,,Southampton 2,2,25 20 25 23 12,City of Bristol,3,20 25 21 25 15,division_3,women,Woodlands Community School,unknown,unknown
2009-2010,2010-03-20,00:00,,Ashcombe Dorking,0,15 19 23 - -,Team SideOut Polonia (London),3,25 25 25 - -,division_1,women,TBC,unknown,unknown
2009-2010,2010-03-20,00:00,,Malory Eagles UEL,3,25 25 25 - -,Cambridge ARU,0,23 20 22 - -,division_1,men,Ernest Bevin College,unknown,unknown
2009-2010,2010-03-20,00:00,,Malory Eagles UEL,3,26 25 25 - -,Leeds Gorse,0,24 17 23 - -,division_1,women,Ernest Bevin College,unknown,unknown
2009-2010,2010-03-20,00:00,,Newcastle Staffs,1,19 27 19 14 0,IBB Polonia London,3,25 25 25 25 0,division_1,men,Keele University Sports Centre,unknown,unknown
2009-2010,2010-03-20,00:00,,Northumbria University,0,16 19 19 - -,Sheffield,3,25 25 25 - -,division_1,men,Middlesbrough College,unknown,unknown
2009-2010,2010-03-21,00:00,,Ashcombe Dorking,3,25 25 23 25 0,Leeds Gorse,1,17 15 25 15 0,division_1,women,TBC,unknown,unknown
2009-2010,2010-03-21,00:00,,Essex Rebels,3,25 20 25 25 0,Herts,1,23 25 18 20 0,division_3,women,Tendring Technology College,unknown,unknown
2009-2010,2010-03-21,00:00,,Essex Rebels,3,25 26 25 - -,Dartford Chargers,0,22 24 23 - -,division_3,women,Tendring Technology College,unknown,unknown
2009-2010,2010-03-21,00:00,,Herts,2,15 15 25 25 13,Dartford Chargers,3,25 25 14 20 15,division_3,women,Tendring Technology College,unknown,unknown
2009-2010,2010-03-21,00:00,,Plymouth,1,21 18 25 16 0,Southampton 2,3,25 25 17 25 0,division_3,women,Coombe Dean School,unknown,unknown
2009-2010,2010-03-27,00:00,,Coventry and Warwick Riga,3,25 25 30 - -,Newcastle Staffs,0,21 22 28 - -,division_1,men,Alan Higgs Centre,unknown,unknown
2009-2010,2010-03-27,00:00,,Northumbria University,0,23 19 23 - -,Malory Eagles UEL,3,25 25 25 - -,division_1,men,Middlesbrough College,unknown,unknown
2009-2010,2010-03-27,00:00,,Portsmouth,3,25 25 25 - -,Guildford International,0,15 14 23 - -,division_2,women,Priory Community Sports Centre,unknown,unknown
2009-2010,2010-03-27,00:00,,Richmond Docklands,2,15 25 20 25 13,Cambridge ARU,3,25 14 25 20 15,division_1,men,Bacons S.C.,unknown,unknown
2009-2010,2010-03-28,00:00,,Dartford Crossers,3,22 25 25 25 0,Essex Blaze,1,25 22 21 17 0,division_3,men,Dartford Technology College,unknown,unknown
2009-2010,2010-03-28,00:00,,Nottingham Rockets,0,23 22 16 - -,York Vikings,3,25 25 25 - -,division_3,men,Southglade Leisure Centre,unknown,unknown
2009-2010,2010-03-28,00:00,,Nottingham Rockets,1,13 25 22 22 0,Leeds Gorse,3,25 20 25 25 0,division_3,men,Southglade Leisure Centre,unknown,unknown
2009-2010,2010-03-28,00:00,,Team South Wales,3,27 17 26 25 15,Newcastle Staffs,2,25 25 28 18 7,shield,women,,unknown,unknown
2009-2010,2010-03-28,00:00,,York Vikings,1,20 25 21 20 0,Leeds Gorse,3,25 18 25 25 0,division_3,men,Southglade Leisure Centre,unknown,unknown
2009-2010,2010-04-10,00:00,,Cambridge ARU,0,12 18 10 - -,IBB Polonia London,3,25 25 25 - -,division_1,men,North Cambridge Academy,unknown,unknown
2009-2010,2010-04-10,00:00,,Loughborough Students,3,19 25 11 25 15,Essex Estonians,2,25 22 25 23 10,division_2,men,Sir David Wallace Sports Hall,unknown,unknown
2009-2010,2010-04-10,00:00,,Malory Eagles UEL,3,25 25 25 - -,Richmond Docklands,0,15 20 17 - -,division_1,men,Ernest Bevin College,unknown,unknown
2009-2010,2010-04-10,00:00,,Newcastle Staffs,0,8 13 17 - -,Sheffield,3,25 25 25 - -,division_1,men,Keele University Sports Centre,unknown,unknown
2009-2010,2010-04-10,00:00,,Northumbria University,3,25 25 25 - -,Essex Trinity,0,0 0 0 - -,division_2,women,,unknown,unknown
2009-2010,2010-04-11,00:00,,Bristol,0,19 18 23 - -,City of Bristol,3,25 25 25 - -,division_3,men,Clifton College Sports Centre,unknown,unknown
2009-2010,2010-04-11,00:00,,Coventry & Warwick Riga 2,3,23 25 25 23 15,Black Country,2,25 20 17 25 12,division_3,men,St. Nicholas Park L.C.,unknown,unknown
2009-2010,2010-04-11,00:00,,Coventry & Warwick Riga 2,3,25 25 25 - -,Newcastle Staffs 2,0,14 22 20 - -,division_3,men,St. Nicholas Park L.C.,unknown,unknown
2009-2010,2010-04-11,00:00,,Essex Blaze,2,18 26 27 16 10,Stowmarket,3,25 24 25 25 15,division_3,men,Becket Keys School,unknown,unknown
2009-2010,2010-04-11,00:00,,Guildford International,3,22 25 16 25 15,Reading Aces,2,25 16 25 17 11,division_2,women,ACS Cobham International School,unknown,unknown
2009-2010,2010-04-11,00:00,,Leeds Gorse,0,15 12 22 - -,Team SideOut Polonia (London),3,25 25 25 - -,division_1,women,Gryphon Sports Centre,unknown,unknown
2009-2010,2010-04-11,00:00,,Newcastle Staffs 2,0,23 15 15 - -,Black Country,3,25 25 25 - -,division_3,men,St. Nicholas Park L.C.,unknown,unknown
