Date,Time,ID,Home,HSets,HPoints,Away,ASets,APoints,Division,Category,Venue,R1,R2,
2025-01-25,00:00,,MK City,1,25 22 25 22 -,Norwich Spikers,3,19 25 27 25 -,Division 2 Central Men,men,Glebe Farm School,Patrick Koroma,Aliaksandr Siarheyeu
2025-01-19,00:00,,Rhinos Volleyball Cambridge,1,12 25 20 23 -,Coventry and Warwick Riga,3,25 18 25 25 -,Division 2 Central Men,men,Chesterton Sports Centre,Glynn Archibald,Herman Prada
2025-01-18,00:00,,Cambridge,2,20 17 26 25 10,MK City,3,25 25 24 21 15,Division 2 Central Men,men,Cambridge University Sports Centre,Mark Marritt,Glynn Archibald
2025-01-12,00:00,,Newmarket,2,22 19 25 25 13,Norwich Spikers,3,25 25 18 22 15,Division 2 Central Men,men,Newmarket Leisure Centre,Stephen Watts,Pete Saunders
2024-12-15,00:00,,Newmarket,1,23 25 18 20 -,Loughborough Students,3,25 16 25 25 -,Division 2 Central Men,men,Newmarket Leisure Centre,Stephen Watts,
2024-12-14,00:00,,Cambridge,0,17 27 23 - -,Norwich Spikers,3,25 29 25 - -,Division 2 Central Men,men,North Cambridge Academy,Maya Stancheva,Aliaksandr Siarheyeu
2024-12-14,00:00,,MK City,2,12 25 25 15 12,Loughborough Students,3,25 16 17 25 15,Division 2 Central Men,men,Glebe Farm School,,Jess Smith
2024-12-08,00:00,,Rhinos Volleyball Cambridge,2,20 25 23 25 9,Loughborough Students,3,25 21 25 22 15,Division 2 Central Men,men,Chesterton Sports Centre,Alex Iftime,Stephen Watts
2024-12-07,00:00,,Norwich Spikers,0,16 21 19 - -,Loughborough Students,3,25 25 25 - -,Division 2 Central Men,men,UEA Norwich Sportspark,Richard Garnett,Eden Minnis
2024-12-07,00:00,,MK City,3,25 25 25 - -,Coventry and Warwick Riga,0,22 17 22 - -,Division 2 Central Men,men,Glebe Farm School,Aliaksandr Siarheyeu,Sam Yip
2024-12-01,00:00,,Northampton,2,30 25 22 21 12,MK City,3,28 23 25 25 15,Division 2 Central Men,men,Moulton College,James Cole,Stephen Smith
2024-12-01,00:00,,Newmarket,3,25 25 19 19 15,Coventry and Warwick Riga,2,18 23 25 25 13,Division 2 Central Men,men,Newmarket Leisure Centre,Stephen Watts,Pete Saunders
2024-11-30,00:00,,Cambridge,1,25 13 16 18 -,Rhinos Volleyball Cambridge,3,22 25 25 25 -,Division 2 Central Men,men,Stephen Perse Foundation,Maya Stancheva,Glynn Archibald
2024-11-24,00:00,,Cambridge,0,22 23 27 - -,Northampton,3,25 25 29 - -,Division 2 Central Men,men,North Cambridge Academy,Glynn Archibald,Natalie O'hare
2024-11-24,00:00,,Newmarket,3,24 19 26 25 17,MK City,2,26 25 24 18 15,Division 2 Central Men,men,Newmarket Leisure Centre,Stephen Watts,Pete Saunders
2024-11-17,00:00,,Northampton,1,19 18 25 15 -,Rhinos Volleyball Cambridge,3,25 25 21 25 -,Division 2 Central Men,men,Moulton College,Stephen Smith,Chris Tsui
2024-11-17,00:00,,Newmarket,3,25 25 25 - -,Cambridge,0,16 12 19 - -,Division 2 Central Men,men,Newmarket Leisure Centre,Stephen Watts,
2024-11-09,00:00,,Norwich Spikers,3,25 25 28 - -,Coventry and Warwick Riga,0,19 16 26 - -,Division 2 Central Men,men,UEA Norwich Sportspark,Mac Yip,Cameron Lui
2024-11-09,00:00,,Loughborough Students,3,21 25 25 24 15,Northampton,2,25 20 21 26 13,Division 2 Central Men,men,Parkin Sports Centre,Lauren Jingyi Goh,Jan Dobrzycki
2024-11-09,00:00,,MK City,1,23 16 26 21 -,Rhinos Volleyball Cambridge,3,25 25 24 25 -,Division 2 Central Men,men,Glebe Farm School,Maddie Vararu,Dawid Blach
2024-11-03,00:00,,Rhinos Volleyball Cambridge,3,25 25 21 25 -,Newmarket,1,18 23 25 19 -,Division 2 Central Men,men,Chesterton Sports Centre,Aliaksandr Siarheyeu,Glynn Archibald
2024-10-27,00:00,,Rhinos Volleyball Cambridge,3,25 25 23 25 -,Norwich Spikers,1,20 20 25 14 -,Division 2 Central Men,men,North Cambridge Academy,Maddie Vararu,Aliaksandr Siarheyeu
2024-10-26,00:00,,Coventry and Warwick Riga,3,25 26 25 - -,Northampton,0,18 24 17 - -,Division 2 Central Men,men,Alan Higgs Centre,Alex Iftime,Glynn Archibald
2024-10-20,00:00,,Loughborough Students,3,25 25 25 - -,Cambridge,0,18 18 18 - -,Division 2 Central Men,men,Parkin Sports Centre,,William Perugini
2024-10-20,00:00,,Coventry and Warwick Riga,3,25 20 18 26 15,Rhinos Volleyball Cambridge,2,20 25 25 24 9,Division 2 Central Men,men,Alan Higgs Centre,Pete Whyard,Phil Cobb
2024-10-20,00:00,,Newmarket,3,21 25 25 25 -,Northampton,1,25 22 14 23 -,Division 2 Central Men,men,Newmarket Leisure Centre,,
2024-10-19,00:00,,Norwich Spikers,3,25 25 25 - -,MK City,0,18 23 23 - -,Division 2 Central Men,men,UEA Norwich Sportspark,Richard Garnett,
2024-10-12,00:00,,Loughborough Students,1,18 20 25 18 -,Coventry and Warwick Riga,3,25 25 22 25 -,Division 2 Central Men,men,Parkin Sports Centre,Phil Cobb,Chris Tsui
2024-10-12,00:00,,Cambridge,0,17 15 24 - -,Newmarket,3,25 25 26 - -,Division 2 Central Men,men,North Cambridge Academy,Domitilla Di Stefano,Glynn Archibald
2024-10-12,00:00,,Norwich Spikers,3,25 18 25 25 -,Northampton,1,23 25 19 11 -,Division 2 Central Men,men,UEA Norwich Sportspark,Richard Garnett,Eden Minnis
2024-10-06,00:00,,Cambridge,1,12 25 35 19 -,Coventry and Warwick Riga,3,25 23 37 25 -,Division 2 Central Men,men,North Cambridge Academy,Stephen Watts,Klaudia French
2024-10-05,00:00,,Loughborough Students,1,28 20 14 23 -,Rhinos Volleyball Cambridge,3,26 25 25 25 -,Division 2 Central Men,men,Parkin Sports Centre,William Perugini,Ana Pal
2025-02-02,00:00,,Everton Narwhals,3,14 25 25 25 -,Tamworth Spartans,1,25 4 19 7 -,Division 2 North Women,men,Litherland High School,Sarah Hanrahan,Paul Fagan
2025-02-02,00:00,,Sheffield,3,19 25 25 25 -,The Miners Doncaster,1,25 20 22 23 -,Division 2 North Women,men,Campsmount Academy,Andy Baron,Lieselotte  Harrison
2025-02-01,00:00,,Sheffield,3,25 25 25 - -,Newcastle Staffs,0,22 20 23 - -,Division 2 North Women,men,Sir Stanley Matthews Sports Centre,Phil Cobb,Roberto Rigante
2025-01-26,00:00,,The Miners Doncaster,3,25 25 25 - -,Urmston Grammar Volleyball,0,10 21 22 - -,Division 2 North Women,men,Campsmount Academy,Diane Hollows,Michal Garncarz
2025-01-25,00:00,,Newcastle Staffs,3,16 24 25 25 15,Sheffield,2,25 26 20 20 12,Division 2 North Women,men,Sir Stanley Matthews Sports Centre,Boriss Bovkuns,Julian  Kobylarz
2025-01-25,00:00,,Loughborough Students,3,25 25 25 - -,Tamworth Spartans,0,22 17 12 - -,Division 2 North Women,men,Parkin Sports Centre,Vitalijs Kondrasovs,James Cole
2025-01-19,00:00,,Tamworth Spartans,3,25 23 12 25 19,Newcastle Staffs,2,17 25 25 19 17,Division 2 North Women,men,Wilnecote Leisure Centre,Ana Pal,Rita Grimes
2025-01-19,00:00,,Everton Narwhals,1,19 26 20 20 -,The Miners Doncaster,3,25 24 25 25 -,Division 2 North Women,men,Litherland High School,Bryan Youlden,Boriss Bovkuns
2024-12-15,00:00,,Loughborough Students,2,12 13 25 25 7,The Miners Doncaster,3,25 25 20 20 15,Division 2 North Women,men,New Victory Hall,Amy Dimmock,Jan Dobrzycki
2024-12-14,00:00,,Loughborough Students,3,25 25 25 - -,Urmston Grammar Volleyball,0,14 11 21 - -,Division 2 North Women,men,New Victory Hall,Chris Tsui,Ben Hill
2024-12-12,00:00,,Urmston Grammar Volleyball,0,19 17 14 - -,Manchester Marvels Mayhem,3,25 25 25 - -,Division 2 North Women,men,Urmston Grammar School,Bryan Youlden,Boriss Bovkuns
2024-12-08,00:00,,Tamworth Spartans,3,25 25 18 20 15,Sheffield,2,18 15 25 25 11,Division 2 North Women,men,Wilnecote Leisure Centre,Bryan Machin,Rose Sterling
2024-12-07,00:00,,Urmston Grammar Volleyball,0,13 23 22 - -,Everton Narwhals,3,25 25 25 - -,Division 2 North Women,men,Urmston Grammar School,Diane Hollows,Ruth Bridge
2024-12-07,00:00,,The Miners Doncaster,3,25 25 25 - -,Newcastle Staffs,0,20 23 21 - -,Division 2 North Women,men,Campsmount Academy,Michal Garncarz,Adrianna Weckowska
2024-12-01,00:00,,Manchester Marvels Mayhem,3,25 25 23 25 -,Tamworth Spartans,1,11 17 25 23 -,Division 2 North Women,men,Dean Trust Ardwick,Toby Reeves Hall,Erfan Jamali
2024-12-01,00:00,,The Miners Doncaster,3,25 25 25 - -,Everton Narwhals,0,23 17 23 - -,Division 2 North Women,men,Campsmount Academy,Simon Cowie,Diane Hollows
2024-11-30,00:00,,Newcastle Staffs,3,18 25 25 25 -,The Miners Doncaster,1,25 22 23 20 -,Division 2 North Women,men,Sir Stanley Matthews Sports Centre,Abdul Salam Safadi,Sebastian Struski
2024-11-24,00:00,,Manchester Marvels Mayhem,3,25 25 25 - -,Sheffield,0,15 19 12 - -,Division 2 North Women,men,Dean Trust Ardwick,Abdul Salam Safadi,Bryan Youlden
2024-11-24,00:00,,The Miners Doncaster,3,25 25 23 25 -,Tamworth Spartans,1,21 19 25 10 -,Division 2 North Women,men,Campsmount Academy,Michal Garncarz,Diane Hollows
2024-11-17,00:00,,Tamworth Spartans,3,25 25 25 - -,Urmston Grammar Volleyball,0,0 0 0 - -,Division 2 North Women,men,Wilnecote Leisure Centre,Rita Grimes,William Perugini
2024-11-17,00:00,,Manchester Marvels Mayhem,2,25 26 25 19 14,The Miners Doncaster,3,22 24 27 25 16,Division 2 North Women,men,Dean Trust Ardwick,Kirat Thorat,Martin Mierzwa
2024-11-17,00:00,,Everton Narwhals,3,25 20 25 19 15,Newcastle Staffs,2,22 25 21 25 13,Division 2 North Women,men,Litherland High School,Abdul Salam Safadi,Bryan Youlden
2024-11-09,00:00,,The Miners Doncaster,2,22 25 21 25 15,Sheffield,3,25 19 25 17 17,Division 2 North Women,men,Campsmount Academy,Simon Cowie,Lusyne Oracz
2024-10-27,00:00,,Manchester Marvels Mayhem,3,23 25 25 23 15,Loughborough Students,2,25 15 13 25 8,Division 2 North Women,men,Dean Trust Ardwick,Bryan Youlden,Boriss Bovkuns
2024-10-26,00:00,,Newcastle Staffs,0,17 13 21 - -,Tamworth Spartans,3,25 25 25 - -,Division 2 North Women,men,Sir Stanley Matthews Sports Centre,Bryan Machin,Joseph Gore
2024-10-26,00:00,,Loughborough Students,3,25 20 25 18 15,Everton Narwhals,2,21 25 16 25 12,Division 2 North Women,men,Parkin Sports Centre,Vitalijs Kondrasovs,Jake Ayling
2024-10-20,00:00,,Manchester Marvels Mayhem,3,25 25 25 - -,Urmston Grammar Volleyball,0,14 13 18 - -,Division 2 North Women,men,Dean Trust Ardwick,Bryan Youlden,Sarah Hanrahan
2024-10-20,00:00,,Loughborough Students,3,25 25 24 27 -,Newcastle Staffs,1,20 19 26 25 -,Division 2 North Women,men,Parkin Sports Centre,William Perugini,
2024-10-20,00:00,,Tamworth Spartans,2,20 25 25 24 11,Everton Narwhals,3,25 22 22 26 15,Division 2 North Women,men,Wilnecote Leisure Centre,Elia Gironacci,Rita Grimes
2024-10-19,00:00,,Urmston Grammar Volleyball,1,15 25 22 15 -,Sheffield,3,25 22 25 25 -,Division 2 North Women,men,Urmston Grammar School,Abdul Salam Safadi,Lenny Barry
2024-10-19,00:00,,Urmston Grammar Volleyball,0,16 14 20 - -,The Miners Doncaster,3,25 25 25 - -,Division 2 North Women,men,Urmston Grammar School,Lenny Barry,Abdul Salam Safadi
2024-10-12,00:00,,Urmston Grammar Volleyball,1,25 18 18 17 -,Tamworth Spartans,3,19 25 25 25 -,Division 2 North Women,men,Urmston Grammar School,Paul Fagan,Bryan Youlden
2024-10-06,00:00,,Tamworth Spartans,3,25 25 25 - -,Loughborough Students,0,20 22 22 - -,Division 2 North Women,men,Wilnecote Leisure Centre,Bryan Machin,Ben Hill
2024-10-05,00:00,,Everton Narwhals,0,26 22 25 - -,Manchester Marvels Mayhem,3,28 25 27 - -,Division 2 North Women,men,Litherland High School,Sarah Hanrahan,Boriss Bovkuns
2025-02-01,00:00,,Team South Wales,3,25 16 25 16 15,Bristol,2,21 25 18 25 11,Division 2 West Women,men,Eastern Community Campus,Ignacio Diez,Jayne Jones
2025-01-26,00:00,,Black Country,3,25 25 25 - -,Cardiff Falcons,0,21 14 20 - -,Division 2 West Women,men,Cleobury Mortimer Sports Centre,Ben Hill,Bee Yusuf
2025-01-26,00:00,,Cheltenham & Gloucester,0,9 14 26 - -,Oxford Eagles,3,25 25 28 - -,Division 2 West Women,men,Bournside School,Su Brennand,Janet Leach
2025-01-19,00:00,,Oxford Eagles,2,19 25 17 25 15,Bristol,3,25 21 25 20 17,Division 2 West Women,men,Bucks New University Sports Centre,Alex Iftime,Justin Hunt
2025-01-18,00:00,,Team South Wales,3,25 25 25 - -,Bedminster,0,18 21 17 - -,Division 2 West Women,men,Eastern Community Campus,Cheryl Whittles,Su Brennand
2025-01-18,00:00,,Black Country,1,22 20 25 14 -,Cheltenham & Gloucester,3,25 25 18 25 -,Division 2 West Women,men,Cleobury Mortimer Sports Centre,John Boughton,Elia Gironacci
2024-12-15,00:00,,Cardiff Falcons,0,0 11 12 - -,Team South Wales,3,25 25 25 - -,Division 2 West Women,men,St Cyres School,Ignacio Diez,Jayne Jones
2024-12-08,00:00,,Bedminster,3,25 25 25 - -,Oxford Eagles,0,20 23 21 - -,Division 2 West Women,men,Bristol Brunel Academy,Rita Grimes,Janet Leach
2024-12-01,00:00,,Cheltenham & Gloucester,2,26 14 18 25 11,Cardiff Falcons,3,24 25 25 20 15,Division 2 West Women,men,Bournside School,Janet Leach,Su Brennand
2024-12-01,00:00,,Black Country,0,21 17 13 - -,Bedminster,3,25 25 25 - -,Division 2 West Women,men,Redhill School Sports Hall,Rita Grimes,Carl Brookes
2024-11-30,00:00,,Team South Wales,3,25 25 25 - -,Oxford Eagles,0,14 21 17 - -,Division 2 West Women,men,Eastern Community Campus,Ignacio Diez,Jayne Jones
2024-11-30,00:00,,Bristol,3,25 25 25 - -,Black Country,0,14 12 19 - -,Division 2 West Women,men,Avanti Gardens School,Richard Parkes,Sam Yip
2024-11-24,00:00,,Cheltenham & Gloucester,1,25 13 24 18 -,Team South Wales,3,23 25 26 25 -,Division 2 West Women,men,Bournside School,Su Brennand,Janet Leach
2024-11-24,00:00,,Cardiff Falcons,2,25 15 25 8 11,Bristol,3,22 25 17 25 15,Division 2 West Women,men,Fitzalan Highschool,Ignacio Diez,Jayne Jones
2024-11-24,00:00,,Oxford Eagles,3,25 25 21 25 -,Black Country,1,22 13 25 18 -,Division 2 West Women,men,Bucks New University Sports Centre,Patrick Koroma,Timothy Hebborn
2024-11-23,00:00,,Bedminster,3,25 27 25 - -,Cheltenham & Gloucester,0,15 25 13 - -,Division 2 West Women,men,Oasis Academy Brislington,Su Brennand,Janet Leach
2024-11-17,00:00,,Bedminster,3,25 26 25 25 -,Cardiff Falcons,1,19 24 27 18 -,Division 2 West Women,men,Oasis Academy Brislington,Su Brennand,Janet Leach
2024-11-17,00:00,,Bristol,3,25 28 25 - -,Cheltenham & Gloucester,0,22 26 17 - -,Division 2 West Women,men,Avanti Gardens School,Francesca Bentley,Neil Bentley
2024-11-10,00:00,,Bristol,3,25 25 25 - -,Bedminster,0,20 16 19 - -,Division 2 West Women,men,Avanti Gardens School,Jayne Jones,Richard Parkes
2024-11-09,00:00,,Team South Wales,3,25 25 25 - -,Black Country,0,15 18 23 - -,Division 2 West Women,men,Fitzalan Highschool,Ignacio Diez,Jayne Jones
2024-10-20,00:00,,Bristol,2,25 14 15 25 11,Team South Wales,3,16 25 25 22 15,Division 2 West Women,men,Avanti Gardens School,Cheryl Whittles,Neil Bentley
2024-10-20,00:00,,Oxford Eagles,2,26 14 25 13 10,Cardiff Falcons,3,24 25 18 25 15,Division 2 West Women,men,Oxford High School,Sam Yip,Timothy Hebborn
2024-10-13,00:00,,Cheltenham & Gloucester,0,13 13 19 - -,Bedminster,3,25 25 25 - -,Division 2 West Women,men,Bournside School,Su Brennand,Janet Leach
2024-10-12,00:00,,Cardiff Falcons,3,25 25 23 21 15,Black Country,2,13 20 25 25 13,Division 2 West Women,men,Fitzalan Highschool,Janet Leach,Su Brennand
2024-10-06,00:00,,Oxford Eagles,3,25 25 25 - -,Cheltenham & Gloucester,0,16 11 16 - -,Division 2 West Women,men,Oxford High School,Peter Parsons,Maddie Vararu
2025-02-02,00:00,,Dartford Chargers,3,25 25 25 - -,Herts,0,0 0 0 - -,Division 2 East Women,men,Dartford Technology College,Sam Yip,Ebony Faraday
2025-02-02,00:00,,Norwich Spikers,2,22 25 16 25 10,Northampton,3,25 22 25 14 15,Division 2 East Women,men,UEA Norwich Sportspark,Richard Garnett,Eden Minnis
2025-02-01,00:00,,MK City,3,21 25 25 24 15,Norwich Spikers,2,25 19 19 26 12,Division 2 East Women,men,Glebe Farm School,,
2025-02-01,00:00,,Cambridge,3,25 25 18 25 -,Northampton,1,18 23 25 14 -,Division 2 East Women,men,North Cambridge Academy,Mark Marritt,Natalie O'hare
2025-01-26,00:00,,Onyx London,3,25 25 26 - -,MK City,0,18 16 24 - -,Division 2 East Women,men,Kensington Aldridge Academy,Korosh Alikhani,Nicolas Vecchione
2025-01-26,00:00,,Northampton,3,25 25 21 26 -,Dartford Chargers,1,22 19 25 24 -,Division 2 East Women,men,Moulton College,Alex Iftime,Aliaksandr Siarheyeu
2025-01-26,00:00,,Richmond 2,3,19 25 25 25 -,Herts,1,25 21 18 18 -,Division 2 East Women,men,Kingston College Arena,Giorgio Scatigna-Gianfagna,Cherie Cheung
2025-01-19,00:00,,Dartford Chargers,0,19 20 14 - -,Cambridge,3,25 25 25 - -,Division 2 East Women,men,Dartford Technology College,,Tomasz Gierlach
2025-01-19,00:00,,Herts,3,25 14 22 25 15,Onyx London,2,22 25 25 16 13,Division 2 East Women,men,Queens School,Anna Justkowska,Ruben Duarte
2025-01-18,00:00,,MK City,3,25 20 23 25 15,Onyx London,2,17 25 25 23 11,Division 2 East Women,men,Glebe Farm School,Ana Pal,Sam Yip
2025-01-12,00:00,,Norwich Spikers,3,25 25 29 - -,Herts,0,23 21 27 - -,Division 2 East Women,men,UEA Norwich Sportspark,Richard Garnett,
2025-01-11,00:00,,Northampton,3,22 25 19 25 15,Richmond 2,2,25 21 25 21 11,Division 2 East Women,men,Moulton College,Albain Venel,Aliaksandr Siarheyeu
2024-12-15,00:00,,Onyx London,1,25 19 20 22 -,Northampton,3,22 25 25 25 -,Division 2 East Women,men,Kensington Aldridge Academy,Gabriel Dan,Mark Trelfa
2024-12-15,00:00,,Dartford Chargers,0,12 19 20 - -,Richmond 2,3,25 25 25 - -,Division 2 East Women,men,Dartford Technology College,Paula A'Bear,Ian Ruddock
2024-12-14,00:00,,Richmond 2,3,25 19 25 24 15,Onyx London,2,17 25 18 26 9,Division 2 East Women,men,Kingston College Arena,Mark Trelfa,Menaf Al Nasir
2024-12-14,00:00,,Cambridge,3,25 19 25 25 -,Norwich Spikers,1,23 25 22 17 -,Division 2 East Women,men,North Cambridge Academy,Aliaksandr Siarheyeu,Maya Stancheva
2024-12-08,00:00,,Cambridge,3,25 25 29 - -,MK City,0,15 14 27 - -,Division 2 East Women,men,North Cambridge Academy,Aliaksandr Siarheyeu,Herman Prada
2024-12-01,00:00,,Onyx London,0,0 0 0 - -,Cambridge,3,25 25 25 - -,Division 2 East Women,men,Harrow Club,Nicolas Vecchione,Huaxi Liu
2024-12-01,00:00,,Norwich Spikers,1,21 25 25 19 -,Richmond 2,3,25 23 27 25 -,Division 2 East Women,men,Easton & Otley College,,
2024-12-01,00:00,,Northampton,3,23 25 25 25 -,MK City,1,25 23 17 23 -,Division 2 East Women,men,Moulton College,Stephen Smith,James Cole
2024-11-24,00:00,,Cambridge,3,25 16 25 25 -,Richmond 2,1,20 25 22 19 -,Division 2 East Women,men,North Cambridge Academy,Natalie O'hare,Glynn Archibald
2024-11-24,00:00,,Dartford Chargers,3,26 24 26 25 15,Onyx London,2,28 26 24 20 12,Division 2 East Women,men,Dartford Technology College,Giordano Marchi,Ian Ruddock
2024-11-23,00:00,,MK City,3,22 25 25 33 15,Herts,2,25 12 17 35 12,Division 2 East Women,men,Glebe Farm School,Glynn Archibald,Patrick Koroma
2024-11-17,00:00,,Dartford Chargers,3,25 25 21 25 -,MK City,1,19 14 25 16 -,Division 2 East Women,men,Dartford Technology College,Clive Cooper,Sam Yip
2024-11-10,00:00,,Herts,0,22 27 25 - -,Dartford Chargers,3,25 29 27 - -,Division 2 East Women,men,Queens School,Patrick Koroma,Sam Yip
2024-11-09,00:00,,Norwich Spikers,3,25 22 25 25 -,Dartford Chargers,1,15 25 22 19 -,Division 2 East Women,men,UEA Norwich Sportspark,Mac Yip,
2024-11-03,00:00,,Onyx London,1,21 19 25 23 -,Norwich Spikers,3,25 25 20 25 -,Division 2 East Women,men,Kensington Aldridge Academy,Anna Justkowska,Claudiu Florea
2024-10-26,00:00,,Cambridge,3,25 25 25 - -,Dartford Chargers,0,13 23 17 - -,Division 2 East Women,men,North Cambridge Academy,Ian Cheesbrough,Ryszard Dabrowski
2024-10-20,00:00,,Onyx London,2,23 27 25 27 10,Richmond 2,3,25 29 18 25 15,Division 2 East Women,men,Kensington Aldridge Academy,Francesca Hossain,Andres Hernandez
2024-10-20,00:00,,Northampton,1,21 19 25 18 -,Cambridge,3,25 25 21 25 -,Division 2 East Women,men,Moulton College,Ben Hill,Aliaksandr Siarheyeu
2024-10-20,00:00,,Herts,3,25 16 18 26 15,Norwich Spikers,2,22 25 25 24 13,Division 2 East Women,men,Queens School,Patrick Koroma,Ruben Duarte
2024-10-19,00:00,,Norwich Spikers,3,20 25 18 25 15,MK City,2,25 22 25 9 12,Division 2 East Women,men,UEA Norwich Sportspark,Richard Garnett,
2024-10-13,00:00,,Richmond 2,3,25 6 26 18 15,Cambridge,2,21 25 24 25 12,Division 2 East Women,men,Kingston College Arena,Dr Zuzana Resetarova,Rachel Kane
2024-10-13,00:00,,Herts,1,25 25 12 25 -,Northampton,3,27 19 25 27 -,Division 2 East Women,men,Queens School,Ian Cheesbrough,Stephen Smith
2024-10-06,00:00,,Dartford Chargers,0,23 16 19 - -,Northampton,3,25 25 25 - -,Division 2 East Women,men,Dartford Technology College,Dee Wauchope,Andrew Marks
2024-10-05,00:00,,Cambridge,3,25 25 25 - -,Herts,0,10 15 12 - -,Division 2 East Women,men,North Cambridge Academy,Maya Stancheva,Jean-nicolas Jacquet
2025-02-02,00:00,,DARKSTAR Derbyshire 2,0,17 21 18 - -,GNG Bedford,3,25 25 25 - -,Division 3 North Central Men,men,Harvey Hadden Sports Complex,Konstantin Voronin,James Cole
2025-02-02,00:00,,Wombourne 2,0,11 13 13 - -,GNG Bedford,3,25 25 25 - -,Division 3 North Central Men,men,Harvey Hadden Sports Complex,James Cole,Konstantin Voronin
2025-02-02,00:00,,DARKSTAR Derbyshire 2,3,25 26 25 - -,Wombourne 2,0,20 24 21 - -,Division 3 North Central Men,men,Harvey Hadden Sports Complex,Konstantin Voronin,James Cole
2025-01-26,00:00,,Tamworth Spartans 2,0,14 17 17 - -,Chester,3,25 25 25 - -,Division 3 North Central Men,men,Wilnecote Leisure Centre,Kara  Griffiths,Rose Sterling
2025-01-26,00:00,,Wombourne,1,17 25 17 20 -,Chester,3,25 20 25 25 -,Division 3 North Central Men,men,Wilnecote Leisure Centre,Rose Sterling,Ian Wall
2025-01-26,00:00,,Tamworth Spartans 2,1,16 25 23 19 -,Wombourne,3,25 14 25 25 -,Division 3 North Central Men,men,Wilnecote Leisure Centre,Ian Wall,Rose Sterling
2025-01-25,00:00,,Black Country 2,0,17 23 21 - -,Leicester,3,25 25 25 - -,Division 3 North Central Men,men,Cleobury Mortimer Sports Centre,Matthew Nelson,Daniel Howe
2025-01-25,00:00,,Nottingham Rockets,3,25 14 25 17 15,Leicester,2,19 25 19 25 13,Division 3 North Central Men,men,Cleobury Mortimer Sports Centre,Ailsa Smith,Vishnu Raj
2025-01-25,00:00,,Black Country 2,1,25 17 15 15 -,Nottingham Rockets,3,20 25 25 25 -,Division 3 North Central Men,men,Cleobury Mortimer Sports Centre,Matthew Nelson,Ailsa Smith
2025-01-12,00:00,,DARKSTAR Derbyshire 2,0,15 22 17 - -,Chester,3,25 25 25 - -,Division 3 North Central Men,men,Landau Forte College,Igors Maksimovs,Vladimir Hojda
2025-01-12,00:00,,Nottingham Rockets,3,23 25 25 22 15,Chester,2,25 17 15 25 9,Division 3 North Central Men,men,Landau Forte College,Vladimir Hojda,Igors Maksimovs
2025-01-12,00:00,,DARKSTAR Derbyshire 2,0,18 17 14 - -,Nottingham Rockets,3,25 25 25 - -,Division 3 North Central Men,men,Landau Forte College,Igors Maksimovs,Vladimir Hojda
2025-01-04,00:00,,Leicester,3,25 25 25 - -,Wombourne 2,0,15 21 12 - -,Division 3 North Central Men,men,Limehurst Academy,Alex Iftime,Chris Tsui
2025-01-04,00:00,,Tamworth Spartans 2,3,25 25 25 - -,Wombourne 2,0,8 15 14 - -,Division 3 North Central Men,men,Limehurst Academy,Chris Tsui,Alex Iftime
2025-01-04,00:00,,Leicester,3,25 25 25 - -,Tamworth Spartans 2,0,16 16 19 - -,Division 3 North Central Men,men,Limehurst Academy,Alex Iftime,Chris Tsui
2024-12-08,00:00,,Chester,3,20 25 25 25 -,GNG Bedford,1,25 18 23 22 -,Division 3 North Central Men,men,Downes Sports Hall,Sarah Hanrahan,Martin Mierzwa
2024-12-08,00:00,,Tamworth Spartans 2,2,18 20 26 25 9,GNG Bedford,3,25 25 24 23 15,Division 3 North Central Men,men,Downes Sports Hall,Martin Mierzwa,Sarah Hanrahan
2024-12-08,00:00,,Nottingham Rockets,3,25 25 17 25 -,Wombourne,1,21 11 25 15 -,Division 3 North Central Men,men,Harvey Hadden Sports Complex,Chris Tsui,Safoora Saffari
2024-12-08,00:00,,Wombourne 2,1,25 17 15 18 -,DARKSTAR Derbyshire 2,3,23 25 25 25 -,Division 3 North Central Men,men,Dudley Evolve,James Cole,Bee Yusuf
2024-12-08,00:00,,Leicester,3,28 20 25 25 15,Wombourne,2,30 25 23 21 3,Division 3 North Central Men,men,Harvey Hadden Sports Complex,Safoora Saffari,Chris Tsui
2024-12-08,00:00,,Chester,3,25 26 25 - -,Tamworth Spartans 2,0,19 24 17 - -,Division 3 North Central Men,men,Downes Sports Hall,Sarah Hanrahan,Martin Mierzwa
2024-12-08,00:00,,Black Country 2,3,25 19 25 25 -,DARKSTAR Derbyshire 2,1,22 25 20 22 -,Division 3 North Central Men,men,Dudley Evolve,Bee Yusuf,James Cole
2024-12-08,00:00,,Nottingham Rockets,3,29 25 25 - -,Leicester,0,27 12 16 - -,Division 3 North Central Men,men,Harvey Hadden Sports Complex,Chris Tsui,Safoora Saffari
2024-12-08,00:00,,Wombourne 2,1,14 22 25 22 -,Black Country 2,3,25 25 22 25 -,Division 3 North Central Men,men,Dudley Evolve,James Cole,Bee Yusuf
2024-11-17,00:00,,Wombourne,2,23 25 25 16 14,Chester,3,25 22 19 25 16,Division 3 North Central Men,men,Dudley Evolve,Elia Gironacci,Bryan Machin
2024-11-17,00:00,,DARKSTAR Derbyshire 2,0,17 14 15 - -,Chester,3,25 25 25 - -,Division 3 North Central Men,men,Dudley Evolve,Bryan Machin,Elia Gironacci
