season,date,time,ID,home,home_sets,home_points,away,away_sets,away_points,division,category,venue,r1,r2
2017-2018,2018-04-08,00:00,,MK City,3,25 25 25 - -,Tamworth Spartans,0,22 22 17 - -,division_3,men,Cranfield Fitness Centre,110308,110308
2017-2018,2018-03-11,00:00,,Lincoln Cannons,3,25 25 25 - -,Loughborough Students,0,0 0 0 - -,division_3,men,Riseholme College (Showground Campus),110308,110308
2017-2018,2018-03-11,00:00,,MK City,3,25 25 25 - -,Loughborough Students,0,0 0 0 - -,division_3,men,Riseholme College (Showground Campus),110308,110308
2017-2018,2018-03-11,00:00,,Lincoln Cannons,2,25 21 31 28 11,MK City,3,22 25 33 26 15,division_3,men,Riseholme College (Showground Campus),110308,110308
2017-2018,2018-03-03,00:00,,Loughborough Students,0,24 16 22 - -,Stowmarket,3,26 25 25 - -,division_3,men,Loughborough University Netball Centre,110308,110308
2017-2018,2018-02-25,00:00,,Lincoln Cannons,2,20 24 25 25 10,MK City,3,25 26 21 20 15,division_3,men,Riseholme College (Showground Campus),110308,110308
2017-2018,2018-02-11,00:00,,Newmarket,3,25 25 25 - -,Loughborough Students,0,23 19 11 - -,division_3,men,Newmarket Leisure Centre,110308,110308
2017-2018,2018-02-11,00:00,,MK City,2,18 25 25 21 7,Stowmarket,3,25 16 14 25 15,division_3,men,Cranfield Fitness Centre,110308,110308
2017-2018,2018-02-10,00:00,,Lincoln Cannons,3,25 25 20 25 0,Tamworth Spartans,1,18 16 25 20 0,division_3,men,Riseholme College (Showground Campus),110308,110308
2017-2018,2018-01-14,00:00,,Newmarket,3,20 25 28 22 17,MK City,2,25 17 26 25 15,division_3,men,RAF Cranwell,110308,110308
2017-2018,2018-01-14,00:00,,Stowmarket,3,25 25 25 - -,Loughborough Students,0,22 14 23 - -,division_3,men,Stowupland Sports Centre,110308,110308
2017-2018,2017-12-03,00:00,,Tamworth Spartans,1,25 22 20 21 0,Newmarket,3,22 25 25 25 0,division_3,men,Wilnecote Leisure Centre,110308,110308
2017-2018,2017-11-26,00:00,,Newmarket,2,25 24 26 15 11,Stowmarket,3,17 26 24 25 15,division_3,men,Newmarket Leisure Centre,110308,110308
2017-2018,2017-11-05,00:00,,Tamworth Spartans,3,19 25 25 25 0,Lincoln Cannons,1,25 22 18 21 0,division_3,men,Wilnecote Leisure Centre,110308,110308
2017-2018,2017-10-28,00:00,,Newmarket,2,25 24 25 17 12,MK City,3,17 26 18 25 15,division_3,men,Cleobury Mortimer Sports Centre,110308,110308
2017-2018,2017-10-22,00:00,,MK City,3,25 25 22 16 19,Stowmarket,2,19 19 25 25 17,division_3,men,Woughton Leisure Centre,110308,110308
2017-2018,2017-10-22,00:00,,Newmarket,3,25 25 25 - -,Lincoln Cannons,0,23 18 22 - -,division_3,men,Newmarket Leisure Centre,110308,110308
2017-2018,2017-10-22,00:00,,Tamworth Spartans,3,25 19 25 27 0,Stowmarket,1,22 25 17 25 0,division_3,men,Woughton Leisure Centre,110308,110308
2017-2018,2017-10-22,00:00,,Loughborough Students,2,25 22 17 25 10,Lincoln Cannons,3,23 25 25 17 15,division_3,men,Newmarket Leisure Centre,110308,110308
2017-2018,2017-10-22,00:00,,MK City,2,23 25 19 25 9,Tamworth Spartans,3,25 23 25 19 15,division_3,men,Woughton Leisure Centre,110308,110308
2017-2018,2017-10-22,00:00,,Newmarket,3,25 25 25 - -,Loughborough Students,0,17 20 21 - -,division_3,men,Newmarket Leisure Centre,110308,110308
2017-2018,2017-10-01,00:00,,Stowmarket,3,25 25 25 - -,Lincoln Cannons,0,16 17 22 - -,division_3,men,Stowupland Sports Centre,110308,110308
2017-2018,2017-10-01,00:00,,Tamworth Spartans,3,25 18 18 25 15,Newmarket,2,21 25 25 22 11,division_3,men,Wilnecote Leisure Centre,110308,110308
2017-2018,2018-04-07,00:00,,Newcastle Staffs 2,3,25 25 25 - -,Hull Thunder,0,20 14 16 - -,division_3,men,Madeley High School,110308,110308
2017-2018,2018-03-18,00:00,,Manchester Marvels Marauders,1,19 15 25 16 0,The Miners Doncaster,3,25 25 22 25 0,division_3,men,Dean Trust Ardwick,110308,110308
2017-2018,2018-03-18,00:00,,York Vikings,1,20 25 17 30 0,The Miners Doncaster,3,25 20 25 32 0,division_3,men,Dean Trust Ardwick,110308,110308
2017-2018,2018-03-18,00:00,,Manchester Marvels Marauders,0,10 9 20 - -,York Vikings,3,25 25 25 - -,division_3,men,Dean Trust Ardwick,110308,110308
2017-2018,2018-03-11,00:00,,Hull Thunder,3,25 25 25 - -,The Miners Doncaster,0,23 17 23 - -,division_3,men,Hull Holy Trinity House Academy,110308,110308
2017-2018,2018-03-10,00:00,,Manchester Marvels Marauders,0,15 16 11 - -,Stockport,3,25 25 25 - -,division_3,men,Dean Trust Ardwick,110308,110308
2017-2018,2018-03-10,00:00,,Newcastle Staffs 2,0,18 17 16 - -,Stockport,3,25 25 25 - -,division_3,men,Dean Trust Ardwick,110308,110308
2017-2018,2018-03-10,00:00,,Manchester Marvels Marauders,0,14 16 17 - -,Newcastle Staffs 2,3,25 25 25 - -,division_3,men,Dean Trust Ardwick,110308,110308
2017-2018,2018-02-25,00:00,,Hull Thunder,3,20 23 25 25 15,York Vikings,2,25 25 13 18 11,division_3,men,Hull Holy Trinity House Academy,110308,110308
2017-2018,2018-02-25,00:00,,Manchester Marvels Marauders,2,20 25 25 25 11,York Vikings,3,25 23 27 23 15,division_3,men,Hull Holy Trinity House Academy,110308,110308
2017-2018,2018-02-25,00:00,,The Miners Doncaster,3,25 25 24 15 15,Stockport,2,23 21 26 25 13,division_3,men,The Education Village Academy Trust,110308,110308
2017-2018,2018-02-25,00:00,,Hull Thunder,3,25 25 25 - -,Manchester Marvels Marauders,0,21 19 17 - -,division_3,men,Hull Holy Trinity House Academy,110308,110308
2017-2018,2018-02-11,00:00,,The Miners Doncaster,3,25 25 25 - -,Newcastle Staffs 2,0,12 15 22 - -,division_3,men,The Education Village Academy Trust,110308,110308
2017-2018,2017-12-10,00:00,,The Miners Doncaster,3,25 22 25 24 15,Stockport,2,21 25 18 26 8,division_3,men,Campsmount Academy,110308,110308
2017-2018,2017-12-10,00:00,,Hull Thunder,3,25 25 26 - -,Manchester Marvels Marauders,0,15 17 24 - -,division_3,men,Hull Holy Trinity House Academy,110308,110308
2017-2018,2017-12-03,00:00,,Stockport,3,25 25 25 - -,York Vikings,0,15 23 7 - -,division_3,men,Life Leisure Priestnall,110308,110308
2017-2018,2017-12-03,00:00,,Hull Thunder,2,14 25 25 16 8,York Vikings,3,25 17 22 25 15,division_3,men,Life Leisure Priestnall,110308,110308
2017-2018,2017-12-03,00:00,,Stockport,3,25 25 25 - -,Hull Thunder,0,5 12 17 - -,division_3,men,Life Leisure Priestnall,110308,110308
2017-2018,2017-11-05,00:00,,Stockport,3,25 25 25 - -,Manchester Marvels Marauders,0,9 16 16 - -,division_3,men,Life Leisure Priestnall,110308,110308
2017-2018,2017-11-05,00:00,,The Miners Doncaster,3,19 25 27 25 0,Hull Thunder,1,25 17 25 22 0,division_3,men,Campsmount Academy,110308,110308
2017-2018,2017-11-05,00:00,,York Vikings,3,21 25 24 25 15,Newcastle Staffs 2,2,25 17 26 19 12,division_3,men,Joseph Rowntree School,110308,110308
2017-2018,2017-10-22,00:00,,Stockport,3,25 25 25 - -,York Vikings,0,17 17 19 - -,division_3,men,Life Leisure Priestnall,110308,110308
2017-2018,2017-10-01,00:00,,York Vikings,0,20 24 26 - -,The Miners Doncaster,3,25 26 28 - -,division_3,men,Joseph Rowntree School,110308,110308
2017-2018,2017-09-30,00:00,,Newcastle Staffs 2,0,23 18 9 - -,Hull Thunder,3,25 25 25 - -,division_3,men,Madeley High School,110308,110308
2017-2018,2017-09-30,00:00,,Stockport,3,25 23 25 25 0,Hull Thunder,1,10 25 14 18 0,division_3,men,Madeley High School,110308,110308
2017-2018,2017-09-30,00:00,,Newcastle Staffs 2,1,20 25 22 19 0,Stockport,3,25 19 25 25 0,division_3,men,Madeley High School,110308,110308
2017-2018,2017-09-24,00:00,,Manchester Marvels Marauders,1,13 25 16 24 0,Newcastle Staffs 2,3,25 17 25 26 0,division_3,men,Dean Trust Ardwick,110308,110308
2017-2018,2017-09-24,00:00,,The Miners Doncaster,3,25 25 27 25 0,Newcastle Staffs 2,1,15 18 29 22 0,division_3,men,Dean Trust Ardwick,110308,110308
2017-2018,2017-09-24,00:00,,Manchester Marvels Marauders,0,18 25 17 - -,The Miners Doncaster,3,25 27 25 - -,division_3,men,Dean Trust Ardwick,110308,110308
2017-2018,2018-04-29,00:00,,Hounslow,0,15 16 20 - -,Richmond Bucks,3,25 25 25 - -,division_3,men,Kingston Arena,110308,110308
2017-2018,2018-04-28,00:00,,Richmond Bucks,2,25 16 10 25 11,University of Bristol,3,19 25 25 21 15,division_3,men,Oasis Academy Brislington,110308,110308
2017-2018,2018-04-28,00:00,,Wiltshire Mavericks,3,21 25 25 25 0,Urbond VC Portsmouth,1,25 11 13 18 0,division_3,men,Lavington School,110308,110308
2017-2018,2018-04-15,00:00,,Wiltshire Mavericks,3,25 25 25 - -,Dartford Crossers,0,18 15 19 - -,division_3,men,Lavington School,110308,110308
2017-2018,2018-04-08,00:00,,Hounslow,2,25 21 25 22 6,Dartford Crossers,3,21 25 17 25 15,division_3,men,Spelthorne Leisure Centre,110308,110308
2017-2018,2018-04-08,00:00,,South Hants,1,25 16 20 20 0,Wiltshire Mavericks,3,20 25 25 25 0,division_3,men,Brune Park Community School,110308,110308
2017-2018,2018-03-18,00:00,,Urbond VC Portsmouth,3,18 25 25 25 0,Hounslow,1,25 17 14 23 0,division_3,men,Priory Community Sports Centre,110308,110308
2017-2018,2018-03-18,00:00,,South Hants,0,19 24 16 - -,Hounslow,3,25 26 25 - -,division_3,men,Priory Community Sports Centre,110308,110308
2017-2018,2018-03-18,00:00,,Urbond VC Portsmouth,3,20 25 25 25 0,South Hants,1,25 17 20 18 0,division_3,men,Priory Community Sports Centre,110308,110308
2017-2018,2018-03-04,00:00,,Dartford Crossers,0,19 17 12 - -,University of Bristol,3,25 25 25 - -,division_3,men,Bournside School,110308,110308
2017-2018,2018-02-25,00:00,,Dartford Crossers,1,25 17 21 12 0,University of Bristol,3,22 25 25 25 0,division_3,men,Dartford Technology College,110308,110308
2017-2018,2018-02-25,00:00,,Wiltshire Mavericks,1,13 18 25 14 0,University of Bristol,3,25 25 23 25 0,division_3,men,Dartford Technology College,110308,110308
2017-2018,2018-02-25,00:00,,Dartford Crossers,2,33 22 25 15 12,Wiltshire Mavericks,3,31 25 21 25 15,division_3,men,Dartford Technology College,110308,110308
2017-2018,2018-02-18,00:00,,Dartford Crossers,0,15 19 18 - -,Richmond Bucks,3,25 25 25 - -,division_3,men,Dartford Technology College,110308,110308
2017-2018,2018-02-10,00:00,,University of Bristol,3,25 25 27 - -,Urbond VC Portsmouth,0,14 19 25 - -,division_3,men,The Ashcombe Volleyball Centre,110308,110308
2017-2018,2018-02-04,00:00,,Hounslow,1,26 25 13 22 0,Dartford Crossers,3,28 10 25 25 0,division_3,men,Spelthorne Leisure Centre,110308,110308
2017-2018,2018-01-28,00:00,,Urbond VC Portsmouth,0,0 0 0 - -,South Hants,3,25 25 25 - -,division_3,men,Priory Community Sports Centre,110308,110308
2017-2018,2018-01-28,00:00,,South Hants,3,25 25 19 18 15,Hounslow,2,19 23 25 25 12,division_3,men,Priory Community Sports Centre,110308,110308
2017-2018,2018-01-28,00:00,,Urbond VC Portsmouth,2,21 25 25 20 18,Hounslow,3,25 15 12 25 20,division_3,men,Priory Community Sports Centre,110308,110308
2017-2018,2018-01-21,00:00,,University of Bristol,3,25 25 25 - -,Hounslow,0,20 11 20 - -,division_3,men,Centre for Sport & Exercise Science,110308,110308
2017-2018,2018-01-14,00:00,,Dartford Crossers,0,25 13 25 - -,Urbond VC Portsmouth,3,27 25 27 - -,division_3,men,Dartford Technology College,110308,110308
2017-2018,2018-01-07,00:00,,South Hants,0,17 19 19 - -,Richmond Bucks,3,25 25 25 - -,division_3,men,Brune Park Community School,110308,110308
2017-2018,2017-12-10,00:00,,Dartford Crossers,3,25 19 15 25 15,South Hants,2,16 25 25 15 8,division_3,men,Itchen College Sports Centre,110308,110308
2017-2018,2017-12-03,00:00,,Urbond VC Portsmouth,3,25 25 25 - -,Wiltshire Mavericks,0,23 19 22 - -,division_3,men,Priory Community Sports Centre,110308,110308
2017-2018,2017-11-26,00:00,,Wiltshire Mavericks,0,11 18 20 - -,University of Bristol,3,25 25 25 - -,division_3,men,Lavington School,110308,110308
2017-2018,2017-11-26,00:00,,South Hants,0,11 19 16 - -,University of Bristol,3,25 25 25 - -,division_3,men,Lavington School,110308,110308
2017-2018,2017-11-26,00:00,,Wiltshire Mavericks,3,19 26 15 25 15,South Hants,2,25 24 25 16 8,division_3,men,Lavington School,110308,110308
2017-2018,2017-11-19,00:00,,Richmond Bucks,3,25 21 25 25 0,Urbond VC Portsmouth,1,21 25 19 21 0,division_3,men,Kingston Arena,110308,110308
2017-2018,2017-11-19,00:00,,University of Bristol,3,25 22 25 25 0,Urbond VC Portsmouth,1,21 25 16 20 0,division_3,men,Kingston Arena,110308,110308
2017-2018,2017-11-19,00:00,,Richmond Bucks,3,25 25 25 - -,University of Bristol,0,17 21 15 - -,division_3,men,Kingston Arena,110308,110308
2017-2018,2017-11-12,00:00,,South Hants,1,8 15 25 13 0,Richmond Bucks,3,25 25 16 25 0,division_3,men,Purbrook Park School,110308,110308
2017-2018,2017-10-22,00:00,,Dartford Crossers,1,18 31 16 16 0,Urbond VC Portsmouth,3,25 29 25 25 0,division_3,men,Dartford Technology College,110308,110308
2017-2018,2017-10-22,00:00,,Richmond Bucks,3,25 21 25 25 0,Urbond VC Portsmouth,1,19 25 20 23 0,division_3,men,Dartford Technology College,110308,110308
2017-2018,2017-10-22,00:00,,Dartford Crossers,1,18 14 25 18 0,Richmond Bucks,3,25 25 19 25 0,division_3,men,Dartford Technology College,110308,110308
2017-2018,2017-10-15,00:00,,Wiltshire Mavericks,3,25 22 25 25 0,Hounslow,1,14 25 18 14 0,division_3,men,Lavington School,110308,110308
2017-2018,2017-10-15,00:00,,University of Bristol,3,25 25 25 - -,South Hants,0,18 20 8 - -,division_3,men,Wellsway School,110308,110308
2017-2018,2017-10-01,00:00,,University of Bristol,3,25 25 25 - -,Hounslow,0,19 18 15 - -,division_3,men,The Ashcombe Volleyball Centre,110308,110308
2017-2018,2017-10-01,00:00,,Richmond Bucks,3,25 25 14 25 0,Wiltshire Mavericks,1,21 23 25 21 0,division_3,men,Bournside School,110308,110308
2017-2018,2017-10-01,00:00,,South Hants,3,26 25 25 - -,Dartford Crossers,0,24 22 20 - -,division_3,men,Purbrook Park School,110308,110308
2017-2018,2017-09-24,00:00,,Richmond Bucks,3,25 25 25 - -,Hounslow,0,0 0 0 - -,division_3,men,Kingston Arena,110308,110308
2017-2018,2017-09-24,00:00,,Wiltshire Mavericks,3,25 25 25 - -,Hounslow,0,0 0 0 - -,division_3,men,Kingston Arena,110308,110308
2017-2018,2017-09-24,00:00,,Richmond Bucks,3,23 25 25 15 15,Wiltshire Mavericks,2,25 23 15 25 10,division_3,men,Kingston Arena,110308,110308
2017-2018,2018-04-14,00:00,,London Aces,3,25 25 26 25 0,Intervolley Manchester,1,20 17 28 21 0,shield,men,National Volleyball Centre,110308,110308
2017-2018,2018-02-24,00:00,,London Aces,3,25 25 25 - -,Essex Rebels,0,19 21 13 - -,shield,men,Lambeth Academy,110308,110308
2017-2018,2018-02-24,00:00,,Intervolley Manchester,3,22 25 25 25 0,Stockport,1,25 20 20 19 0,shield,men,Oasis Academy (Salford),110308,110308
2017-2018,2018-02-03,00:00,,Black Country,2,25 24 29 15 13,Stockport,3,23 26 27 25 15,shield,men,Redhill School Sports Hall,110308,110308
2017-2018,2018-01-27,00:00,,Intervolley Manchester,3,25 25 25 - -,The Miners Doncaster,0,20 23 21 - -,shield,men,The Y Club,110308,110308
2017-2018,2018-01-27,00:00,,London Aces,3,25 25 24 25 0,Tamworth Spartans,1,16 12 26 15 0,shield,men,Lambeth Academy,110308,110308
2017-2018,2018-01-13,00:00,,Essex Rebels,3,25 21 25 26 0,Southampton,1,16 25 18 24 0,shield,men,Tendring Technology College,110308,110308
2017-2018,2018-01-07,00:00,,Lincoln Cannons,1,20 17 25 16 0,Tamworth Spartans,3,25 25 19 25 0,shield,men,Riseholme College (Showground Campus),110308,110308
2017-2018,2018-01-07,00:00,,London Aces,3,21 25 25 25 0,Newmarket,1,25 20 20 22 0,shield,men,Battersea Youth Centre,110308,110308
2017-2018,2018-01-06,00:00,,Stockport,3,25 25 25 - -,Loughborough Students,0,12 13 20 - -,shield,men,Life Leisure Priestnall,110308,110308
2017-2018,2018-01-06,00:00,,Team Sunderland,0,19 20 24 - -,Intervolley Manchester,3,25 25 26 - -,shield,men,Sunderland University (Cityspace),110308,110308
2017-2018,2017-12-10,00:00,,Lionhearts Vinarius,0,0 0 0 - -,Tamworth Spartans,3,25 25 25 - -,shield,men,TBC,110308,110308
2017-2018,2017-12-02,00:00,,UK Armed Forces,0,22 19 24 - -,Black Country,3,25 25 26 - -,shield,men,RAF Cranwell,110308,110308
2017-2018,2017-12-02,00:00,,London Baks,1,23 16 25 16 0,Newmarket,3,25 25 22 25 0,shield,men,Castle Green Sport Centre,110308,110308
2017-2018,2017-12-02,00:00,,York Vikings,0,14 18 17 - -,Team Sunderland,3,25 25 25 - -,shield,men,Joseph Rowntree School,110308,110308
2017-2018,2017-12-02,00:00,,Essex Rebels,3,19 25 25 25 0,Onyx London,1,25 15 18 19 0,shield,men,Tendring Technology College,110308,110308
2017-2018,2017-12-02,00:00,,Stockport,3,25 25 25 - -,Manchester Marvels,0,17 19 21 - -,shield,men,Life Leisure Priestnall,110308,110308
2017-2018,2017-12-02,00:00,,Nottingham Rockets,0,21 18 26 - -,Lincoln Cannons,3,25 25 28 - -,shield,men,Southglade Leisure Centre,110308,110308
2017-2018,2017-12-01,00:00,,University of Nottingham,0,18 18 20 - -,Loughborough Students,3,25 25 25 - -,shield,men,David Ross Sports Village,110308,110308
2017-2018,2017-11-11,00:00,,Coventry and Warwick Riga,3,25 25 25 - -,Newcastle Staffs 2,0,14 20 8 - -,shield,men,Centre AT7,110308,110308
2017-2018,2017-11-11,00:00,,Weymouth Volleyball Club,3,25 25 21 25 0,Urbond VC Portsmouth,1,16 20 25 18 0,shield,men,Redlands Community Sports Hub,110308,110308
2017-2018,2018-05-06,00:00,,Northumbria University,3,25 25 25 - -,IBB Polonia London,0,17 18 12 - -,superleague,men,National Volleyball Centre,110308,110308
2017-2018,2018-05-05,00:00,,Northumbria University,3,22 25 25 25 0,IBB Polonia London,1,25 23 22 20 0,superleague,men,National Volleyball Centre,110308,110308
2017-2018,2018-04-22,00:00,,IBB Polonia London,3,25 25 25 - -,Sheffield,0,22 20 21 - -,superleague,men,Brentford Fountain Leisure Centre,110308,110308
2017-2018,2018-04-22,00:00,,Northumbria University,3,25 25 25 - -,Malory Eagles UEL,0,23 15 16 - -,superleague,men,Sports Central,110308,110308
2017-2018,2018-04-21,00:00,,IBB Polonia London,3,26 25 25 - -,Sheffield,0,24 20 20 - -,superleague,men,Brentford Fountain Leisure Centre,110308,110308
2017-2018,2018-04-21,00:00,,Northumbria University,3,25 25 25 - -,Malory Eagles UEL,0,13 20 12 - -,superleague,men,Sports Central,110308,110308
2017-2018,2018-04-07,00:00,,Richmond Docklands,0,20 0 0 - -,Malory Eagles UEL,3,25 25 25 - -,superleague,men,Kingston Arena,110308,110308
2017-2018,2018-03-25,00:00,,Malory Eagles UEL,0,16 22 19 - -,Sheffield,3,25 25 25 - -,superleague,men,St Benedicts School,110308,110308
2017-2018,2018-03-24,00:00,,Malory Eagles UEL,0,25 21 20 - -,Richmond Docklands,3,27 25 25 - -,superleague,men,Ernest Bevin College,110308,110308
2017-2018,2018-03-17,00:00,,Essex Blaze,1,22 23 28 19 0,Northumbria University,3,25 25 26 25 0,superleague,men,University of Essex Sports Centre,110308,110308
2017-2018,2018-03-10,00:00,,Sheffield,3,23 25 22 25 15,Malory Eagles UEL,2,25 23 25 21 6,superleague,men,Sheffield - U18 Boys,110308,110308
2017-2018,2018-03-03,00:00,,IBB Polonia London,3,18 25 26 25 0,Richmond Docklands,1,25 18 24 23 0,superleague,men,Brentford Fountain Leisure Centre,110308,110308
2017-2018,2018-03-03,00:00,,Essex Blaze,0,23 22 23 - -,Sheffield,3,25 25 25 - -,superleague,men,University of Essex Sports Centre,110308,110308
2017-2018,2018-02-17,00:00,,IBB Polonia London,3,25 25 28 - -,Essex Blaze,0,19 13 26 - -,superleague,men,Brentford Fountain Leisure Centre,110308,110308
2017-2018,2018-02-11,00:00,,Malory Eagles UEL,0,18 24 17 - -,Northumbria University,3,25 26 25 - -,superleague,men,Ernest Bevin College,110308,110308
2017-2018,2018-02-10,00:00,,Richmond Docklands,1,25 17 17 14 0,Northumbria University,3,16 25 25 25 0,superleague,men,Kingston Arena,110308,110308
2017-2018,2018-02-10,00:00,,Essex Blaze,0,22 24 21 - -,IBB Polonia London,3,25 26 25 - -,superleague,men,University of Essex Sports Centre,110308,110308
2017-2018,2018-02-04,00:00,,Northumbria University,3,26 25 25 - -,Richmond Docklands,0,24 12 14 - -,superleague,men,Sports Central,110308,110308
2017-2018,2018-02-03,00:00,,Sheffield,3,25 25 29 - -,Richmond Docklands,0,12 22 27 - -,superleague,men,Sheffield - U18 Boys,110308,110308
2017-2018,2018-01-20,00:00,,Sheffield,1,25 21 17 19 0,IBB Polonia London,3,21 25 25 25 0,superleague,men,Sheffield - U18 Boys,110308,110308
2017-2018,2018-01-14,00:00,,Richmond Docklands,3,17 25 25 25 0,Essex Blaze,1,25 16 17 18 0,superleague,men,Kingston Arena,110308,110308
2017-2018,2018-01-14,00:00,,Sheffield,3,24 24 25 25 15,Northumbria University,2,26 26 21 20 11,superleague,men,Sheffield - U18 Boys,110308,110308
2017-2018,2018-01-13,00:00,,Malory Eagles UEL,1,30 25 22 24 0,Essex Blaze,3,32 22 25 26 0,superleague,men,Ernest Bevin College,110308,110308
2017-2018,2017-12-16,00:00,,Richmond Docklands,1,18 25 22 21 0,Sheffield,3,25 21 25 25 0,superleague,men,Christ's School,110308,110308
2017-2018,2017-12-16,00:00,,Malory Eagles UEL,1,23 23 25 23 0,IBB Polonia London,3,25 25 22 25 0,superleague,men,Ernest Bevin College,110308,110308
2017-2018,2017-12-09,00:00,,Essex Blaze,3,25 25 25 - -,Richmond Docklands,0,22 17 23 - -,superleague,men,Boswells School,110308,110308
2017-2018,2017-12-02,00:00,,IBB Polonia London,2,20 25 25 18 12,Malory Eagles UEL,3,25 19 23 25 15,superleague,men,Brentford Fountain Leisure Centre,110308,110308
2017-2018,2017-12-02,00:00,,Sheffield,3,25 25 25 - -,Essex Blaze,0,8 13 22 - -,superleague,men,Sheffield - U18 Boys,110308,110308
2017-2018,2017-11-18,00:00,,Richmond Docklands,0,15 20 19 - -,Malory Eagles UEL,3,25 25 25 - -,superleague,men,Kingston Arena,110308,110308
2017-2018,2017-11-18,00:00,,IBB Polonia London,0,22 22 19 - -,Northumbria University,3,25 25 25 - -,superleague,men,Brentford Fountain Leisure Centre,110308,110308
2017-2018,2017-11-04,00:00,,Northumbria University,3,25 25 25 - -,Sheffield,0,17 23 16 - -,superleague,men,Sports Central,110308,110308
2017-2018,2017-11-04,00:00,,Essex Blaze,2,21 17 25 25 12,Malory Eagles UEL,3,25 25 23 22 15,superleague,men,University of Essex Sports Centre,110308,110308
2017-2018,2017-10-21,00:00,,Northumbria University,3,25 25 20 25 0,IBB Polonia London,1,14 19 25 15 0,superleague,men,Sports Central,110308,110308
2017-2018,2017-10-15,00:00,,Northumbria University,3,25 25 25 - -,Essex Blaze,0,21 19 21 - -,superleague,men,Sports Central,110308,110308
2017-2018,2017-10-14,00:00,,Northumbria University,3,25 25 25 - -,Malory Eagles UEL,0,15 15 17 - -,superleague,men,Sports Central,110308,110308
2017-2018,2017-10-14,00:00,,IBB Polonia London,3,20 25 25 25 0,Sheffield,1,25 15 22 17 0,superleague,men,Brentford Fountain Leisure Centre,110308,110308
2017-2018,2017-09-30,00:00,,Richmond Docklands,3,25 25 15 25 15,IBB Polonia London,2,27 16 25 21 12,superleague,men,Kingston Arena,110308,110308
2017-2018,2018-04-14,00:00,,Northumbria University,3,24 25 25 25 0,Durham Palatinates,1,26 18 20 20 0,cup,women,National Volleyball Centre,110308,110308
2017-2018,2018-02-25,00:00,,Northumbria University,3,25 25 25 - -,Team SideOut Polonia (London),0,12 22 22 - -,cup,women,Sports Central,110308,110308
2017-2018,2018-02-24,00:00,,London Inter Orcas,2,23 26 19 25 12,Durham Palatinates,3,25 24 25 13 15,cup,women,TBC,110308,110308
2017-2018,2018-01-28,00:00,,Malory Eagles UEL,2,25 13 25 17 11,London Inter Orcas,3,23 25 23 25 15,cup,women,TBC,110308,110308
2017-2018,2018-01-28,00:00,,Essex Rebels,0,15 25 22 - -,Team SideOut Polonia (London),3,25 27 25 - -,cup,women,University of Essex Sports Centre,110308,110308
2017-2018,2017-12-03,00:00,,Team SideOut Polonia (London),3,25 25 25 - -,Cambridge ARU,0,20 16 15 - -,cup,women,St Benedicts School,110308,110308
2017-2018,2017-12-03,00:00,,London Inter Orcas,3,25 25 25 - -,Reading Aces,0,10 13 11 - -,cup,women,TBC,110308,110308
2017-2018,2017-12-02,00:00,,Northumbria University,3,25 25 25 - -,Manchester Marvels Mystics,0,11 11 9 - -,cup,women,Middlesbrough College,110308,110308
2017-2018,2017-11-12,00:00,,Cambridge ARU,3,25 25 25 - -,Coventry & Warwick Riga,0,13 18 10 - -,cup,women,North Cambridge Academy,110308,110308
2017-2018,2017-11-12,00:00,,Hull Thunder,0,17 11 19 - -,Northumbria University,3,25 25 25 - -,cup,women,Hull Holy Trinity House Academy,110308,110308
2017-2018,2017-11-12,00:00,,Ashfield Vipers,0,10 3 11 - -,London Inter Orcas,3,25 25 25 - -,cup,women,Nottingham Academy,110308,110308
2017-2018,2017-11-12,00:00,,Manchester Marvels Mystics,3,25 25 25 - -,DARKSTAR Derbyshire,0,23 20 23 - -,cup,women,Dean Trust Ardwick,110308,110308
2017-2018,2017-11-12,00:00,,Durham Palatinates,3,25 25 25 - -,Leeds Gorse,0,8 13 5 - -,cup,women,TBC,110308,110308
2017-2018,2017-11-12,00:00,,Richmond 2,0,9 11 18 - -,Team SideOut Polonia (London),3,25 25 25 - -,cup,women,Kingston Arena,110308,110308
2017-2018,2017-11-12,00:00,,Reading Aces,3,25 25 25 - -,Southampton,0,21 14 22 - -,cup,women,Kendrick School,110308,110308
2017-2018,2017-10-08,00:00,,Newcastle Staffs,3,20 22 25 25 15,Lincoln Cannons,2,25 25 16 8 7,cup,women,Madeley High School,110308,110308
2017-2018,2017-10-08,00:00,,UK Armed Forces,0,22 18 22 - -,Richmond 2,3,25 25 25 - -,cup,women,RAF Cranwell,110308,110308
2017-2018,2017-10-08,00:00,,Loughborough Students,0,11 13 16 - -,Coventry & Warwick Riga,3,25 25 25 - -,cup,women,Sir David Wallace Sports Hall,110308,110308
2017-2018,2017-10-08,00:00,,DARKSTAR Derbyshire,3,25 25 25 - -,Chester Amazons,0,18 13 23 - -,cup,women,Derbyshire Volleyball Centre (Derby Moor),110308,110308
2017-2018,2017-10-08,00:00,,Plymouth,1,25 20 20 25 0,Cardiff Falcons,3,19 25 25 27 0,cup,women,Coombe Dean School,110308,110308
2017-2018,2017-10-08,00:00,,Northampton,0,24 18 13 - -,Cambridge ARU,3,26 25 25 - -,cup,women,Moulton college,110308,110308
