Date,Time,ID,Home,Away,Category,Division,Venue,Ref1, Ref2
2024-10-27,12:00,M2C 13,Rhinos Volleyball Cambridge,Norwich Spikers,Division 2 Central Men,North Cambridge Academy,Maddie Vararu,Aliaksandr Siarheyeu
2024-11-03,12:00,M2C 5,Rhinos Volleyball Cambridge,Newmarket,Division 2 Central Men,Chesterton Sports Centre,Aliaksandr Siarheyeu,Glynn Archibald
2024-11-09,11:30,M2C 17,MK City,Rhinos Volleyball Cambridge,Division 2 Central Men,Glebe Farm School,,
2024-11-09,13:30,M2C 18,Loughborough Students,Northampton,Division 2 Central Men,Parkin Sports Centre,,
2024-11-09,14:40,M2C 16,Norwich Spikers,Coventry and Warwick Riga,Division 2 Central Men,UEA Norwich Sportspark,,
2024-11-16,13:30,M2C 11,Loughborough Students,MK City,Division 2 Central Men,Parkin Sports Centre,,
2024-11-17,12:00,M2C 10,Newmarket,Cambridge,Division 2 Central Men,Newmarket Leisure Centre,,
2024-11-17,15:30,M2C 12,Northampton,Rhinos Volleyball Cambridge,Division 2 Central Men,Moulton College,,
2024-11-24,12:00,M2C 14,Newmarket,MK City,Division 2 Central Men,Newmarket Leisure Centre,,
2024-11-24,15:30,M2C 26,Cambridge,Northampton,Division 2 Central Men,North Cambridge Academy,,
2024-11-30,13:00,M2C 50,Cambridge,Rhinos Volleyball Cambridge,Division 2 Central Men,Stephen Perse Foundation,,
2024-12-01,10:30,M2C 21,Newmarket,Coventry and Warwick Riga,Division 2 Central Men,Newmarket Leisure Centre,,
2024-12-01,15:30,M2C 23,Northampton,MK City,Division 2 Central Men,Moulton College,,
2024-12-07,11:30,M2C 35,MK City,Coventry and Warwick Riga,Division 2 Central Men,Glebe Farm School,,
2024-12-07,12:10,M2C 19,Norwich Spikers,Loughborough Students,Division 2 Central Men,UEA Norwich Sportspark,,
2024-12-08,12:00,M2C 33,Rhinos Volleyball Cambridge,Loughborough Students,Division 2 Central Men,Chesterton Sports Centre,,
2024-12-14,11:30,M2C 42,MK City,Loughborough Students,Division 2 Central Men,Glebe Farm School,,
2024-12-14,15:30,M2C 24,Cambridge,Norwich Spikers,Division 2 Central Men,North Cambridge Academy,,
2024-12-15,12:00,M2C 25,Newmarket,Loughborough Students,Division 2 Central Men,Newmarket Leisure Centre,,
2025-01-11,12:10,M2C 29,Norwich Spikers,Newmarket,Division 2 Central Men,UEA Norwich Sportspark,,
2025-01-18,12:30,M2C 27,Cambridge,MK City,Division 2 Central Men,Cambridge University Sports Centre,,
2025-01-19,12:00,M2C 28,Rhinos Volleyball Cambridge,Coventry and Warwick Riga,Division 2 Central Men,Chesterton Sports Centre,,
2025-01-25,11:30,M2C 30,MK City,Norwich Spikers,Division 2 Central Men,Glebe Farm School,,
2025-01-25,15:30,M2C 32,Coventry and Warwick Riga,Cambridge,Division 2 Central Men,Alan Higgs Centre,,
2025-01-26,15:30,M2C 31,Northampton,Newmarket,Division 2 Central Men,Moulton College,,
2025-02-01,16:30,M2C 38,Cambridge,Loughborough Students,Division 2 Central Men,North Cambridge Academy,,
2025-02-02,12:00,M2C 37,Newmarket,Rhinos Volleyball Cambridge,Division 2 Central Men,Newmarket Leisure Centre,,
2025-02-09,15:30,M2C 3,Northampton,Norwich Spikers,Division 2 Central Men,Moulton College,,
2025-02-22,11:30,M2C 41,MK City,Cambridge,Division 2 Central Men,Glebe Farm School,,
2025-02-22,11:30,M2C 43,Norwich Spikers,Rhinos Volleyball Cambridge,Division 2 Central Men,UEA Norwich Sportspark,,
2025-02-23,12:00,M2C 40,Rhinos Volleyball Cambridge,Northampton,Division 2 Central Men,Chesterton Sports Centre,,
2025-02-23,15:30,M2C 39,Coventry and Warwick Riga,Norwich Spikers,Division 2 Central Men,Alan Higgs Centre,,
2025-03-01,13:30,M2C 45,MK City,Newmarket,Division 2 Central Men,Glebe Farm School,,
2025-03-01,15:30,M2C 44,Coventry and Warwick Riga,Loughborough Students,Division 2 Central Men,Alan Higgs Centre,,
2025-03-01,15:30,M2C 47,Northampton,Cambridge,Division 2 Central Men,Moulton College,,
2025-03-08,11:30,M2C 48,MK City,Northampton,Division 2 Central Men,Glebe Farm School,,
2025-03-08,13:30,M2C 49,Loughborough Students,Norwich Spikers,Division 2 Central Men,Parkin Sports Centre,,
2025-03-09,12:00,M2C 20,Rhinos Volleyball Cambridge,Cambridge,Division 2 Central Men,Chesterton Sports Centre,,
2025-03-09,15:30,M2C 46,Coventry and Warwick Riga,Newmarket,Division 2 Central Men,Alan Higgs Centre,,
2025-03-16,12:00,M2C 52,Rhinos Volleyball Cambridge,MK City,Division 2 Central Men,Chesterton Sports Centre,,
2025-03-16,13:30,M2C 54,Loughborough Students,Newmarket,Division 2 Central Men,Parkin Sports Centre,,
2025-03-16,15:30,M2C 51,Northampton,Coventry and Warwick Riga,Division 2 Central Men,Moulton College,,
2025-03-29,15:30,M2C 4,Coventry and Warwick Riga,MK City,Division 2 Central Men,Alan Higgs Centre,,
2025-03-30,12:00,M2C 55,Newmarket,Norwich Spikers,Division 2 Central Men,Newmarket Leisure Centre,,
2025-03-30,15:30,M2C 56,Northampton,Loughborough Students,Division 2 Central Men,Moulton College,,
2025-04-05,14:40,M2C 53,Norwich Spikers,Cambridge,Division 2 Central Men,UEA Norwich Sportspark,,
2024-10-05,13:45,W2N 1,Everton Narwhals,Manchester Marvels Mayhem,Division 2 North Women,Litherland High School,Sarah Hanrahan,Boriss Bovkuns
2024-10-06,15:30,W2N 3,Tamworth Spartans,Loughborough Students,Division 2 North Women,Wilnecote Leisure Centre,Bryan Machin,Ben Hill
2024-10-12,11:30,W2N 37,Urmston Grammar Volleyball,Tamworth Spartans,Division 2 North Women,Urmston Grammar School,Paul Fagan,Bryan Youlden
2024-10-19,11:30,W2N 4,Urmston Grammar Volleyball,The Miners Doncaster,Division 2 North Women,Urmston Grammar School,Lenny Barry,Abdul Salam Safadi
2024-10-19,14:30,W2N 5,Urmston Grammar Volleyball,Sheffield,Division 2 North Women,Urmston Grammar School,Abdul Salam Safadi,Lenny Barry
2024-10-20,13:00,W2N 9,Tamworth Spartans,Everton Narwhals,Division 2 North Women,Wilnecote Leisure Centre,Elia Gironacci,Rita Grimes
2024-10-20,13:30,W2N 7,Loughborough Students,Newcastle Staffs,Division 2 North Women,Parkin Sports Centre,William Perugini,
2024-10-20,14:40,W2N 8,Manchester Marvels Mayhem,Urmston Grammar Volleyball,Division 2 North Women,Dean Trust Ardwick,Bryan Youlden,Sarah Hanrahan
2024-10-26,13:30,W2N 19,Loughborough Students,Everton Narwhals,Division 2 North Women,Parkin Sports Centre,Vitalijs Kondrasovs,Skye Wiggins (Pending)
2024-10-26,16:30,W2N 55,Newcastle Staffs,Tamworth Spartans,Division 2 North Women,Sir Stanley Matthews Sports Centre,Bryan Machin,Joseph Gore
2024-10-27,14:40,W2N 45,Manchester Marvels Mayhem,Loughborough Students,Division 2 North Women,Dean Trust Ardwick,Bryan Youlden,Boriss Bovkuns
2024-11-09,11:30,W2N 6,The Miners Doncaster,Sheffield,Division 2 North Women,Campsmount Academy,,
2024-11-17,11:30,W2N 12,Everton Narwhals,Newcastle Staffs,Division 2 North Women,Litherland High School,,
2024-11-17,12:10,W2N 11,Manchester Marvels Mayhem,The Miners Doncaster,Division 2 North Women,Dean Trust Ardwick,,
2024-11-17,13:00,W2N 13,Tamworth Spartans,Urmston Grammar Volleyball,Division 2 North Women,Wilnecote Leisure Centre,,
2024-11-17,15:00,W2N 10,Sheffield,Loughborough Students,Division 2 North Women,All Saints Sports Centre,,
2024-11-24,11:30,W2N 18,The Miners Doncaster,Tamworth Spartans,Division 2 North Women,Campsmount Academy,,
2024-11-24,14:40,W2N 14,Manchester Marvels Mayhem,Sheffield,Division 2 North Women,Dean Trust Ardwick,,
2024-11-30,11:30,W2N 48,Newcastle Staffs,The Miners Doncaster,Division 2 North Women,Sir Stanley Matthews Sports Centre,,
2024-11-30,12:00,W2N 20,Sheffield,Everton Narwhals,Division 2 North Women,All Saints Sports Centre,,
2024-12-01,11:30,W2N 22,The Miners Doncaster,Everton Narwhals,Division 2 North Women,Campsmount Academy,,
2024-12-01,12:00,W2N 23,Sheffield,Urmston Grammar Volleyball,Division 2 North Women,All Saints Sports Centre,,
2024-12-01,14:40,W2N 21,Manchester Marvels Mayhem,Tamworth Spartans,Division 2 North Women,Dean Trust Ardwick,,
2024-12-07,11:30,W2N 24,The Miners Doncaster,Newcastle Staffs,Division 2 North Women,Campsmount Academy,,
2024-12-07,11:30,W2N 15,Urmston Grammar Volleyball,Everton Narwhals,Division 2 North Women,Urmston Grammar School,,
2024-12-08,13:00,W2N 26,Tamworth Spartans,Sheffield,Division 2 North Women,Wilnecote Leisure Centre,,
2024-12-12,19:30,W2N 39,Urmston Grammar Volleyball,Manchester Marvels Mayhem,Division 2 North Women,Urmston Grammar School,,
2024-12-14,13:30,W2N 25,Loughborough Students,Urmston Grammar Volleyball,Division 2 North Women,Parkin Sports Centre,,
2024-12-15,13:30,W2N 27,Loughborough Students,The Miners Doncaster,Division 2 North Women,Parkin Sports Centre,,
2025-01-19,11:30,W2N 29,Everton Narwhals,The Miners Doncaster,Division 2 North Women,Litherland High School,,
2025-01-19,15:30,W2N 28,Tamworth Spartans,Newcastle Staffs,Division 2 North Women,Wilnecote Leisure Centre,,
2025-01-25,13:30,W2N 31,Loughborough Students,Tamworth Spartans,Division 2 North Women,Parkin Sports Centre,,
2025-01-25,15:00,W2N 30,Newcastle Staffs,Sheffield,Division 2 North Women,Sir Stanley Matthews Sports Centre,,
2025-01-26,11:30,W2N 33,The Miners Doncaster,Urmston Grammar Volleyball,Division 2 North Women,Campsmount Academy,,
2025-01-26,14:40,W2N 34,Manchester Marvels Mayhem,Everton Narwhals,Division 2 North Women,Dean Trust Ardwick,,
2025-02-01,15:00,W2N 2,Sheffield,Newcastle Staffs,Division 2 North Women,All Saints Sports Centre,,
2025-02-02,11:30,W2N 35,Everton Narwhals,Tamworth Spartans,Division 2 North Women,Litherland High School,,
2025-02-02,12:00,W2N 36,Sheffield,The Miners Doncaster,Division 2 North Women,All Saints Sports Centre,,
2025-02-08,11:30,W2N 17,Newcastle Staffs,Manchester Marvels Mayhem,Division 2 North Women,Sir Stanley Matthews Sports Centre,,
2025-02-09,11:30,W2N 32,Everton Narwhals,Urmston Grammar Volleyball,Division 2 North Women,Litherland High School,,
2025-02-09,13:00,W2N 43,Tamworth Spartans,The Miners Doncaster,Division 2 North Women,Wilnecote Leisure Centre,,
2025-02-22,11:30,W2N 38,Newcastle Staffs,Loughborough Students,Division 2 North Women,Sir Stanley Matthews Sports Centre,,
2025-02-22,11:30,W2N 40,The Miners Doncaster,Manchester Marvels Mayhem,Division 2 North Women,Campsmount Academy,,
2025-02-23,13:30,W2N 42,Loughborough Students,Sheffield,Division 2 North Women,Parkin Sports Centre,,
2025-03-01,11:30,W2N 44,Urmston Grammar Volleyball,Newcastle Staffs,Division 2 North Women,Urmston Grammar School,,
2025-03-01,14:30,W2N 16,Urmston Grammar Volleyball,Loughborough Students,Division 2 North Women,Urmston Grammar School,,
2025-03-02,11:30,W2N 46,Everton Narwhals,Loughborough Students,Division 2 North Women,Litherland High School,,
2025-03-02,15:00,W2N 47,Sheffield,Manchester Marvels Mayhem,Division 2 North Women,All Saints Sports Centre,,
2025-03-08,11:30,W2N 41,Newcastle Staffs,Everton Narwhals,Division 2 North Women,Sir Stanley Matthews Sports Centre,,
2025-03-09,11:30,W2N 49,Everton Narwhals,Sheffield,Division 2 North Women,Litherland High School,,
2025-03-09,13:00,W2N 50,Tamworth Spartans,Manchester Marvels Mayhem,Division 2 North Women,Wilnecote Leisure Centre,,
2025-03-16,11:30,W2N 51,The Miners Doncaster,Loughborough Students,Division 2 North Women,Campsmount Academy,,
2025-03-16,14:40,W2N 53,Manchester Marvels Mayhem,Newcastle Staffs,Division 2 North Women,Dean Trust Ardwick,,
2025-03-16,15:00,W2N 52,Sheffield,Tamworth Spartans,Division 2 North Women,All Saints Sports Centre,,
2025-03-29,16:30,W2N 54,Newcastle Staffs,Urmston Grammar Volleyball,Division 2 North Women,Sir Stanley Matthews Sports Centre,,
2025-03-30,13:30,W2N 56,Loughborough Students,Manchester Marvels Mayhem,Division 2 North Women,Parkin Sports Centre,,
2024-10-06,11:00,W2W 2,Oxford Eagles,Cheltenham & Gloucester,Division 2 West Women,Oxford High School,Peter Parsons,Maddie Vararu
2024-10-12,13:00,W2W 1,Cardiff Falcons,Black Country,Division 2 West Women,Fitzalan Highschool,Janet Leach,Su Brennand
2024-10-13,13:00,W2W 4,Cheltenham & Gloucester,Bedminster,Division 2 West Women,Bournside School,Su Brennand,Janet Leach
2024-10-20,11:00,W2W 6,Oxford Eagles,Cardiff Falcons,Division 2 West Women,Oxford High School,Sam Yip,Timothy Hebborn
2024-10-20,11:30,W2W 5,Bristol,Team South Wales,Division 2 West Women,Avanti Gardens School,Cheryl Whittles,Neil Bentley
2024-11-09,13:45,W2W 3,Team South Wales,Black Country,Division 2 West Women,Eastern Community Campus,,
2024-11-10,15:30,W2W 26,Bristol,Bedminster,Division 2 West Women,Avanti Gardens School,,
2024-11-17,11:30,W2W 8,Bristol,Cheltenham & Gloucester,Division 2 West Women,Avanti Gardens School,,
2024-11-17,12:00,W2W 9,Bedminster,Cardiff Falcons,Division 2 West Women,Oasis Academy Brislington,,
2024-11-23,12:00,W2W 10,Bedminster,Cheltenham & Gloucester,Division 2 West Women,Oasis Academy Brislington,,
2024-11-24,11:00,W2W 13,Oxford Eagles,Black Country,Division 2 West Women,Oxford High School,,
2024-11-24,11:30,W2W 14,Cardiff Falcons,Bristol,Division 2 West Women,Fitzalan Highschool,,
2024-11-24,13:00,W2W 12,Cheltenham & Gloucester,Team South Wales,Division 2 West Women,Bournside School,,
2024-11-30,11:30,W2W 19,Bristol,Black Country,Division 2 West Women,Avanti Gardens School,,
2024-11-30,13:45,W2W 15,Team South Wales,Oxford Eagles,Division 2 West Women,Eastern Community Campus,,
2024-12-01,12:45,W2W 7,Black Country,Bedminster,Division 2 West Women,Redhill School Sports Hall,,
2024-12-01,13:00,W2W 16,Cheltenham & Gloucester,Cardiff Falcons,Division 2 West Women,Bournside School,,
2024-12-07,13:15,W2W 11,Black Country,Bristol,Division 2 West Women,Redhill School Sports Hall,,
2024-12-08,12:00,W2W 18,Bedminster,Oxford Eagles,Division 2 West Women,Bristol Brunel Academy,,
2024-12-15,11:30,W2W 17,Cardiff Falcons,Team South Wales,Division 2 West Women,St Cyres School,,
2025-01-18,13:00,W2W 42,Black Country,Cheltenham & Gloucester,Division 2 West Women,Cleobury Mortimer Sports Centre,,
2025-01-18,13:45,W2W 21,Team South Wales,Bedminster,Division 2 West Women,Eastern Community Campus,,
2025-01-19,11:00,W2W 22,Oxford Eagles,Bristol,Division 2 West Women,Oxford High School,,
2025-01-26,13:00,W2W 25,Cheltenham & Gloucester,Oxford Eagles,Division 2 West Women,Bournside School,,
2025-01-26,14:30,W2W 24,Black Country,Cardiff Falcons,Division 2 West Women,Cleobury Mortimer Sports Centre,,
2025-02-01,13:45,W2W 27,Team South Wales,Bristol,Division 2 West Women,Eastern Community Campus,,
2025-02-08,14:00,W2W 20,Bedminster,Bristol,Division 2 West Women,Oasis Academy Brislington,,
2025-02-09,11:30,W2W 30,Cardiff Falcons,Bedminster,Division 2 West Women,Fitzalan Highschool,,
2025-02-09,14:15,W2W 32,Black Country,Oxford Eagles,Division 2 West Women,Redhill School Sports Hall,,
2025-02-15,11:00,W2W 35,Oxford Eagles,Team South Wales,Division 2 West Women,Oxford High School,,
2025-02-22,14:45,W2W 28,Black Country,Team South Wales,Division 2 West Women,Redhill School Sports Hall,,
2025-02-23,13:00,W2W 29,Cheltenham & Gloucester,Bristol,Division 2 West Women,Bournside School,,
2025-02-23,14:00,W2W 37,Bedminster,Black Country,Division 2 West Women,Oasis Academy Brislington,,
2025-03-01,13:00,W2W 31,Cardiff Falcons,Oxford Eagles,Division 2 West Women,Fitzalan Highschool,,
2025-03-02,11:30,W2W 33,Bristol,Cardiff Falcons,Division 2 West Women,Avanti Gardens School,,
2025-03-08,13:45,W2W 34,Team South Wales,Cheltenham & Gloucester,Division 2 West Women,Eastern Community Campus,,
2025-03-09,13:30,W2W 36,Cardiff Falcons,Cheltenham & Gloucester,Division 2 West Women,Fitzalan Highschool,,
2025-03-15,13:45,W2W 38,Team South Wales,Cardiff Falcons,Division 2 West Women,Eastern Community Campus,,
2025-03-16,11:00,W2W 39,Oxford Eagles,Bedminster,Division 2 West Women,Oxford High School,,
2025-03-30,12:00,W2W 40,Bedminster,Team South Wales,Division 2 West Women,Oasis Academy Brislington,,
2025-03-30,12:30,W2W 41,Bristol,Oxford Eagles,Division 2 West Women,Avanti Gardens School,,
2025-03-30,13:00,W2W 23,Cheltenham & Gloucester,Black Country,Division 2 West Women,Bournside School,,
2024-10-06,12:15,W2E 3,Dartford Chargers,Northampton,Division 2 East Women,Dartford Technology College,Dee Wauchope,Andrew Marks (Pending)
2024-10-13,11:30,W2E 17,Herts,Northampton,Division 2 East Women,Queens School,Ian Cheesbrough,Stephen Smith
2024-10-13,12:30,W2E 5,Richmond 2,Cambridge,Division 2 East Women,Kingston College Arena,Dr Zuzana Resetarova,Rachel Kane
2024-10-19,12:10,W2E 8,Norwich Spikers,MK City,Division 2 East Women,UEA Norwich Sportspark,Richard Garnett,
2024-10-20,11:30,W2E 4,Herts,Norwich Spikers,Division 2 East Women,Queens School,Patrick Koroma,Ruben Duarte
2024-10-20,12:30,W2E 7,Northampton,Cambridge,Division 2 East Women,Moulton College,Ben Hill,
2024-10-20,13:30,W2E 35,Onyx London,Richmond 2,Division 2 East Women,Kensington Aldridge Academy,Francesca Hossain,Andres Hernandez
2024-10-26,13:00,W2E 54,Cambridge,Dartford Chargers,Division 2 East Women,North Cambridge Academy,Ian Cheesbrough,Ryszard Dabrowski
2024-11-03,11:00,W2E 10,Onyx London,Norwich Spikers,Division 2 East Women,Kensington Aldridge Academy,Anna Justkowska,Claudiu Florea (Pending)
2024-11-09,12:10,W2E 18,Norwich Spikers,Dartford Chargers,Division 2 East Women,UEA Norwich Sportspark,,
2024-11-10,11:30,W2E 25,Herts,Dartford Chargers,Division 2 East Women,Queens School,,
2024-11-17,12:15,W2E 12,Dartford Chargers,MK City,Division 2 East Women,Dartford Technology College,,
2024-11-17,12:30,W2E 11,Northampton,Richmond 2,Division 2 East Women,Moulton College,,
2024-11-23,11:30,W2E 13,MK City,Herts,Division 2 East Women,Glebe Farm School,,
2024-11-24,12:15,W2E 14,Dartford Chargers,Onyx London,Division 2 East Women,Dartford Technology College,,
2024-11-24,13:00,W2E 26,Cambridge,Richmond 2,Division 2 East Women,North Cambridge Academy,,
2024-12-01,12:30,W2E 20,Northampton,MK City,Division 2 East Women,Moulton College,,
2024-12-01,15:00,W2E 19,Norwich Spikers,Richmond 2,Division 2 East Women,Easton & Otley College,,
2024-12-01,15:00,W2E 21,Onyx London,Cambridge,Division 2 East Women,Kensington Aldridge Academy,,
2024-12-08,13:00,W2E 38,Cambridge,MK City,Division 2 East Women,North Cambridge Academy,,
2024-12-14,13:00,W2E 22,Cambridge,Norwich Spikers,Division 2 East Women,North Cambridge Academy,,
2024-12-14,15:30,W2E 9,Richmond 2,Onyx London,Division 2 East Women,Kingston College Arena,,
2024-12-15,12:15,W2E 23,Dartford Chargers,Richmond 2,Division 2 East Women,Dartford Technology College,,
2024-12-15,13:00,W2E 24,Onyx London,Northampton,Division 2 East Women,Kensington Aldridge Academy,,
2025-01-12,12:10,W2E 33,Norwich Spikers,Herts,Division 2 East Women,UEA Norwich Sportspark,,
2025-01-12,14:40,W2E 29,Norwich Spikers,Northampton,Division 2 East Women,UEA Norwich Sportspark,,
2025-01-18,15:30,W2E 30,MK City,Onyx London,Division 2 East Women,Glebe Farm School,,
2025-01-19,11:30,W2E 28,Herts,Onyx London,Division 2 East Women,Queens School,,
2025-01-19,12:15,W2E 27,Dartford Chargers,Cambridge,Division 2 East Women,Dartford Technology College,,
2025-01-26,11:00,W2E 2,Onyx London,MK City,Division 2 East Women,Kensington Aldridge Academy,,
2025-01-26,12:00,W2E 16,Richmond 2,Herts,Division 2 East Women,Kingston College Arena,,
2025-01-26,12:30,W2E 32,Northampton,Dartford Chargers,Division 2 East Women,Moulton College,,
2025-02-01,11:30,W2E 34,Cambridge,Northampton,Division 2 East Women,North Cambridge Academy,,
2025-02-01,13:30,W2E 41,MK City,Norwich Spikers,Division 2 East Women,Glebe Farm School,,
2025-02-02,12:15,W2E 36,Dartford Chargers,Herts,Division 2 East Women,Dartford Technology College,,
2025-02-08,15:30,W2E 31,Richmond 2,MK City,Division 2 East Women,Kingston College Arena,,
2025-02-09,11:30,W2E 49,Herts,Richmond 2,Division 2 East Women,Queens School,,
2025-02-15,12:40,W2E 37,Norwich Spikers,Onyx London,Division 2 East Women,UEA Norwich Sportspark,,
2025-02-23,11:00,W2E 46,Onyx London,Dartford Chargers,Division 2 East Women,Kensington Aldridge Academy,,
2025-02-23,11:30,W2E 42,Herts,Cambridge,Division 2 East Women,Queens School,,
2025-02-23,12:00,W2E 40,Richmond 2,Northampton,Division 2 East Women,Kingston College Arena,,
2025-03-01,11:30,W2E 15,MK City,Cambridge,Division 2 East Women,Glebe Farm School,,
2025-03-01,12:30,W2E 45,Northampton,Herts,Division 2 East Women,Moulton College,,
2025-03-02,12:30,W2E 43,Richmond 2,Norwich Spikers,Division 2 East Women,Kingston College Arena,,
2025-03-08,13:30,W2E 44,MK City,Northampton,Division 2 East Women,Glebe Farm School,,
2025-03-09,12:15,W2E 50,Dartford Chargers,Norwich Spikers,Division 2 East Women,Dartford Technology College,,
2025-03-15,11:30,W2E 6,MK City,Dartford Chargers,Division 2 East Women,Glebe Farm School,,
2025-03-16,11:30,W2E 51,Herts,MK City,Division 2 East Women,Queens School,,
2025-03-16,12:00,W2E 39,Richmond 2,Dartford Chargers,Division 2 East Women,Kingston College Arena,,
2025-03-16,12:30,W2E 53,Northampton,Onyx London,Division 2 East Women,Moulton College,,
2025-03-23,11:00,W2E 55,Onyx London,Herts,Division 2 East Women,Kensington Aldridge Academy,,
2025-03-29,11:30,W2E 47,MK City,Richmond 2,Division 2 East Women,Glebe Farm School,,
2025-03-29,13:00,W2E 48,Cambridge,Onyx London,Division 2 East Women,North Cambridge Academy,,
2025-03-30,12:30,W2E 56,Northampton,Norwich Spikers,Division 2 East Women,Moulton College,,
2025-04-05,12:10,W2E 52,Norwich Spikers,Cambridge,Division 2 East Women,UEA Norwich Sportspark,,
2024-10-06,10:30,M3NC 1a,Wombourne,Black Country 2,Division 3 North Central Men,Dudley Evolve,Rita Grimes,Bee Yusuf
2024-10-06,11:30,M3NC 3a,Leicester,DARKSTAR Derbyshire 2,Division 3 North Central Men,Limehurst Academy,Elia Gironacci,Gary Cross
2024-10-06,12:00,M3NC 1b,Black Country 2,GNG Bedford,Division 3 North Central Men,Dudley Evolve,Bee Yusuf,Rita Grimes
2024-10-06,12:00,M3NC 3b,DARKSTAR Derbyshire 2,Tamworth Spartans 2,Division 3 North Central Men,Limehurst Academy,Gary Cross,Elia Gironacci
2024-10-06,12:30,M3NC 2a,Chester,Wombourne 2,Division 3 North Central Men,Ellesmere Port Church of England Academy,Abdul Salam Safadi,Martin Mierzwa
2024-10-06,13:00,M3NC 1c,Wombourne,GNG Bedford,Division 3 North Central Men,Dudley Evolve,Rita Grimes,Bee Yusuf
2024-10-06,14:00,M3NC 3c,Leicester,Tamworth Spartans 2,Division 3 North Central Men,Limehurst Academy,Elia Gironacci,Gary Cross
2024-10-06,14:00,M3NC 2b,Wombourne 2,Nottingham Rockets,Division 3 North Central Men,Ellesmere Port Church of England Academy,Martin Mierzwa,Abdul Salam Safadi
2024-10-06,15:00,M3NC 2c,Chester,Nottingham Rockets,Division 3 North Central Men,Ellesmere Port Church of England Academy,Abdul Salam Safadi,Martin Mierzwa
2024-10-26,13:15,M3NC 5a,Black Country 2,Leicester,Division 3 North Central Men,Redhill School Sports Hall,,Paul Mann (Pending)
2024-10-26,13:30,M3NC 5b,Leicester,Chester,Division 3 North Central Men,Redhill School Sports Hall,Paul Mann (Pending),
2024-10-26,17:00,M3NC 5c,Black Country 2,Chester,Division 3 North Central Men,Redhill School Sports Hall,,Paul Mann (Pending)
2024-10-27,10:00,M3NC 4a,DARKSTAR Derbyshire 2,Nottingham Rockets,Division 3 North Central Men,Landau Forte College,Chris Tsui,
2024-10-27,10:30,M3NC 6a,Wombourne,Wombourne 2,Division 3 North Central Men,Dudley Evolve,Sebastian Struski (Pending),Rose Sterling (Pending)
2024-10-27,12:00,M3NC 4b,Nottingham Rockets,GNG Bedford,Division 3 North Central Men,Landau Forte College,,Chris Tsui
2024-10-27,12:00,M3NC 6b,Wombourne 2,Tamworth Spartans 2,Division 3 North Central Men,Dudley Evolve,Rose Sterling (Pending),Sebastian Struski (Pending)
2024-10-27,13:00,M3NC 6c,Wombourne,Tamworth Spartans 2,Division 3 North Central Men,Dudley Evolve,Sebastian Struski (Pending),Rose Sterling (Pending)
2024-10-27,13:30,M3NC 4c,DARKSTAR Derbyshire 2,GNG Bedford,Division 3 North Central Men,Landau Forte College,Chris Tsui,
2024-11-09,11:30,M3NC 8a,Leicester,GNG Bedford,Division 3 North Central Men,Limehurst Academy,,
2024-11-09,13:00,M3NC 8b,GNG Bedford,Wombourne 2,Division 3 North Central Men,Limehurst Academy,,
2024-11-09,14:00,M3NC 8c,Leicester,Wombourne 2,Division 3 North Central Men,Limehurst Academy,,
2024-11-10,13:00,M3NC 7a,Tamworth Spartans 2,Black Country 2,Division 3 North Central Men,Wilnecote Leisure Centre,,
2024-11-10,14:30,M3NC 7b,Black Country 2,Nottingham Rockets,Division 3 North Central Men,Wilnecote Leisure Centre,,
2024-11-10,15:30,M3NC 7c,Tamworth Spartans 2,Nottingham Rockets,Division 3 North Central Men,Wilnecote Leisure Centre,,
2024-11-17,10:30,M3NC 9a,Wombourne,DARKSTAR Derbyshire 2,Division 3 North Central Men,Dudley Evolve,,
2024-11-17,12:00,M3NC 9b,DARKSTAR Derbyshire 2,Chester,Division 3 North Central Men,Dudley Evolve,,
2024-11-17,13:00,M3NC 9c,Wombourne,Chester,Division 3 North Central Men,Dudley Evolve,,
2024-12-08,10:30,M3NC 10a,Wombourne 2,Black Country 2,Division 3 North Central Men,Dudley Evolve,,
2024-12-08,11:00,M3NC 11a,Nottingham Rockets,Leicester,Division 3 North Central Men,Harvey Hadden Sports Complex,,
2024-12-08,12:00,M3NC 12a,Chester,Tamworth Spartans 2,Division 3 North Central Men,Ellesmere Port Church of England Academy,,
2024-12-08,12:00,M3NC 11b,Leicester,Wombourne,Division 3 North Central Men,Harvey Hadden Sports Complex,,
2024-12-08,12:30,M3NC 10b,Black Country 2,DARKSTAR Derbyshire 2,Division 3 North Central Men,Dudley Evolve,,
2024-12-08,13:00,M3NC 10c,Wombourne 2,DARKSTAR Derbyshire 2,Division 3 North Central Men,Dudley Evolve,,
2024-12-08,13:30,M3NC 12c,Chester,GNG Bedford,Division 3 North Central Men,Ellesmere Port Sports Village,,
2024-12-08,13:30,M3NC 11c,Nottingham Rockets,Wombourne,Division 3 North Central Men,Harvey Hadden Sports Complex,,
2024-12-08,13:30,M3NC 12b,Tamworth Spartans 2,GNG Bedford,Division 3 North Central Men,Ellesmere Port Church of England Academy,,
2025-01-04,11:30,M3NC 15a,Leicester,Tamworth Spartans 2,Division 3 North Central Men,Limehurst Academy,,
2025-01-04,13:00,M3NC 15b,Tamworth Spartans 2,Wombourne 2,Division 3 North Central Men,Limehurst Academy,,
2025-01-04,14:00,M3NC 15c,Leicester,Wombourne 2,Division 3 North Central Men,Limehurst Academy,,
