season,date,time,ID,home,home_sets,home_points,away,away_sets,away_points,division,category,venue,r1,r2
2016-2017,2016-10-09,00:00,,City of Bristol,3,25 25 25 - -,Wessex,0,17 18 19 - -,division_3,women,Oasis Academy Brislington,110308,110308
2016-2017,2016-10-09,00:00,,Plymouth Mayflower VC,1,15 25 19 15 0,Cardiff Falcons,3,25 23 25 25 0,division_3,women,Plymstock School Sports Centre,110308,110308
2016-2017,2016-09-25,00:00,,Wessex,0,15 10 9 - -,University of Bristol,3,25 25 25 - -,division_3,women,LeAF Academy,110308,110308
2016-2017,2016-09-25,00:00,,Southampton 2,2,25 18 25 21 6,Cardiff Falcons,3,15 25 22 25 15,division_3,women,Woodlands Community School,110308,110308
2016-2017,2017-01-29,00:00,,Liverpool,0,19 21 15 - -,York Falcons,3,25 25 25 - -,shield,women,Holly Lodge Girl's College,110308,110308
2016-2017,2017-01-29,00:00,,Ashcombe Dorking,3,25 13 25 25 0,Sussex Dolphins 1,1,19 25 20 17 0,shield,women,The Ashcombe Volleyball Centre,110308,110308
2016-2017,2017-01-08,00:00,,Sussex Dolphins 1,3,25 25 26 - -,Tamworth Spartans,0,21 14 24 - -,shield,women,The Ashcombe Volleyball Centre,110308,110308
2016-2017,2017-01-08,00:00,,Manchester Marvels Mayhem,2,26 25 20 22 11,Liverpool,3,24 20 25 25 15,shield,women,TBC,110308,110308
2016-2017,2017-01-08,00:00,,Newcastle Staffs,0,19 16 15 - -,Chester Amazons,3,25 25 25 - -,shield,women,Madeley High School,110308,110308
2016-2017,2017-01-08,00:00,,Dartford Chargers,3,20 25 25 25 0,MK City,1,25 20 21 19 0,shield,women,Dartford Technology College,110308,110308
2016-2017,2017-01-08,00:00,,Ashcombe Dorking,3,25 25 25 - -,Loughborough Students,0,0 0 0 - -,shield,women,The Ashcombe Volleyball Centre,110308,110308
2016-2017,2016-12-03,00:00,,Loughborough Students,3,25 25 25 - -,Lincoln Cannons,0,12 20 16 - -,shield,women,TBC,110308,110308
2016-2017,2016-12-03,00:00,,University of Nottingham Volleyball,0,0 0 0 - -,Ashfield Vipers,3,25 25 25 - -,shield,women,TBC,110308,110308
2016-2017,2017-05-07,00:00,,Northumbria University,2,10 25 28 16 13,Durham Palatinates,3,25 19 26 25 15,superleague,women,National Volleyball Centre,110308,110308
2016-2017,2017-05-06,00:00,,Northumbria University,2,14 25 10 25 14,Durham Palatinates,3,25 21 25 20 16,superleague,women,National Volleyball Centre,110308,110308
2016-2017,2017-04-23,00:00,,Durham Palatinates,1,15 0 0 - -,Team SideOut Polonia (London),0,9 0 0 - -,superleague,women,Durham University Sport (Queens Campus),110308,110308
2016-2017,2017-04-23,00:00,,Durham Palatinates,2,25 17 15 25 6,Team SideOut Polonia (London),3,21 25 25 18 15,superleague,women,Durham University Sport (Queens Campus),110308,110308
2016-2017,2017-04-23,00:00,,Northumbria University,3,25 25 25 - -,London Inter Orcas,0,18 23 21 - -,superleague,women,TBC,110308,110308
2016-2017,2017-04-22,00:00,,Durham Palatinates,3,23 25 25 20 15,Team SideOut Polonia (London),2,25 20 10 25 5,superleague,women,Durham University Sport (Queens Campus),110308,110308
2016-2017,2017-04-22,00:00,,Northumbria University,3,25 22 25 23 15,London Inter Orcas,2,13 25 14 25 5,superleague,women,TBC,110308,110308
2016-2017,2017-04-09,00:00,,London Inter Orcas,3,25 25 25 - -,Essex Rebels,0,20 23 23 - -,superleague,women,TBC,110308,110308
2016-2017,2017-03-26,00:00,,Team SideOut Polonia (London),1,18 25 15 19 0,Durham Palatinates,3,25 21 25 25 0,superleague,women,St Benedicts School,110308,110308
2016-2017,2017-03-26,00:00,,London Inter Orcas,1,25 25 22 22 0,Northumbria University,3,21 27 25 25 0,superleague,women,TBC,110308,110308
2016-2017,2017-03-19,00:00,,London Inter Orcas,3,25 25 25 - -,Essex Rebels,0,10 22 20 - -,superleague,women,TBC,110308,110308
2016-2017,2017-03-19,00:00,,Durham Palatinates,3,25 25 25 - -,Team South Wales,0,13 7 9 - -,superleague,women,Durham University Sport (Queens Campus),110308,110308
2016-2017,2017-03-18,00:00,,Northumbria University,3,25 25 25 - -,Team South Wales,0,16 9 7 - -,superleague,women,Sports Central,110308,110308
2016-2017,2017-03-12,00:00,,Team SideOut Polonia (London),3,25 25 25 - -,Team South Wales,0,17 21 21 - -,superleague,women,St Benedicts School,110308,110308
2016-2017,2017-02-19,00:00,,Durham Palatinates,3,25 25 22 25 0,London Inter Orcas,1,20 16 25 21 0,superleague,women,TBC,110308,110308
2016-2017,2017-02-18,00:00,,Team South Wales,1,20 25 21 9 0,Essex Rebels,3,25 23 25 25 0,superleague,women,USW Sport Park,110308,110308
2016-2017,2017-02-18,00:00,,Team SideOut Polonia (London),1,13 23 25 17 0,Northumbria University,3,25 25 15 25 0,superleague,women,Brentford Fountain Leisure Centre,110308,110308
2016-2017,2017-02-12,00:00,,Team South Wales,0,13 10 14 - -,Northumbria University,3,25 25 25 - -,superleague,women,USW Sport Park,110308,110308
2016-2017,2017-02-11,00:00,,Essex Rebels,0,20 9 13 - -,Northumbria University,3,25 25 25 - -,superleague,women,University of Essex Sports Centre,110308,110308
2016-2017,2017-01-22,00:00,,Team SideOut Polonia (London),3,25 25 18 25 0,Essex Rebels,1,16 21 25 20 0,superleague,women,St Benedicts School,110308,110308
2016-2017,2017-01-21,00:00,,Team South Wales,0,15 10 13 - -,London Inter Orcas,3,25 25 25 - -,superleague,women,TBC,110308,110308
2016-2017,2017-01-15,00:00,,Northumbria University,3,25 25 25 - -,London Inter Orcas,0,18 20 9 - -,superleague,women,TBC,110308,110308
2016-2017,2017-01-14,00:00,,Durham Palatinates,1,25 20 21 21 0,Northumbria University,3,20 25 25 25 0,superleague,women,TBC,110308,110308
2016-2017,2016-12-11,00:00,,Team SideOut Polonia (London),3,25 25 25 - -,London Inter Orcas,0,18 19 20 - -,superleague,women,TBC,110308,110308
2016-2017,2016-12-10,00:00,,Essex Rebels,1,26 14 22 10 0,Durham Palatinates,3,24 25 25 25 0,superleague,women,Tendring Technology College,110308,110308
2016-2017,2016-12-04,00:00,,London Inter Orcas,3,25 25 18 25 0,Team South Wales,1,20 16 25 18 0,superleague,women,TBC,110308,110308
2016-2017,2016-12-03,00:00,,Essex Rebels,3,25 25 25 - -,Team South Wales,0,21 1 0 - -,superleague,women,University of Essex Sports Centre,110308,110308
2016-2017,2016-11-19,00:00,,Essex Rebels,3,23 21 25 25 15,London Inter Orcas,2,25 25 17 12 7,superleague,women,TBC,110308,110308
2016-2017,2016-11-06,00:00,,Northumbria University,3,19 23 25 25 15,Durham Palatinates,2,25 25 18 22 10,superleague,women,Sports Central,110308,110308
2016-2017,2016-11-05,00:00,,Team South Wales,0,19 12 21 - -,Team SideOut Polonia (London),3,25 25 25 - -,superleague,women,USW Sport Park,110308,110308
2016-2017,2016-10-23,00:00,,Northumbria University,3,25 25 25 - -,Team SideOut Polonia (London),0,18 20 18 - -,superleague,women,Sports Central,110308,110308
2016-2017,2016-10-22,00:00,,Durham Palatinates,3,25 25 25 - -,Team SideOut Polonia (London),0,23 20 20 - -,superleague,women,Durham University Sport (Queens Campus),110308,110308
2016-2017,2016-10-22,00:00,,Northumbria University,3,22 25 25 25 0,Essex Rebels,1,25 20 15 18 0,superleague,women,Sports Central,110308,110308
2016-2017,2016-10-16,00:00,,London Inter Orcas,3,21 25 25 20 15,Team SideOut Polonia (London),2,25 22 23 25 7,superleague,women,TBC,110308,110308
2016-2017,2016-10-15,00:00,,Durham Palatinates,3,25 25 25 - -,Essex Rebels,0,19 19 23 - -,superleague,women,Durham University Sport (Queens Campus),110308,110308
2016-2017,2016-10-09,00:00,,Essex Rebels,1,25 25 21 18 0,Team SideOut Polonia (London),3,27 16 25 25 0,superleague,women,University of Essex Sports Centre,110308,110308
2016-2017,2016-10-02,00:00,,London Inter Orcas,0,22 18 19 - -,Durham Palatinates,3,25 25 25 - -,superleague,women,TBC,110308,110308
2016-2017,2016-10-01,00:00,,Team South Wales,0,18 16 17 - -,Durham Palatinates,3,25 25 25 - -,superleague,women,USW Sport Park,110308,110308
