season,date,time,ID,home,home_sets,home_points,away,away_sets,away_points,division,category,venue,r1,r2
2023-2024,2024-01-14,00:00,,Kings of Court Boston 1,3,25 25 25 - -,Sheffield 2,0,11 11 12 - -,division_3,men,Peter Paine Performance Centre,unknown,Vitalijs Kondrasovs
2023-2024,2024-01-14,00:00,,Leicester,3,19 25 17 25 19,Invicta Volleyball Men,2,25 17 25 15 17,division_3,men,Tendring Technology College,Chloe Williamson,Glynn Archibald
2023-2024,2024-01-14,00:00,,Lincoln Cannons,3,17 25 23 25 15,Sheffield,2,25 23 25 16 9,division_2,men,Riseholme College (Showground Campus),Edward Arnott,Iara Lins
2023-2024,2024-01-14,00:00,,Liverpool,1,15 25 20 23 -,Hull Thunder,3,25 19 25 25 -,division_2,men,Holly Lodge Girl's College,Lenny Barry,Rhys Kai Sweeney
2023-2024,2024-01-14,00:00,,London Giants,3,25 25 25 - -,Cambridge ARU,0,20 23 19 - -,division_1,men,Caius House Youth Centre,Giorgio Scatigna-Gianfagna,Gabriel Dan
2023-2024,2024-01-14,00:00,,Malory Eagles UEL,3,25 25 26 - -,Team Sunderland,0,20 18 24 - -,superleague,men,Ernest Bevin College,Anna Justkowska,Ryszard Dabrowski
2023-2024,2024-01-14,00:00,,Manchester Marvels,3,25 25 28 25 -,Coventry and Warwick Riga,1,14 21 30 19 -,division_1,men,Fairfield High School,Bryan Youlden,John Lloyd Done
2023-2024,2024-01-14,00:00,,Newcastle Staffs 2,1,22 24 26 19 -,Wigan Seahawks,3,25 26 24 25 -,division_3,men,Madeley High School,Rita Grimes,Bee Yusuf
2023-2024,2024-01-14,00:00,,Norwich Spikers,1,26 21 15 11 -,Northampton,3,24 25 25 25 -,division_2,women,UEA Norwich Sportspark,Richard Garnett,Eden Minnis
2023-2024,2024-01-14,00:00,,Oxford Eagles,2,15 25 23 25 11,Essex Trinity,3,25 8 25 23 15,division_2,women,Ferry Leisure Centre,Ian Cheesbrough,Patrick Koroma
2023-2024,2024-01-14,00:00,,Reading Aces,1,9 15 25 13 -,Southampton,3,25 25 21 25 -,division_3,men,Kendrick School,Richard Burbedge,Peter Parsons
2023-2024,2024-01-14,00:00,,Reading Aces,3,25 25 25 - -,Bedminster,0,18 22 16 - -,division_3,men,Kendrick School,Richard Burbedge,Peter Parsons
2023-2024,2024-01-14,00:00,,Southampton,3,25 25 25 - -,Bedminster,0,17 19 17 - -,division_3,men,Kendrick School,Peter Parsons,Richard Burbedge
2023-2024,2024-01-14,00:00,,Tamworth Spartans,1,21 25 14 13 -,Manchester Marvels Mayhem,3,25 21 25 25 -,division_2,women,Wilnecote Leisure Centre,Bryan Machin,William Perugini
2023-2024,2024-01-14,00:00,,Tamworth Spartans,2,25 22 25 21 9,Weymouth Beach,3,21 25 18 25 15,division_1,men,Wilnecote Leisure Centre,William Perugini,Bryan Machin
2023-2024,2024-01-14,00:00,,Team SideOut Polonia (London),3,25 18 21 25 15,Malory Eagles UEL,2,20 25 25 21 11,superleague,women,University of East London (Sports Dock),Claudiu Florea,Huaxi Liu
2023-2024,2024-01-14,00:00,,Tendring 1,0,13 19 19 - -,Invicta Volleyball Men,3,25 25 25 - -,division_3,men,Tendring Technology College,Glynn Archibald,Chloe Williamson
2023-2024,2024-01-14,00:00,,Tendring 1,0,19 22 19 - -,Leicester,3,25 25 25 - -,division_3,men,Tendring Technology College,Glynn Archibald,Chloe Williamson
2023-2024,2024-01-14,00:00,,Wigan Seahawks,3,25 25 20 25 15,Intervolley Manchester,2,15 27 25 16 10,division_3,men,Madeley High School,Bee Yusuf,Rita Grimes
2023-2024,2024-01-14,00:00,,Wombourne 2,0,0 0 0 - -,York Vikings,3,25 25 25 - -,division_3,men,Hanson Academy,Diane Hollows,Michal Garncarz
2023-2024,2024-01-16,00:00,,London Giants,3,25 25 25 - -,Richmond 2,0,20 18 15 - -,division_2,women,Caius House Youth Centre,Domenico De Mattia,Sepideh Yousefi
2023-2024,2024-01-20,00:00,,Ashcombe Dorking,2,25 17 25 17 10,Bristol 2,3,22 25 23 25 15,division_2,women,The Ashcombe Volleyball Centre,Sam Yip,unknown
2023-2024,2024-01-20,00:00,,Chester Amazons,0,17 12 16 - -,Hull Thunder,3,25 25 25 - -,division_3,women,Ellesmere Port Church of England Academy,Boriss Bovkuns,Lenny Barry
2023-2024,2024-01-20,00:00,,Chester Amazons,3,24 25 24 25 17,Liverpool,2,26 13 26 15 15,division_3,women,Ellesmere Port Church of England Academy,Boriss Bovkuns,Lenny Barry
2023-2024,2024-01-20,00:00,,City of Bristol,0,21 20 19 - -,Wessex,3,25 25 25 - -,division_2,men,Oasis Academy Brislington,Richard Burbedge,Su Brennand
2023-2024,2024-01-20,00:00,,Coventry & Warwick Riga 2,0,11 13 13 - -,Oxford Eagles,3,25 25 25 - -,division_2,women,Centre AT7,Rose Sterling,Joseph Gore
2023-2024,2024-01-20,00:00,,Coventry and Warwick Riga,0,17 16 16 - -,London Aces,3,25 25 25 - -,division_1,men,Centre AT7,Joseph Gore,Rose Sterling
2023-2024,2024-01-20,00:00,,Essex Blaze,3,25 25 25 - -,Cambridge ARU,0,19 18 22 - -,division_1,men,St John Payne School,Claudiu Florea,Klaudia French
2023-2024,2024-01-20,00:00,,Essex Rebels,3,25 25 25 - -,Coventry & Warwick Riga,0,16 14 22 - -,superleague,women,Essex Sport Arena,Sebastian Widlarz,Dominik Biegajlo
2023-2024,2024-01-20,00:00,,Harrogate,3,25 25 25 - -,Everton Dugongs,0,21 22 20 - -,division_2,men,Rossett Sports Centre,Simon Cowie,unknown
2023-2024,2024-01-20,00:00,,Hull Thunder,3,25 25 25 - -,Liverpool,0,9 19 7 - -,division_3,women,Ellesmere Port Church of England Academy,Lenny Barry,Boriss Bovkuns
2023-2024,2024-01-20,00:00,,Lionhearts Vinarius,1,24 25 21 15 -,Cambridge ARU,3,26 17 25 25 -,superleague,women,Mulberry Shoreditch Academy,Domenico De Mattia,Huaxi Liu
2023-2024,2024-01-20,00:00,,Liverpool,0,22 14 22 - -,Lincoln Cannons,3,25 25 25 - -,division_2,men,Holly Lodge Girl's College,Rhys Kai Sweeney,Dorota Kot
2023-2024,2024-01-20,00:00,,London Baks,3,25 25 27 - -,Cambridge,0,19 20 25 - -,division_2,men,Castle Green Sport Centre,Ian Cheesbrough,Anna Justkowska
2023-2024,2024-01-20,00:00,,London Wildcats,0,17 22 21 - -,Northampton,3,25 25 25 - -,division_3,men,Leigh Academy Blackheath,Giordano Marchi,Mark Trelfa
2023-2024,2024-01-20,00:00,,London Wildcats,3,22 21 26 25 15,Tendring 1,2,25 25 24 18 9,division_3,men,Leigh Academy Blackheath,Giordano Marchi,Mark Trelfa
2023-2024,2024-01-20,00:00,,Malory Eagles UEL,3,25 25 25 - -,Leeds Gorse,0,12 20 19 - -,superleague,men,Ernest Bevin College,Aleksandar Dimitrov,Nick Heckford
2023-2024,2024-01-20,00:00,,Malory Eagles UEL,3,25 25 25 - -,Leeds Gorse,0,22 17 13 - -,superleague,women,Ernest Bevin College,Nick Heckford,Aleksandar Dimitrov
2023-2024,2024-01-20,00:00,,Manchester Moss Side Jaguars,3,25 25 25 - -,Leeds Gorse W3,0,18 15 13 - -,division_3,women,Campsmount Academy,Michal Garncarz,Diane Hollows
2023-2024,2024-01-20,00:00,,MK City,3,22 22 25 25 15,Southampton,2,25 25 14 23 12,division_1,women,Glebe Farm School,Sarah Hanrahan,Ben Hill
2023-2024,2024-01-20,00:00,,MK City,3,25 25 25 - -,Newmarket,0,20 17 21 - -,division_2,men,Glebe Farm School,Ben Hill,Sarah Hanrahan
2023-2024,2024-01-20,00:00,,Newcastle Staffs,0,17 24 21 - -,Richmond Docklands,3,25 26 25 - -,superleague,men,Sir Stanley Matthews Sports Centre,William Perugini,Florence Owen
2023-2024,2024-01-20,00:00,,Northampton,3,25 21 25 25 -,Tendring 1,1,22 25 21 21 -,division_3,men,Leigh Academy Blackheath,Mark Trelfa,Giordano Marchi
2023-2024,2024-01-20,00:00,,Richmond Bucks,3,25 25 25 - -,Wiltshire Mavericks,0,16 15 19 - -,division_2,men,Kingston College Arena,Gianni Sutton,Tomasz Gierlach
2023-2024,2024-01-20,00:00,,Richmond,3,25 25 25 - -,Wessex,0,15 19 18 - -,division_1,women,Kingston College Arena,Gabriel Dan,Menaf Al Nasir
2023-2024,2024-01-20,00:00,,Stockport,3,25 25 25 - -,Dartford Chargers,0,7 17 18 - -,division_1,women,Life Leisure Brinnington Park,Bryan Youlden,Ruth Bridge
2023-2024,2024-01-20,00:00,,The Miners Doncaster,3,25 25 25 - -,Leeds Gorse W3,0,8 15 16 - -,division_3,women,Campsmount Academy,Diane Hollows,Michal Garncarz
2023-2024,2024-01-20,00:00,,The Miners Doncaster,3,25 25 25 - -,Manchester Moss Side Jaguars,0,13 14 23 - -,division_3,women,Campsmount Academy,Diane Hollows,Michal Garncarz
2023-2024,2024-01-20,00:00,,University of Nottingham Volleyball,0,19 23 17 - -,Durham Palatinates,3,25 25 25 - -,superleague,women,Jubilee Campus Sports Centre,Phil Cobb,Pete Whyard
2023-2024,2024-01-20,00:00,,University of Nottingham,1,25 22 23 22 -,Durham Palatinates,3,17 25 25 25 -,superleague,men,Jubilee Campus Sports Centre,Pete Whyard,Phil Cobb
2023-2024,2024-01-20,00:00,,Weymouth Beach,1,25 18 18 23 -,Black Country,3,18 25 25 25 -,division_1,men,Redlands Community Sports Hub,Richard Parkes,Jacky Pang
2023-2024,2024-01-21,00:00,,Ashfield Vipers,3,25 25 17 26 -,Darkstar Derbyshire 2,1,23 23 25 24 -,division_3,women,Cleobury Mortimer Sports Centre,Carl Brookes,Sam Field
2023-2024,2024-01-21,00:00,,Black Country,3,25 25 20 25 -,Ashfield Vipers,1,14 8 25 19 -,division_3,women,Cleobury Mortimer Sports Centre,Carl Brookes,Jack Brookes
2023-2024,2024-01-21,00:00,,Black Country,3,25 25 25 - -,Darkstar Derbyshire 2,0,21 14 19 - -,division_3,women,Cleobury Mortimer Sports Centre,Carl Brookes,Jack Brookes
2023-2024,2024-01-21,00:00,,Cardiff Falcons,0,18 17 21 - -,Team South Wales,3,25 25 25 - -,division_2,women,Fitzalan Highschool,Neil Bentley,Jayne Jones
2023-2024,2024-01-21,00:00,,City of Bristol,0,12 13 18 - -,Plymouth UTV (Unity Through Volleyball),3,25 25 25 - -,division_3,women,St. Brendans Sixth Form College,Ignacio Diez,Francesca Bentley
2023-2024,2024-01-21,00:00,,City of Bristol,0,17 14 17 - -,Cheltenham & Gloucester,3,25 25 25 - -,division_3,women,St. Brendans Sixth Form College,Ignacio Diez,Francesca Bentley
2023-2024,2024-01-21,00:00,,Essex Rebels,3,23 25 25 25 -,Stockport,1,25 18 21 21 -,superleague,men,Essex Sport Arena,Dominik Biegajlo,Sebastian Widlarz
2023-2024,2024-01-21,00:00,,Essex Rebels,3,25 25 21 25 -,DARKSTAR Derbyshire,1,18 14 25 18 -,superleague,women,Essex Sport Arena,Sebastian Widlarz,Dominik Biegajlo
2023-2024,2024-01-21,00:00,,Everton Belugas,3,25 25 22 25 -,Dartford Chargers,1,11 15 25 17 -,division_1,women,Litherland High School,Zining Tan,Boriss Bovkuns
2023-2024,2024-01-21,00:00,,Everton Narwhals,2,25 19 18 25 14,Manchester Marvels Mayhem,3,19 25 25 16 16,division_2,women,Litherland High School,Boriss Bovkuns,Matilda Siu
2023-2024,2024-01-21,00:00,,Exeter Storm,3,25 25 25 - -,Guildford International,0,10 21 15 - -,division_2,men,Riverside Leisure Centre,Daniel Sarnik,Christopher Semmens
2023-2024,2024-01-21,00:00,,Hull Thunder,3,25 25 14 25 -,Everton Dugongs,1,20 20 25 18 -,division_2,men,Allam Arena Hull University Sports Centre,Stivan Kolev,Diane Hollows
2023-2024,2024-01-21,00:00,,Leeds Gorse 2,0,13 16 14 - -,Team Sunderland,3,25 25 25 - -,division_2,women,The Stephen Longfellow Academy,Martyn Quick,Julia Carroll
2023-2024,2024-01-21,00:00,,Leicester Athena Nova,0,21 18 25 - -,Lincoln Cannons,3,25 25 27 - -,division_3,women,New College Leicester,Vitalijs Kondrasovs,Ben Hill
2023-2024,2024-01-21,00:00,,Leicester Athena Nova,1,23 18 25 25 -,Wombourne,3,25 25 19 27 -,division_3,women,New College Leicester,Vitalijs Kondrasovs,Ben Hill
2023-2024,2024-01-21,00:00,,Manchester Marvels,1,25 19 19 19 -,London Giants,3,21 25 25 25 -,division_1,men,Fairfield High School,Paul Fagan,Alexia Borcoman
2023-2024,2024-01-21,00:00,,Newcastle Staffs,3,23 25 25 25 -,Nottingham Rockets,1,25 8 15 20 -,division_3,women,Madeley High School,Joseph Gore,Tobias Degg
2023-2024,2024-01-21,00:00,,Newcastle Staffs,3,25 25 25 - -,Black Country 2,0,11 18 13 - -,division_3,women,Madeley High School,Joseph Gore,Tobias Degg
2023-2024,2024-01-21,00:00,,Northampton,3,25 25 25 - -,Herts,0,17 9 19 - -,division_2,women,Moulton College,Chris Tsui,Aliaksandr Siarheyeu
2023-2024,2024-01-21,00:00,,Norwich Spikers,0,29 24 14 - -,Rhinos Volleyball Cambridge,3,31 26 25 - -,division_2,women,UEA Norwich Sportspark,Richard Garnett,Eden Minnis
2023-2024,2024-01-21,00:00,,Norwich Spikers,1,18 21 25 18 -,Hounslow,3,25 25 13 25 -,division_2,men,Easton & Otley College,Richard Garnett,Eden Minnis
2023-2024,2024-01-21,00:00,,Nottingham Rockets,3,25 25 25 - -,Black Country 2,0,20 23 23 - -,division_3,women,Madeley High School,Tobias Degg,Joseph Gore
2023-2024,2024-01-21,00:00,,Onyx London,3,25 25 25 - -,Dartford Warriors,0,5 15 7 - -,division_3,women,The Triangle,Dee Wauchope,Clive Cooper
2023-2024,2024-01-21,00:00,,Plymouth Mayflower VC,0,20 10 14 - -,Southampton 2,3,25 25 25 - -,division_3,women,Plymstock School Sports Centre,Filippo Sbalchiero,Niks Kluga
2023-2024,2024-01-21,00:00,,Plymouth Mayflower VC,3,25 25 25 - -,Plymouth,0,21 20 23 - -,division_3,women,Plymstock School Sports Centre,Filippo Sbalchiero,Niks Kluga
2023-2024,2024-01-21,00:00,,Plymouth UTV (Unity Through Volleyball),1,17 25 25 12 -,Cheltenham & Gloucester,3,25 27 18 25 -,division_3,women,St. Brendans Sixth Form College,Francesca Bentley,Ignacio Diez
2023-2024,2024-01-21,00:00,,Richmond 2,3,25 25 25 - -,Bristol 2,0,19 19 18 - -,division_2,women,Kingston College Arena,Gianni Sutton,Menaf Al Nasir
2023-2024,2024-01-21,00:00,,Richmond,3,25 25 25 - -,Southampton,0,18 19 22 - -,division_1,women,Kingston College Arena,Ryszard Dabrowski,Marcelo Radovan
2023-2024,2024-01-21,00:00,,Southampton 2,3,20 25 25 25 -,Plymouth,1,25 15 23 10 -,division_3,women,Plymstock School Sports Centre,Niks Kluga,Filippo Sbalchiero
2023-2024,2024-01-21,00:00,,Spelthorne Sharks,0,19 15 17 - -,Cambridge,3,25 25 25 - -,division_3,women,Egham S.C.,Brendan Fogarty,Tomasz Gierlach
2023-2024,2024-01-21,00:00,,Spelthorne Sharks,1,19 17 25 24 -,Tendring 1,3,25 25 13 26 -,division_3,women,Egham S.C.,Brendan Fogarty,Tomasz Gierlach
2023-2024,2024-01-21,00:00,,Sussex Dolphins,0,18 8 13 - -,Onyx London,3,25 25 25 - -,division_3,women,The Triangle,Clive Cooper,Dee Wauchope
2023-2024,2024-01-21,00:00,,Sussex Dolphins,1,14 22 25 20 -,Dartford Warriors,3,25 25 17 25 -,division_3,women,The Triangle,Dee Wauchope,Clive Cooper
2023-2024,2024-01-21,00:00,,Tamworth Spartans,2,23 24 25 25 13,London Aces,3,25 26 23 23 15,division_1,men,Wilnecote Leisure Centre,William Perugini,Bryan Machin
2023-2024,2024-01-21,00:00,,Tamworth Spartans,3,25 20 25 14 15,Urmston Grammar Volleyball,2,23 25 20 25 10,division_2,women,Wilnecote Leisure Centre,Bryan Machin,William Perugini
2023-2024,2024-01-21,00:00,,Tendring 1,0,13 17 15 - -,Cambridge,3,25 25 25 - -,division_3,women,Egham S.C.,Tomasz Gierlach,Brendan Fogarty
2023-2024,2024-01-21,00:00,,Wombourne,2,12 19 28 25 15,Lincoln Cannons,3,25 25 26 17 17,division_3,women,New College Leicester,Ben Hill,Vitalijs Kondrasovs
2023-2024,2024-01-21,00:00,,Wombourne,2,25 23 26 26 16,Dartford Crossers,3,18 25 24 28 18,division_2,men,Dudley Evolve,Elia Gironacci,Roberto Rigante
2023-2024,2024-01-27,00:00,,Ashcombe Dorking,1,21 25 22 20 -,Bedminster,3,25 22 25 25 -,division_2,women,The Ashcombe Volleyball Centre,Dr Zuzana Resetarova,Alin-vasile Dinica
2023-2024,2024-01-27,00:00,,Black Country,2,25 25 16 20 13,University of Nottingham,3,22 21 25 25 15,cup,men,Cleobury Mortimer Sports Centre,,Sebastian Struski
2023-2024,2024-01-27,00:00,,Coventry & Warwick Riga,3,26 19 27 25 -,Lionhearts Vinarius,1,24 25 25 16 -,superleague,women,Alan Higgs Centre,Rita Grimes,John Boughton
2023-2024,2024-01-27,00:00,,Coventry and Warwick Riga,0,21 17 18 - -,Oxford Bulls,3,25 25 25 - -,shield,men,Alan Higgs Centre,John Boughton,Rita Grimes
2023-2024,2024-01-27,00:00,,Essex Rebels,3,23 25 25 22 19,IBB Polonia London,2,25 19 18 25 17,cup,men,University of Essex Sports Centre,Claudiu Florea,Klaudia French
2023-2024,2024-01-27,00:00,,Essex Rebels,3,25 25 19 30 -,DARKSTAR Derbyshire,1,21 19 25 28 -,cup,women,University of Essex Sports Centre,Klaudia French,Claudiu Florea
2023-2024,2024-01-27,00:00,,Exeter Storm,3,25 25 19 25 -,Team SideOut (London),1,18 18 25 23 -,shield,men,Plymstock School Sports Centre,Daniel Sarnik,Christopher Semmens
2023-2024,2024-01-27,00:00,,Guildford International,0,18 19 18 - -,Wiltshire Mavericks,3,25 25 25 - -,division_2,men,The Ashcombe Volleyball Centre,Sam Yip,Rachel Kane
2023-2024,2024-01-27,00:00,,Leeds Gorse,0,9 22 24 - -,Durham Palatinates,3,25 25 26 - -,cup,women,Ruth Gorse Academy,Daniel Harrison,Debra Smart
2023-2024,2024-01-27,00:00,,Leicester Athena Phoenix,3,25 25 31 25 -,London Inter Crocs,1,14 23 33 20 -,division_1,women,New College Leicester,Pete Whyard,Chris Tsui
2023-2024,2024-01-27,00:00,,Malory Eagles UEL,3,25 25 25 - -,Richmond Docklands,0,15 17 17 - -,cup,men,Ernest Bevin College,Dominik Biegajlo,Ian Cheesbrough
2023-2024,2024-01-27,00:00,,S.Q.U.A.D Men,3,21 25 25 25 -,Spelthorne Lions,1,25 20 21 18 -,shield,men,Bacons S.C.,Carl Padayachee,Giordano Marchi
2023-2024,2024-01-27,00:00,,Stockport,2,25 28 13 23 15,Durham Palatinates,3,21 26 25 25 17,cup,men,Life Leisure Brinnington Park,Lenny Barry,Abdul Salam Safadi
2023-2024,2024-01-27,00:00,,Team South Wales,0,15 15 16 - -,London Giants,3,25 25 25 - -,division_2,women,Eastern Community Campus,Ignacio Diez,Jayne Jones
2023-2024,2024-01-27,00:00,,Wigan Seahawks,3,25 28 24 25 -,Intervolley Manchester,1,23 26 26 16 -,shield,men,St Edmund Arrowsmith Catholic High School,Bryan Youlden,Paul Fagan
2023-2024,2024-01-28,00:00,,Coventry & Warwick Riga,1,7 26 10 16 -,Team SideOut Polonia (London),3,25 24 25 25 -,cup,women,Alan Higgs Centre,Rita Grimes,Rose Sterling
2023-2024,2024-01-28,00:00,,London Bears,3,22 25 25 25 -,Richmond,1,25 21 19 19 -,shield,women,Elmgreen School,Ryszard Dabrowski,Andres Hernandez
2023-2024,2024-01-28,00:00,,London Giants,3,25 25 25 - -,Weymouth Beach,0,22 19 18 - -,division_1,men,Caius House Youth Centre,Huaxi Liu,Marcelo Radovan
2023-2024,2024-01-28,00:00,,Newcastle Staffs,0,20 24 11 - -,Leicester Athena Phoenix,3,25 26 25 - -,shield,women,Madeley High School,Lenny Barry,Matthew Smith
2023-2024,2024-01-28,00:00,,Nottingham Rockets,0,23 23 23 - -,Wombourne,3,25 25 25 - -,division_3,women,Harvey Hadden Sports Complex,Vitalijs Kondrasovs,Safoora Saffari
2023-2024,2024-01-28,00:00,,Reading Aces,0,18 22 13 - -,Onyx London,3,25 25 25 - -,shield,women,Joseph Rowntree School,Alexandru Calin,Dr Zuzana Resetarova
2023-2024,2024-01-28,00:00,,Rhinos Volleyball Cambridge,2,26 21 25 25 8,Essex Trinity,3,28 25 21 12 15,division_2,women,Chesterton Sports Centre,Stephen Watts,Aliaksandr Siarheyeu
2023-2024,2024-01-28,00:00,,Sheffield,3,25 25 25 - -,Liverpool,0,16 18 15 - -,division_2,men,All Saints Sports Centre,Mohammed Eissa,Jacob Hibbert
2023-2024,2024-01-28,00:00,,Southampton,3,25 25 21 26 -,Dartford Chargers,1,15 15 25 24 -,division_1,women,Woodlands Community School,Nick Heckford,Alin-vasile Dinica
2023-2024,2024-01-28,00:00,,Sussex Dolphins 1,1,21 15 25 14 -,Bedminster,3,25 25 12 25 -,division_2,women,Southwick Leisure Centre,Dee Wauchope,Tomasz Gierlach
2023-2024,2024-01-28,00:00,,York Falcons,3,25 20 25 25 -,Leeds Gorse 2,1,15 26 14 19 -,shield,women,Joseph Rowntree School,Simon Cowie,Lusyne Oracz
2023-2024,2024-01-30,00:00,,Malory Eagles UEL,3,25 26 25 - -,Cambridge ARU,0,19 24 15 - -,cup,women,University of East London (Sports Dock),Antonio Codrington,Jonathan Tang
2023-2024,2024-02-03,00:00,,Bedminster,1,25 22 16 16 -,Richmond 2,3,23 25 25 25 -,division_2,women,Oasis Academy Brislington,Rita Grimes,Janet Leach
2023-2024,2024-02-03,00:00,,Black Country 2,3,25 27 25 - -,DARKSTAR Derbyshire 2,0,21 25 16 - -,division_3,men,Cleobury Mortimer Sports Centre,Sebastian Struski,John Boughton
2023-2024,2024-02-03,00:00,,Black Country,2,25 23 26 23 9,London Giants,3,15 25 24 25 15,division_1,men,Cleobury Mortimer Sports Centre,John Boughton,Sebastian Struski
2023-2024,2024-02-03,00:00,,Bristol,3,25 21 25 32 -,Dartford Chargers,1,15 25 17 30 -,division_1,women,Avanti Gardens School,Su Brennand,Richard Parkes
2023-2024,2024-02-03,00:00,,Bristol,3,26 25 25 - -,Guildford International,0,24 18 22 - -,division_2,men,Avanti Gardens School,Richard Parkes,Su Brennand
2023-2024,2024-02-03,00:00,,Durham Palatinates,1,23 21 25 18 -,Richmond Docklands,3,25 25 17 25 -,superleague,men,Graham Sports Centre,David Topacho,unknown
2023-2024,2024-02-03,00:00,,Durham Palatinates,3,25 25 25 - -,Lionhearts Vinarius,0,20 15 13 - -,superleague,women,Graham Sports Centre,David Topacho,unknown
2023-2024,2024-02-03,00:00,,Essex Rebels,3,25 25 33 - -,University of Nottingham Volleyball,0,12 20 31 - -,superleague,women,Essex Sport Arena,Herman Prada,Sebastian Widlarz
2023-2024,2024-02-03,00:00,,Essex Rebels,3,25 27 16 25 -,University of Nottingham,1,16 25 25 18 -,superleague,men,Essex Sport Arena,Sebastian Widlarz,Herman Prada
2023-2024,2024-02-03,00:00,,Liverpool,1,21 25 15 18 -,York Falcons,3,25 19 25 25 -,division_3,women,Holly Lodge Girl's College,Alexia Borcoman,Rhys Kai Sweeney
2023-2024,2024-02-03,00:00,,Malory Eagles UEL,3,25 25 25 - -,DARKSTAR Derbyshire,0,17 19 14 - -,superleague,women,Ernest Bevin College,Ian Cheesbrough,Giordano Marchi
2023-2024,2024-02-03,00:00,,MK City,2,17 22 25 25 6,London Inter Crocs,3,25 25 21 23 15,division_1,women,Glebe Farm School,Sarah Hanrahan,Aliaksandr Siarheyeu
2023-2024,2024-02-03,00:00,,Newcastle Staffs,0,23 20 17 - -,Stockport,3,25 25 25 - -,superleague,men,Sir Stanley Matthews Sports Centre,William Perugini,Florence Owen
2023-2024,2024-02-03,00:00,,Spelthorne Lions 1,1,27 25 18 19 -,Exeter Storm,3,25 27 25 25 -,division_2,men,St. James School,Ryszard Dabrowski,unknown
2023-2024,2024-02-03,00:00,,Stockport,2,25 25 23 21 8,Everton Belugas,3,21 20 25 25 15,division_1,women,Life Leisure Brinnington Park,Lenny Barry,Ruth Bridge
2023-2024,2024-02-03,00:00,,Urmston Grammar Volleyball,3,25 25 25 - -,Everton Narwhals,0,16 18 23 - -,division_2,women,Urmston Grammar School,Bryan Youlden,Cheluchi Egbeama
2023-2024,2024-02-03,00:00,,Weymouth Beach,0,19 14 16 - -,Essex Blaze,3,25 25 25 - -,division_1,men,Redlands Community Sports Hub,Alistair Mitchell,Jacky Pang
2023-2024,2024-02-03,00:00,,York Falcons,3,23 25 27 29 -,Leeds Gorse W3,1,25 22 25 27 -,division_3,women,Holly Lodge Girl's College,Rhys Kai Sweeney,Alexia Borcoman
2023-2024,2024-02-04,00:00,,Ashfield Vipers,1,19 22 25 16 -,Black Country 2,3,25 25 22 25 -,division_3,women,Dudley Evolve,Elia Gironacci,Roberto Rigante
2023-2024,2024-02-04,00:00,,Bristol 2,0,20 24 14 - -,Richmond 2,3,25 26 25 - -,division_2,women,Avanti Gardens School,Rita Grimes,Neil Bentley
2023-2024,2024-02-04,00:00,,Essex Estonians,2,25 23 25 15 12,Northampton,3,16 25 21 25 15,division_3,men,St John Payne School,Herman Prada,Dave Fenech
2023-2024,2024-02-04,00:00,,Essex Ravens,0,12 22 10 - -,Reading Aces,3,25 25 25 - -,division_3,women,Kingston College Arena,Menaf Al Nasir,Anna Justkowska
2023-2024,2024-02-04,00:00,,IBB Polonia London,3,25 25 27 - -,Essex Rebels,0,20 21 25 - -,superleague,men,Northolt High school,Stephen Smith,Ian Cheesbrough
2023-2024,2024-02-04,00:00,,Leeds Gorse,1,19 24 25 17 -,Richmond Docklands,3,25 26 22 25 -,superleague,men,The Ruth Gorse Academy,Simon Cowie,Stivan Kolev
2023-2024,2024-02-04,00:00,,Leeds Gorse,3,20 25 25 25 -,Lionhearts Vinarius,1,25 23 17 23 -,superleague,women,The Ruth Gorse Academy,Stivan Kolev,Simon Cowie
2023-2024,2024-02-04,00:00,,Oxford Eagles,3,13 24 25 25 15,Rhinos Volleyball Cambridge,2,25 26 19 20 13,division_2,women,Ferry Leisure Centre,Richard Burbedge,Gabriel Dan
2023-2024,2024-02-04,00:00,,Plymouth,1,17 26 12 13 -,Cheltenham & Gloucester,3,25 24 25 25 -,division_3,women,Bournside School,Su Brennand,Janet Leach
2023-2024,2024-02-04,00:00,,Richmond 3,0,25 15 14 - -,Reading Aces,3,27 25 25 - -,division_3,women,Kingston College Arena,Anna Justkowska,Menaf Al Nasir
2023-2024,2024-02-04,00:00,,Richmond 3,2,25 21 15 25 8,Essex Ravens,3,9 25 25 20 15,division_3,women,Kingston College Arena,Anna Justkowska,Menaf Al Nasir
2023-2024,2024-02-04,00:00,,Richmond,3,25 22 25 22 15,Leicester Athena Phoenix,2,16 25 23 25 13,division_1,women,Kingston College Arena,Wojciech Fiszer,Rachel Kane
2023-2024,2024-02-04,00:00,,Sheffield 2,0,18 15 22 - -,Leeds Gorse 2,3,25 25 25 - -,division_3,men,The Stephen Longfellow Academy,Debra Smart,Michal Garncarz
2023-2024,2024-02-04,00:00,,Sussex Dolphins,0,11 23 19 - -,Tendring 1,3,25 25 25 - -,division_3,women,The Ashcombe Volleyball Centre,Sam Yip,Tomasz Gierlach
2023-2024,2024-02-04,00:00,,Sussex Dolphins,1,14 18 29 16 -,Dartford Warriors,3,25 25 27 25 -,division_3,women,The Ashcombe Volleyball Centre,Sam Yip,Tomasz Gierlach
